,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_서브색상,하의_카테고리,하의_디테일,하의_소재,하의_프린트,하의_핏,상의_기장,상의_색상,상의_카테고리,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,상의_서브색상,상의_옷깃,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_핏,아우터_옷깃,아우터_서브색상,아우터_넥라인,원피스_기장,원피스_색상,원피스_카테고리,원피스_디테일,원피스_소매기장,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,원피스_서브색상,원피스_옷깃
541,246078,아방가르드,"하의, 원피스",1,미디,브라운,화이트,스커트,"['단추', '플레어', '슬릿']",['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,니렝스,,드레스,"['프릴', '러플', '플리츠']",,['우븐'],['무지'],,노멀,,밴드칼라
542,246079,아방가르드,"하의, 원피스",1,미디,브라운,화이트,스커트,"['단추', '플레어', '슬릿']",['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,니렝스,,드레스,"['프릴', '러플', '플리츠']",,['우븐'],['무지'],,노멀,,밴드칼라
543,246082,아방가르드,"하의, 원피스",1,미디,브라운,화이트,스커트,"['단추', '플레어', '슬릿']",['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,니렝스,,드레스,"['프릴', '러플', '플리츠']",,['우븐'],['무지'],,노멀,,밴드칼라
544,246083,아방가르드,"하의, 상의",3,미디,브라운,화이트,스커트,"['단추', '플레어', '슬릿']",['우븐'],['무지'],노멀,,,블라우스,"['프릴', '러플', '셔링', '퍼프']",,['우븐'],['무지'],,노멀,,밴드칼라,,,,,,,,,,,,,,,,,,,,,,
545,246084,아방가르드,"하의, 원피스",1,미디,브라운,화이트,스커트,"['단추', '플레어', '슬릿']",['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,니렝스,,드레스,"['프릴', '러플', '플리츠']",,['우븐'],['무지'],,노멀,,밴드칼라
546,246085,아방가르드,"하의, 원피스",1,미디,브라운,화이트,스커트,"['단추', '플레어', '슬릿']",['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,니렝스,,드레스,"['프릴', '러플', '플리츠']",,['우븐'],['무지'],,노멀,,밴드칼라
547,246086,아방가르드,"하의, 상의",3,미디,브라운,화이트,스커트,"['단추', '플레어', '슬릿']",['우븐'],['무지'],노멀,,,블라우스,"['프릴', '러플', '셔링', '퍼프']",,['우븐'],['무지'],,노멀,,밴드칼라,,,,,,,,,,,,,,,,,,,,,,
548,246089,아방가르드,"하의, 상의",3,미디,브라운,화이트,스커트,"['단추', '플레어', '슬릿']",['우븐'],['무지'],노멀,,,블라우스,"['프릴', '러플', '셔링', '퍼프']",,['우븐'],['무지'],,노멀,,밴드칼라,,,,,,,,,,,,,,,,,,,,,,
549,246092,아방가르드,"하의, 원피스",1,미디,브라운,화이트,스커트,"['단추', '플레어', '슬릿']",['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,니렝스,,드레스,"['프릴', '러플', '플리츠']",,['우븐'],['무지'],,노멀,,밴드칼라
550,246094,아방가르드,"하의, 원피스",1,미디,브라운,화이트,스커트,"['단추', '플레어', '슬릿']",['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,니렝스,,드레스,"['프릴', '러플', '플리츠']",,['우븐'],['무지'],,노멀,,밴드칼라
551,251347,아방가르드,"하의, 상의",3,발목,베이지,,팬츠,['스트링'],['니트'],['무지'],와이드,롱,베이지,니트웨어,['비대칭'],긴팔,['울/캐시미어'],['무지'],터틀넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
552,251350,아방가르드,"하의, 상의",3,발목,베이지,,팬츠,['스트링'],['니트'],['무지'],와이드,롱,베이지,니트웨어,['비대칭'],긴팔,['울/캐시미어'],['무지'],터틀넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
553,251352,아방가르드,"하의, 상의",3,발목,베이지,,팬츠,['스트링'],['니트'],['무지'],와이드,롱,베이지,니트웨어,['비대칭'],긴팔,['울/캐시미어'],['무지'],터틀넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
554,255067,아방가르드,"하의, 상의",3,니렝스,화이트,,팬츠,,['우븐'],['무지'],노멀,노멀,화이트,블라우스,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,네이비,,,,,,,,,,,,,,,,,,,,,,,
555,255070,아방가르드,"하의, 상의",3,니렝스,화이트,,팬츠,,['우븐'],['무지'],노멀,노멀,화이트,블라우스,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,네이비,,,,,,,,,,,,,,,,,,,,,,,
556,255072,아방가르드,"하의, 상의",3,니렝스,화이트,,팬츠,,['우븐'],['무지'],노멀,노멀,화이트,블라우스,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,네이비,,,,,,,,,,,,,,,,,,,,,,,
557,255073,아방가르드,"하의, 상의",3,니렝스,화이트,,팬츠,,['우븐'],['무지'],노멀,노멀,화이트,블라우스,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,네이비,,,,,,,,,,,,,,,,,,,,,,,
558,255074,아방가르드,"하의, 상의",3,니렝스,,,팬츠,,['우븐'],['무지'],노멀,노멀,화이트,블라우스,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,네이비,,,,,,,,,,,,,,,,,,,,,,,
559,255075,아방가르드,"하의, 상의",3,니렝스,화이트,,팬츠,,['우븐'],['무지'],노멀,노멀,화이트,블라우스,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,네이비,,,,,,,,,,,,,,,,,,,,,,,
560,255077,아방가르드,"하의, 상의",3,니렝스,,,팬츠,,['우븐'],['무지'],노멀,노멀,화이트,블라우스,,7부소매,['우븐'],['플로럴'],라운드넥,루즈,네이비,,,,,,,,,,,,,,,,,,,,,,,
561,259541,아방가르드,"하의, 원피스, 상의",9,,그레이,화이트,,,,,,,화이트,블라우스,"['프릴', '퍼프']",긴팔,['시폰'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,발목,실버,점프수트,['단추'],민소매,['우븐'],['스트라이프'],유넥,노멀,화이트,
562,259542,아방가르드,"원피스, 상의",5,,,,,,,,,,화이트,블라우스,"['프릴', '퍼프']",긴팔,['시폰'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,발목,실버,점프수트,['단추'],민소매,['우븐'],['스트라이프'],유넥,노멀,,
563,259543,아방가르드,"원피스, 상의",5,,,,,,,,,,화이트,블라우스,"['프릴', '퍼프']",긴팔,['시폰'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,발목,실버,점프수트,['단추'],민소매,['우븐'],['스트라이프'],유넥,노멀,,
564,259545,아방가르드,"원피스, 상의",5,,,,,,,,,,화이트,블라우스,"['프릴', '퍼프']",긴팔,['시폰'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,발목,실버,점프수트,['단추'],민소매,['우븐'],['스트라이프'],유넥,노멀,,
565,259546,아방가르드,"원피스, 상의",5,,,,,,,,,,화이트,블라우스,"['프릴', '퍼프']",긴팔,['시폰'],['무지'],,노멀,,,,,,,,,,,,,,발목,실버,점프수트,,민소매,['우븐'],['스트라이프'],,노멀,,
566,259547,아방가르드,"원피스, 상의",5,,,,,,,,,,화이트,블라우스,"['프릴', '퍼프']",긴팔,['시폰'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,발목,실버,점프수트,['단추'],민소매,['우븐'],['스트라이프'],유넥,노멀,,
567,259550,아방가르드,"원피스, 상의",5,,,,,,,,,,화이트,블라우스,"['프릴', '퍼프']",긴팔,['시폰'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,발목,실버,점프수트,['단추'],민소매,['우븐'],['스트라이프'],유넥,노멀,,
568,259551,아방가르드,"원피스, 상의",5,,,,,,,,,,화이트,블라우스,"['프릴', '퍼프']",긴팔,['시폰'],['무지'],,노멀,,,,,,,,,,,,,,발목,실버,점프수트,,민소매,['우븐'],['스트라이프'],,노멀,,
569,259552,아방가르드,"원피스, 상의",5,,,,,,,,,,화이트,블라우스,"['프릴', '퍼프']",긴팔,['시폰'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,발목,실버,점프수트,['단추'],민소매,['우븐'],['스트라이프'],유넥,노멀,,
570,259553,아방가르드,"원피스, 상의",5,,,,,,,,,,화이트,블라우스,"['프릴', '퍼프']",긴팔,['시폰'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,발목,그레이,점프수트,['단추'],민소매,['우븐'],['스트라이프'],유넥,노멀,,
571,259554,아방가르드,"원피스, 상의",5,,,,,,,,,,화이트,블라우스,"['프릴', '퍼프']",긴팔,['시폰'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,발목,그레이,점프수트,['단추'],민소매,['우븐'],['스트라이프'],유넥,노멀,,
572,259555,아방가르드,"원피스, 상의",5,,,,,,,,,,화이트,블라우스,"['프릴', '퍼프']",긴팔,['시폰'],['무지'],,노멀,,,,,,,,,,,,,,발목,그레이,점프수트,['단추'],민소매,['우븐'],['스트라이프'],유넥,노멀,,
573,261124,아방가르드,"하의, 상의",3,미디,블랙,그레이,스커트,"['플리츠', '비대칭']",['우븐'],['무지'],노멀,노멀,그레이,후드티,,긴팔,['니트'],['무지'],후드,노멀,,,,,,,,,,,,,,,,,,,,,,,,
574,261125,아방가르드,"하의, 상의",3,미디,,,스커트,"['플리츠', '비대칭']",['우븐'],['무지'],노멀,노멀,그레이,후드티,,긴팔,['니트'],['무지'],후드,노멀,화이트,,,,,,,,,,,,,,,,,,,,,,,
575,261126,아방가르드,"하의, 상의",3,미디,블랙,그레이,스커트,"['플리츠', '비대칭']",['우븐'],['무지'],노멀,노멀,그레이,후드티,,긴팔,['니트'],['무지'],후드,노멀,,,,,,,,,,,,,,,,,,,,,,,,
576,261127,아방가르드,"하의, 상의",3,미디,블랙,그레이,스커트,"['플리츠', '비대칭']",['우븐'],['무지'],노멀,노멀,그레이,후드티,,긴팔,['니트'],['무지'],후드,노멀,,,,,,,,,,,,,,,,,,,,,,,,
577,261128,아방가르드,"하의, 상의",3,미디,블랙,,스커트,"['플리츠', '비대칭']",['우븐'],['무지'],노멀,노멀,그레이,후드티,,긴팔,['니트'],['무지'],후드,노멀,,,,,,,,,,,,,,,,,,,,,,,,
578,261129,아방가르드,"하의, 상의",3,미디,블랙,그레이,스커트,"['플리츠', '비대칭']",['우븐'],['무지'],노멀,노멀,그레이,후드티,,긴팔,['니트'],['무지'],후드,노멀,,,,,,,,,,,,,,,,,,,,,,,,
579,261130,아방가르드,"하의, 상의",3,미디,블랙,,스커트,"['플리츠', '비대칭']",['우븐'],['무지'],노멀,노멀,그레이,후드티,,긴팔,['니트'],['무지'],후드,노멀,,,,,,,,,,,,,,,,,,,,,,,,
580,261131,아방가르드,"하의, 상의",3,미디,,,스커트,"['플리츠', '비대칭']",['우븐'],['무지'],노멀,노멀,그레이,후드티,,긴팔,['니트'],['무지'],후드,노멀,,,,,,,,,,,,,,,,,,,,,,,,
581,261134,아방가르드,"하의, 상의",3,미디,블랙,,스커트,"['플리츠', '비대칭']",['우븐'],['무지'],노멀,노멀,그레이,후드티,,긴팔,['니트'],['무지'],후드,노멀,,,,,,,,,,,,,,,,,,,,,,,,
582,261135,아방가르드,"하의, 상의",3,미디,블랙,그레이,스커트,"['플리츠', '비대칭']",['우븐'],['무지'],노멀,노멀,그레이,후드티,,긴팔,['니트'],['무지'],후드,노멀,,,,,,,,,,,,,,,,,,,,,,,,
583,261136,아방가르드,"하의, 상의",3,미디,블랙,그레이,스커트,"['플리츠', '비대칭']",['우븐'],['무지'],노멀,노멀,그레이,후드티,,긴팔,['니트'],['무지'],후드,노멀,,,,,,,,,,,,,,,,,,,,,,,,
584,261137,아방가르드,"하의, 상의",3,미디,,,스커트,"['플리츠', '비대칭']",['우븐'],['무지'],노멀,노멀,그레이,후드티,,긴팔,['니트'],['무지'],후드,노멀,,,,,,,,,,,,,,,,,,,,,,,,
585,261138,아방가르드,"하의, 상의",3,미디,블랙,그레이,스커트,"['플리츠', '비대칭']",['우븐'],['무지'],노멀,노멀,그레이,후드티,,긴팔,['니트'],['무지'],후드,노멀,,,,,,,,,,,,,,,,,,,,,,,,
586,261139,아방가르드,"하의, 상의",3,미디,블랙,그레이,스커트,"['플리츠', '비대칭']",['우븐'],['무지'],노멀,노멀,그레이,후드티,,긴팔,['니트'],['무지'],후드,노멀,,,,,,,,,,,,,,,,,,,,,,,,
587,261140,아방가르드,"하의, 상의",3,미디,블랙,,스커트,"['플리츠', '비대칭']",['우븐'],['무지'],노멀,노멀,그레이,후드티,,긴팔,['니트'],['무지'],후드,노멀,,,,,,,,,,,,,,,,,,,,,,,,
588,261141,아방가르드,"하의, 상의",3,미디,블랙,그레이,스커트,"['플리츠', '비대칭']",['우븐'],['무지'],노멀,노멀,그레이,후드티,,긴팔,['니트'],['무지'],후드,노멀,,,,,,,,,,,,,,,,,,,,,,,,
589,261144,아방가르드,"하의, 상의",3,미디,,,스커트,"['플리츠', '비대칭']",['우븐'],['무지'],노멀,노멀,그레이,후드티,,긴팔,['니트'],['무지'],후드,노멀,,,,,,,,,,,,,,,,,,,,,,,,
590,261145,아방가르드,"하의, 상의",3,미디,블랙,,스커트,"['플리츠', '비대칭']",['우븐'],['무지'],노멀,노멀,그레이,후드티,,긴팔,['니트'],['무지'],후드,노멀,,,,,,,,,,,,,,,,,,,,,,,,
591,261146,아방가르드,"하의, 상의",3,미디,블랙,,스커트,"['플리츠', '비대칭']",['우븐'],['무지'],노멀,노멀,그레이,후드티,,긴팔,['니트'],['무지'],후드,노멀,,,,,,,,,,,,,,,,,,,,,,,,
592,261147,아방가르드,"하의, 상의",3,미디,블랙,,스커트,"['플리츠', '비대칭']",['우븐'],['무지'],노멀,노멀,그레이,후드티,,긴팔,['니트'],['무지'],후드,노멀,,,,,,,,,,,,,,,,,,,,,,,,
593,261148,아방가르드,"하의, 상의",3,미디,,,스커트,"['플리츠', '비대칭']",['우븐'],['무지'],노멀,노멀,그레이,후드티,,긴팔,['니트'],['무지'],후드,노멀,,,,,,,,,,,,,,,,,,,,,,,,
594,262808,아방가르드,"하의, 상의",3,미디,화이트,네이비,스커트,"['비대칭', '플리츠']",['시폰'],['페이즐리'],와이드,,,탑,['레이스'],,['시폰'],['무지'],오프숄더,노멀,,,,,,,,,,,,,,,,,,,,,,,,
595,262810,아방가르드,"하의, 상의",3,미디,화이트,네이비,스커트,"['비대칭', '플리츠']",['시폰'],['페이즐리'],와이드,,,탑,['레이스'],,['시폰'],['무지'],오프숄더,노멀,,,,,,,,,,,,,,,,,,,,,,,,
596,262811,아방가르드,"하의, 상의",3,미디,그린,네이비,스커트,"['비대칭', '플리츠']",['시폰'],['페이즐리'],와이드,,,탑,['레이스'],,['시폰'],['무지'],오프숄더,노멀,,,,,,,,,,,,,,,,,,,,,,,,
597,262812,아방가르드,"하의, 상의",3,미디,네이비,화이트,스커트,"['비대칭', '플리츠']",['시폰'],['페이즐리'],와이드,,,탑,['레이스'],,['시폰'],['무지'],오프숄더,노멀,,,,,,,,,,,,,,,,,,,,,,,,
598,262813,아방가르드,"하의, 상의",3,미디,화이트,네이비,스커트,"['비대칭', '플리츠']",['시폰'],['페이즐리'],와이드,,화이트,탑,['레이스'],7부소매,['시폰'],['무지'],오프숄더,노멀,,,,,,,,,,,,,,,,,,,,,,,,
599,267341,아방가르드,"하의, 상의",3,미디,베이지,카키,스커트,"['비대칭', '플리츠']","['스웨이드', '레이스', '우븐']","['무지', '믹스']",와이드,,베이지,티셔츠,"['태슬', '드롭숄더']",긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
600,267342,아방가르드,"하의, 상의",3,미디,그린,카키,스커트,"['비대칭', '플리츠']","['스웨이드', '레이스', '우븐']","['무지', '믹스']",와이드,,화이트,티셔츠,"['태슬', '드롭숄더']",긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
601,267343,아방가르드,"하의, 상의",3,미디,그린,카키,스커트,"['비대칭', '플리츠']","['스웨이드', '레이스', '우븐']","['무지', '믹스']",와이드,,화이트,티셔츠,"['태슬', '드롭숄더']",긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
602,267344,아방가르드,"하의, 상의",3,미디,그린,카키,스커트,"['비대칭', '플리츠']","['스웨이드', '레이스', '우븐']","['무지', '믹스']",와이드,,화이트,티셔츠,"['태슬', '드롭숄더']",긴팔,['우븐'],['무지'],라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
603,275142,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],['무지'],노멀,노멀,베이지,셔츠,['단추'],긴팔,['우븐'],['무지'],,루즈,,셔츠칼라,,,,,,,,,,,,,,,,,,,,,,
604,275143,아방가르드,"하의, 상의",3,발목,블랙,,팬츠,,['우븐'],['무지'],노멀,노멀,베이지,셔츠,,긴팔,['우븐'],['무지'],,루즈,,셔츠칼라,,,,,,,,,,,,,,,,,,,,,,
605,276654,아방가르드,"아우터, 원피스, 상의",7,,,,,,,,,,브라운,,,긴팔,,,,,,,노말,,가디건,['드롭숄더'],,['니트'],['무지'],루즈,,,브이넥,발목,,드레스,"['스트링', '단추', '비대칭', '드롭웨이스트']",,['우븐'],['무지'],,오버사이즈,,셔츠칼라
606,276656,아방가르드,"아우터, 원피스, 상의",7,,,,,,,,,,브라운,,,긴팔,,,,,,,노말,,가디건,['드롭숄더'],,['니트'],['무지'],루즈,,,브이넥,,,드레스,"['스트링', '단추', '드롭웨이스트']",,['우븐'],['무지'],,오버사이즈,,셔츠칼라
607,276658,아방가르드,"아우터, 원피스, 상의",7,,,,,,,,,,브라운,,,긴팔,,,,,,,노말,,가디건,['드롭숄더'],,['니트'],['무지'],루즈,,,브이넥,발목,,드레스,"['단추', '비대칭']",,['우븐'],['무지'],,오버사이즈,,셔츠칼라
608,278065,아방가르드,"하의, 상의",3,미디,화이트,,팬츠,,['우븐'],,노멀,롱,베이지,블라우스,['플리츠'],7부소매,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
609,278067,아방가르드,"하의, 상의",3,미디,화이트,,팬츠,,['우븐'],,노멀,롱,베이지,블라우스,['플리츠'],7부소매,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,
610,304292,아방가르드,"하의, 상의",3,,화이트,브라운,스커트,['플리츠'],['우븐'],['그래픽'],노멀,롱,베이지,블라우스,['퍼프'],7부소매,['우븐'],,보트넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
611,304293,아방가르드,"하의, 상의",3,,화이트,브라운,스커트,['플리츠'],['우븐'],['그래픽'],노멀,롱,베이지,블라우스,['퍼프'],7부소매,['우븐'],,보트넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
612,304296,아방가르드,"하의, 상의",3,,화이트,브라운,스커트,['플리츠'],['우븐'],['그래픽'],노멀,롱,베이지,블라우스,['퍼프'],7부소매,['우븐'],,보트넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
613,304297,아방가르드,"하의, 상의",3,,화이트,브라운,스커트,['플리츠'],['우븐'],['그래픽'],노멀,롱,베이지,블라우스,['퍼프'],7부소매,['우븐'],,보트넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
614,304298,아방가르드,"하의, 상의",3,,화이트,브라운,스커트,['플리츠'],['우븐'],['그래픽'],노멀,롱,베이지,블라우스,['퍼프'],7부소매,['우븐'],,보트넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
615,304299,아방가르드,"하의, 상의",3,,화이트,브라운,스커트,['플리츠'],['우븐'],['그래픽'],노멀,롱,베이지,블라우스,"['퍼프', '지퍼']",7부소매,['우븐'],,,루즈,,,,,,,,,,,,,,,,,,,,,,,,
616,304300,아방가르드,"하의, 상의",3,,화이트,브라운,스커트,['플리츠'],['우븐'],['그래픽'],노멀,롱,베이지,블라우스,['퍼프'],7부소매,['우븐'],,보트넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
617,304301,아방가르드,"하의, 상의",3,,화이트,브라운,스커트,['플리츠'],['우븐'],['그래픽'],노멀,롱,베이지,블라우스,['퍼프'],7부소매,['우븐'],,보트넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
618,304302,아방가르드,"하의, 상의",3,,화이트,브라운,스커트,['플리츠'],['우븐'],['그래픽'],노멀,롱,베이지,블라우스,['퍼프'],7부소매,['우븐'],,보트넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
619,304303,아방가르드,"하의, 상의",3,,베이지,,팬츠,,['우븐'],,노멀,롱,네이비,블라우스,['퍼프'],7부소매,['우븐'],,보트넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
620,304306,아방가르드,"하의, 상의",3,,베이지,,팬츠,,['우븐'],,노멀,롱,네이비,블라우스,['퍼프'],7부소매,['우븐'],,보트넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
621,304307,아방가르드,"하의, 상의",3,발목,베이지,,팬츠,['포켓'],['우븐'],,와이드,롱,네이비,블라우스,['퍼프'],7부소매,['우븐'],,보트넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
622,304308,아방가르드,"하의, 상의",3,,베이지,,팬츠,,['우븐'],,노멀,롱,네이비,블라우스,['퍼프'],7부소매,['우븐'],,보트넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
623,304309,아방가르드,"하의, 상의",3,,베이지,,팬츠,,['우븐'],,노멀,롱,네이비,블라우스,['퍼프'],7부소매,['우븐'],,보트넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,
