,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,상의_기장,상의_색상,상의_카테고리,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,아우터_기장,아우터_색상,아우터_카테고리,아우터_옷깃,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_핏,하의_디테일,아우터_넥라인,상의_서브색상,아우터_서브색상,원피스_기장,원피스_색상,원피스_서브색상,원피스_카테고리,원피스_디테일,원피스_소매기장,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,상의_옷깃,하의_서브색상,원피스_옷깃
311,2540,웨스턴,"아우터, 하의, 상의",10,발목,,팬츠,"['코듀로이', '스판덱스']",['카무플라쥬'],스키니,노멀,,니트웨어,,,['니트'],['카무플라쥬'],터틀넥,루즈,롱,화이트,패딩,,"['지퍼', '퍼트리밍', '퀄팅', '셔링']",긴팔,['패딩'],['카무플라쥬'],오버사이즈,,,,,,,,,,,,,,,,,
312,2553,웨스턴,"아우터, 하의, 상의",10,발목,화이트,팬츠,['코듀로이'],,스키니,노멀,,니트웨어,['니트꽈베기'],,['니트'],,터틀넥,루즈,하프,그레이,재킷,,,긴팔,['우븐'],['체크'],루즈,,노카라,,블랙,,,,,,,,,,,,,
313,2554,웨스턴,"아우터, 하의, 상의",10,발목,화이트,팬츠,['코듀로이'],,스키니,노멀,,니트웨어,['니트꽈베기'],,['니트'],,터틀넥,루즈,하프,그레이,재킷,,,긴팔,['우븐'],['체크'],루즈,,노카라,,블랙,,,,,,,,,,,,,
314,26912,웨스턴,"아우터, 하의",4,발목,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,하프,브라운,코트,테일러드칼라,"['단추', '싱글브레스티드']",긴팔,['무스탕'],['무지'],루즈,['포켓'],,,,,,,,,,,,,,,,
315,26916,웨스턴,"아우터, 하의",4,발목,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,하프,브라운,코트,테일러드칼라,"['단추', '싱글브레스티드']",긴팔,['무스탕'],['무지'],루즈,['포켓'],,,,,,,,,,,,,,,,
316,26919,웨스턴,"아우터, 하의",4,발목,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,하프,브라운,코트,테일러드칼라,"['단추', '싱글브레스티드']",긴팔,['무스탕'],['무지'],루즈,['포켓'],,,,,,,,,,,,,,,,
317,26921,웨스턴,"아우터, 하의",4,발목,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,하프,브라운,코트,테일러드칼라,"['단추', '싱글브레스티드']",긴팔,['무스탕'],['무지'],루즈,['포켓'],,,,,,,,,,,,,,,,
318,26926,웨스턴,"아우터, 하의",4,발목,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,하프,브라운,코트,테일러드칼라,"['단추', '싱글브레스티드']",긴팔,['무스탕'],['무지'],루즈,['포켓'],,,,,,,,,,,,,,,,
319,305513,웨스턴,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],노멀,노멀,베이지,탑,"['플리츠', '프릴']",민소매,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
320,311291,웨스턴,"아우터, 하의",4,발목,스카이블루,청바지,['데님'],,노멀,,,,,,,,,,롱,베이지,코트,테일러드칼라,"['더블브레스티드', '단추']",긴팔,['우븐'],['무지'],루즈,['디스트로이드'],,,,,,,,,,,,,,,,
321,311292,웨스턴,"아우터, 하의",4,발목,,청바지,['데님'],,노멀,,,,,,,,,,롱,베이지,코트,테일러드칼라,"['더블브레스티드', '단추']",긴팔,['우븐'],['무지'],루즈,['디스트로이드'],,,,,,,,,,,,,,,,
322,319469,웨스턴,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],와이드,노멀,브라운,블라우스,"['셔링', '드롭숄더']",긴팔,['우븐'],['무지'],라운드넥,오버사이즈,,,,,,,,,,,,,,,,,,,,,,,,차이나칼라,,
323,319473,웨스턴,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],와이드,노멀,브라운,블라우스,"['셔링', '드롭숄더']",긴팔,['우븐'],['무지'],라운드넥,오버사이즈,,,,,,,,,,,,,,,,,,,,,,,,차이나칼라,,
324,319477,웨스턴,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],와이드,노멀,브라운,블라우스,"['셔링', '드롭숄더']",긴팔,['우븐'],['무지'],라운드넥,오버사이즈,,,,,,,,,,,,,,,,,,,,,,,,차이나칼라,,
325,352955,웨스턴,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],['무지'],노멀,,블랙,탑,,없음,['실크'],['무지'],스위트하트,노멀,하프,베이지,가디건,,['프린지'],7부소매,['니트'],,노멀,,노카라,,블랙,,,,,,,,,,,,,
326,352958,웨스턴,"아우터, 하의, 상의",10,미니,블루,청바지,['데님'],['무지'],노멀,,블랙,탑,,없음,['실크'],['무지'],스위트하트,노멀,하프,베이지,가디건,,['프린지'],7부소매,['니트'],,노멀,,노카라,,블랙,,,,,,,,,,,,,
327,352959,웨스턴,"아우터, 하의, 상의",10,미니,블루,청바지,['데님'],['무지'],노멀,,블랙,탑,,없음,['실크'],['무지'],스위트하트,노멀,하프,베이지,가디건,,['프린지'],7부소매,['니트'],,노멀,,노카라,,블랙,,,,,,,,,,,,,
328,352960,웨스턴,"아우터, 하의, 상의",10,미니,블루,청바지,['데님'],['무지'],노멀,,블랙,탑,,없음,['실크'],['무지'],스위트하트,노멀,하프,베이지,가디건,,['프린지'],7부소매,['니트'],,노멀,,노카라,,블랙,,,,,,,,,,,,,
329,352961,웨스턴,"아우터, 하의, 상의",10,미니,블루,청바지,['데님'],['무지'],노멀,,블랙,탑,,없음,['실크'],['무지'],스위트하트,노멀,하프,베이지,가디건,,['프린지'],7부소매,['니트'],,노멀,,노카라,,블랙,,,,,,,,,,,,,
330,352962,웨스턴,"아우터, 하의, 상의",10,미니,블루,청바지,['데님'],['무지'],노멀,,블랙,탑,,없음,['실크'],['무지'],스위트하트,노멀,하프,베이지,가디건,,['프린지'],7부소매,['니트'],,노멀,,노카라,,블랙,,,,,,,,,,,,,
331,352964,웨스턴,"아우터, 하의, 상의",10,미니,블루,청바지,['데님'],['무지'],노멀,,블랙,탑,,없음,['실크'],['무지'],스위트하트,노멀,하프,베이지,가디건,,['프린지'],7부소매,['니트'],,노멀,,노카라,,블랙,,,,,,,,,,,,,
332,353114,웨스턴,"아우터, 하의",4,발목,스카이블루,청바지,['데님'],['무지'],노멀,,,,,,,,,,하프,블랙,재킷,테일러드칼라,['지퍼'],긴팔,['가죽'],['무지'],루즈,,,,,,,,,,,,,,,,,
333,353115,웨스턴,"아우터, 하의, 상의",10,발목,스카이블루,청바지,['데님'],['무지'],노멀,노멀,,티셔츠,,,['저지'],['무지'],라운드넥,노멀,하프,블랙,재킷,테일러드칼라,['지퍼'],긴팔,['가죽'],['무지'],루즈,,,,,,,,,,,,,,,,,
334,371771,웨스턴,"아우터, 하의, 상의",10,발목,,팬츠,['우븐'],['무지'],노멀,노멀,블랙,탑,,반팔,['퍼'],['무지'],라운드넥,노멀,,블랙,,,,반팔,,,,,,,,,,,,,,,,,,,,
335,371787,웨스턴,"아우터, 하의",4,미디,,스커트,['우븐'],['무지'],노멀,,,,,,,,,,하프,브라운,재킷,밴드칼라,"['셔링', '퍼프']",긴팔,['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,,
336,39359,웨스턴,"아우터, 하의, 상의",10,맥시,,팬츠,['우븐'],,노멀,,,니트웨어,,,['니트'],,터틀넥,,롱,브라운,코트,테일러드칼라,"['단추', '롤업', '포켓']",긴팔,['무스탕'],,루즈,,브이넥,,,,,,,,,,,,,,,
337,39361,웨스턴,"아우터, 하의, 상의",10,맥시,,팬츠,['우븐'],,노멀,,,니트웨어,,,['니트'],,터틀넥,,롱,브라운,코트,테일러드칼라,"['단추', '롤업', '포켓']",긴팔,['무스탕'],,루즈,,브이넥,,,,,,,,,,,,,,,
338,41444,웨스턴,"하의, 상의",3,미디,브라운,스커트,['가죽'],['무지'],노멀,노멀,화이트,블라우스,"['컷아웃', '퍼프']",긴팔,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
339,41445,웨스턴,"하의, 상의",3,미디,브라운,스커트,['가죽'],['무지'],노멀,노멀,화이트,블라우스,"['컷아웃', '퍼프']",긴팔,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
340,41446,웨스턴,"하의, 상의",3,미디,브라운,스커트,['가죽'],['무지'],노멀,노멀,화이트,블라우스,"['컷아웃', '퍼프']",긴팔,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
341,41449,웨스턴,"하의, 상의",3,미디,브라운,스커트,['가죽'],['무지'],노멀,노멀,화이트,블라우스,"['컷아웃', '퍼프']",긴팔,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
342,41450,웨스턴,"하의, 상의",3,미디,브라운,스커트,['가죽'],['무지'],노멀,노멀,화이트,블라우스,"['컷아웃', '퍼프']",긴팔,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
343,41451,웨스턴,"하의, 상의",3,미디,브라운,스커트,['가죽'],['무지'],노멀,노멀,화이트,블라우스,"['컷아웃', '퍼프']",긴팔,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
344,41452,웨스턴,"하의, 상의",3,미디,브라운,스커트,['가죽'],['무지'],노멀,노멀,화이트,블라우스,"['컷아웃', '퍼프']",긴팔,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
345,41453,웨스턴,"하의, 상의",3,미디,브라운,스커트,['가죽'],['무지'],노멀,노멀,화이트,블라우스,"['컷아웃', '퍼프']",긴팔,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
346,41455,웨스턴,"하의, 상의",3,미디,브라운,스커트,['가죽'],['무지'],노멀,노멀,화이트,블라우스,"['컷아웃', '퍼프']",긴팔,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
347,415027,웨스턴,"아우터, 원피스",6,,,,,,,,,,,,,,,,노말,블랙,재킷,테일러드칼라,['버클'],긴팔,['가죽'],['무지'],노멀,,,,,미디,,,드레스,"['퍼프', '플레어']",,['우븐'],['뱀피'],,노멀,,,밴드칼라
348,415028,웨스턴,"아우터, 원피스",6,,,,,,,,,,,,,,,,노말,블랙,재킷,테일러드칼라,['버클'],긴팔,['가죽'],['무지'],노멀,,,,,미디,,,드레스,"['퍼프', '플레어']",,['우븐'],['뱀피'],,노멀,,,밴드칼라
349,415039,웨스턴,"아우터, 원피스",6,,,,,,,,,,,,,,,,노말,블랙,재킷,테일러드칼라,['버클'],긴팔,['가죽'],['무지'],노멀,,,,,,,,드레스,"['퍼프', '플레어']",,['우븐'],['뱀피'],,노멀,,,밴드칼라
350,415040,웨스턴,"아우터, 원피스",6,,,,,,,,,,,,,,,,노말,블랙,재킷,테일러드칼라,['버클'],긴팔,['가죽'],['무지'],노멀,,,,,미디,,,드레스,"['퍼프', '플레어']",,['우븐'],['뱀피'],,노멀,,,밴드칼라
351,415041,웨스턴,"아우터, 원피스",6,,,,,,,,,,,,,,,,노말,블랙,재킷,테일러드칼라,['버클'],긴팔,['가죽'],['무지'],노멀,,,,,,,,드레스,"['퍼프', '플레어']",,['우븐'],['뱀피'],,노멀,,,밴드칼라
352,415042,웨스턴,"아우터, 원피스",6,,,,,,,,,,,,,,,,노말,블랙,재킷,테일러드칼라,['버클'],긴팔,['가죽'],['무지'],노멀,,,,,,,,드레스,"['퍼프', '플레어']",,['우븐'],['뱀피'],,노멀,,,밴드칼라
353,415043,웨스턴,"아우터, 원피스",6,,,,,,,,,,,,,,,,노말,블랙,재킷,테일러드칼라,['버클'],긴팔,['가죽'],['무지'],노멀,,,,,미디,,,드레스,"['퍼프', '플레어']",,['우븐'],['뱀피'],,노멀,,,밴드칼라
354,415044,웨스턴,"아우터, 원피스",6,,,,,,,,,,,,,,,,노말,블랙,재킷,테일러드칼라,['버클'],긴팔,['가죽'],['무지'],노멀,,,,,미디,,,드레스,"['퍼프', '플레어']",,['우븐'],['뱀피'],,노멀,,,밴드칼라
355,415045,웨스턴,"아우터, 원피스",6,,,,,,,,,,,,,,,,노말,블랙,재킷,테일러드칼라,['버클'],긴팔,['가죽'],['무지'],노멀,,,,,,,,드레스,"['퍼프', '플레어']",,['우븐'],['뱀피'],,노멀,,,밴드칼라
356,415046,웨스턴,"아우터, 원피스",6,,,,,,,,,,,,,,,,노말,블랙,재킷,테일러드칼라,['버클'],긴팔,['가죽'],['무지'],노멀,,,,,,,,드레스,"['퍼프', '플레어']",,['우븐'],['뱀피'],,노멀,,,밴드칼라
357,415049,웨스턴,"아우터, 원피스",6,,,,,,,,,,,,,,,,노말,블랙,재킷,테일러드칼라,['버클'],긴팔,['가죽'],['무지'],노멀,,,,,미디,,,드레스,"['퍼프', '플레어']",,['우븐'],['뱀피'],,노멀,,,밴드칼라
358,415050,웨스턴,"아우터, 하의",4,미디,,팬츠,['우븐'],['무지'],루즈,,,,,,,,,,노말,브라운,재킷,테일러드칼라,['버클'],긴팔,['가죽'],['무지'],노멀,['비대칭'],,,,,,,,,,,,,,,,
359,415051,웨스턴,"아우터, 하의",4,,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,노말,브라운,재킷,테일러드칼라,['버클'],긴팔,['가죽'],['무지'],노멀,,,,,,,,,,,,,,,,,
360,415052,웨스턴,"아우터, 하의",4,,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,노말,브라운,재킷,테일러드칼라,['버클'],긴팔,['가죽'],['무지'],노멀,,,,,,,,,,,,,,,,,
361,415053,웨스턴,"아우터, 하의",4,,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,노말,브라운,재킷,테일러드칼라,['버클'],긴팔,['가죽'],['무지'],노멀,,,,,,,,,,,,,,,,,
362,415054,웨스턴,"아우터, 하의",4,미디,,팬츠,['우븐'],['무지'],루즈,,,,,,,,,,노말,브라운,재킷,테일러드칼라,['버클'],긴팔,['가죽'],['무지'],노멀,['비대칭'],,,,,,,,,,,,,,,,
363,415055,웨스턴,"아우터, 하의",4,미디,,팬츠,['우븐'],['무지'],루즈,,,,,,,,,,노말,브라운,재킷,테일러드칼라,['버클'],긴팔,['가죽'],['무지'],노멀,['비대칭'],,,,,,,,,,,,,,,,
364,415056,웨스턴,"아우터, 하의",4,미디,,팬츠,['우븐'],['무지'],루즈,,,,,,,,,,노말,브라운,재킷,테일러드칼라,['버클'],긴팔,['가죽'],['무지'],노멀,['비대칭'],,,,,,,,,,,,,,,,
365,41547,웨스턴,"아우터, 하의, 상의",10,미디,브라운,스커트,['가죽'],['무지'],노멀,노멀,오렌지,티셔츠,['컷아웃'],긴팔,['저지'],['무지'],라운드넥,노멀,노말,,재킷,,"['비즈', '포켓']",,['트위드'],['무지'],노멀,,노카라,베이지,,,,,,,,,,,,,,
366,415478,웨스턴,"아우터, 상의",2,,,,,,,,블랙,,,긴팔,,,,,노말,,재킷,셔츠칼라,"['단추', '포켓', '드롭숄더']",,['가죽'],['무지'],루즈,,,,,,,,,,,,,,,,,
367,415479,웨스턴,"아우터, 상의",2,,,,,,,,블랙,,,긴팔,,,,,노말,,재킷,셔츠칼라,"['단추', '포켓', '드롭숄더']",,['가죽'],['무지'],루즈,,,,,,,,,,,,,,,,,
368,41548,웨스턴,"아우터, 하의, 상의",10,미디,브라운,스커트,['가죽'],['무지'],노멀,노멀,오렌지,티셔츠,['컷아웃'],긴팔,['저지'],['무지'],라운드넥,노멀,노말,오렌지,재킷,,"['비즈', '포켓']",긴팔,['트위드'],['무지'],노멀,,노카라,베이지,베이지,,,,,,,,,,,,,
369,41549,웨스턴,"아우터, 하의, 상의",10,미디,브라운,스커트,['가죽'],['무지'],노멀,노멀,오렌지,티셔츠,['컷아웃'],긴팔,['저지'],['무지'],라운드넥,노멀,노말,오렌지,재킷,,"['비즈', '포켓']",긴팔,['트위드'],['무지'],노멀,,노카라,베이지,베이지,,,,,,,,,,,,,
370,41550,웨스턴,"아우터, 하의, 상의",10,미디,브라운,스커트,['가죽'],['무지'],노멀,노멀,오렌지,티셔츠,['컷아웃'],긴팔,['저지'],['무지'],라운드넥,노멀,노말,오렌지,재킷,,"['비즈', '포켓']",긴팔,['트위드'],['무지'],노멀,,노카라,베이지,베이지,,,,,,,,,,,,,
371,41551,웨스턴,"아우터, 하의, 상의",10,미디,브라운,스커트,['가죽'],['무지'],노멀,노멀,오렌지,티셔츠,['컷아웃'],긴팔,['저지'],['무지'],라운드넥,노멀,노말,오렌지,재킷,,"['비즈', '포켓']",긴팔,['트위드'],['무지'],노멀,,노카라,베이지,베이지,,,,,,,,,,,,,
372,41552,웨스턴,"아우터, 하의, 상의",10,미디,브라운,스커트,['가죽'],['무지'],노멀,노멀,오렌지,티셔츠,['컷아웃'],긴팔,['저지'],['무지'],라운드넥,노멀,노말,오렌지,재킷,,"['비즈', '포켓']",긴팔,['트위드'],['무지'],노멀,,노카라,베이지,베이지,,,,,,,,,,,,,
373,41555,웨스턴,"아우터, 하의, 상의",10,미디,브라운,스커트,['가죽'],['무지'],노멀,노멀,오렌지,티셔츠,['컷아웃'],긴팔,['저지'],['무지'],라운드넥,노멀,노말,오렌지,재킷,,"['비즈', '포켓']",긴팔,['트위드'],['무지'],노멀,,노카라,베이지,베이지,,,,,,,,,,,,,
374,41556,웨스턴,"아우터, 하의, 상의",10,미디,브라운,스커트,['가죽'],['무지'],노멀,노멀,오렌지,티셔츠,['컷아웃'],긴팔,['저지'],['무지'],라운드넥,노멀,노말,오렌지,재킷,,"['비즈', '포켓']",긴팔,['트위드'],['무지'],노멀,,노카라,베이지,베이지,,,,,,,,,,,,,
375,41557,웨스턴,"아우터, 하의, 상의",10,미디,브라운,스커트,['가죽'],['무지'],노멀,노멀,오렌지,티셔츠,['컷아웃'],긴팔,['저지'],['무지'],라운드넥,노멀,노말,오렌지,재킷,,"['비즈', '포켓']",긴팔,['트위드'],['무지'],노멀,,노카라,베이지,베이지,,,,,,,,,,,,,
376,41558,웨스턴,"아우터, 하의, 상의",10,미디,브라운,스커트,['가죽'],['무지'],노멀,노멀,화이트,티셔츠,['컷아웃'],긴팔,['저지'],['무지'],라운드넥,노멀,노말,오렌지,재킷,,"['비즈', '포켓']",긴팔,['트위드'],['무지'],노멀,,노카라,,베이지,,,,,,,,,,,,,
377,41560,웨스턴,"아우터, 하의, 상의",10,미디,브라운,스커트,['가죽'],['무지'],노멀,노멀,오렌지,티셔츠,['컷아웃'],긴팔,['저지'],['무지'],라운드넥,노멀,노말,오렌지,재킷,,"['비즈', '포켓']",긴팔,['트위드'],['무지'],노멀,,노카라,베이지,베이지,,,,,,,,,,,,,
378,41561,웨스턴,"아우터, 하의, 상의",10,미디,브라운,스커트,['가죽'],['무지'],노멀,노멀,오렌지,티셔츠,['컷아웃'],긴팔,['저지'],['무지'],라운드넥,노멀,노말,오렌지,재킷,,"['비즈', '포켓']",긴팔,['트위드'],['무지'],노멀,,노카라,베이지,베이지,,,,,,,,,,,,,
379,420985,웨스턴,"아우터, 상의",2,,,,,,,,,니트웨어,,,['니트'],['무지'],터틀넥,타이트,롱,그레이,재킷,셔츠칼라,['띠'],긴팔,"['퍼', '가죽']",['무지'],루즈,,,,핑크,,,,,,,,,,,,,
380,420986,웨스턴,"아우터, 상의",2,,,,,,,,,니트웨어,,,['니트'],['무지'],터틀넥,타이트,롱,그레이,재킷,셔츠칼라,['띠'],긴팔,"['퍼', '가죽']",['무지'],루즈,,,,핑크,,,,,,,,,,,,,
381,420994,웨스턴,"아우터, 상의",2,,,,,,,,,니트웨어,,,['니트'],['무지'],터틀넥,타이트,롱,그레이,재킷,셔츠칼라,['띠'],긴팔,"['퍼', '가죽']",['무지'],루즈,,,,핑크,,,,,,,,,,,,,
382,420996,웨스턴,"아우터, 상의",2,,,,,,,,,니트웨어,,,['니트'],['무지'],터틀넥,타이트,롱,그레이,재킷,셔츠칼라,['띠'],긴팔,"['퍼', '가죽']",['무지'],루즈,,,,핑크,,,,,,,,,,,,,
383,420998,웨스턴,"아우터, 상의",2,,,,,,,,,니트웨어,,,['니트'],['무지'],터틀넥,타이트,롱,그레이,재킷,셔츠칼라,['띠'],긴팔,"['퍼', '가죽']",['무지'],루즈,,,,핑크,,,,,,,,,,,,,
384,421003,웨스턴,"아우터, 상의",2,,,,,,,,,니트웨어,,,['니트'],['무지'],터틀넥,타이트,롱,베이지,재킷,셔츠칼라,['띠'],긴팔,"['퍼', '가죽']",['무지'],루즈,,,,화이트,,,,,,,,,,,,,
385,421013,웨스턴,"아우터, 상의",2,,,,,,,,,니트웨어,,,['니트'],['무지'],터틀넥,타이트,롱,베이지,재킷,셔츠칼라,['띠'],긴팔,"['퍼', '가죽']",['무지'],루즈,,,,화이트,,,,,,,,,,,,,
386,421054,웨스턴,"아우터, 하의",4,발목,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,노말,네이비,재킷,테일러드칼라,"['띠', '지퍼']",긴팔,"['퍼', '가죽']",,노멀,,브이넥,,,,,,,,,,,,,,,
387,421055,웨스턴,"아우터, 하의",4,발목,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,노말,네이비,재킷,테일러드칼라,"['띠', '지퍼']",긴팔,"['퍼', '가죽']",,노멀,,브이넥,,,,,,,,,,,,,,,
388,421056,웨스턴,"아우터, 하의",4,발목,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,노말,네이비,재킷,테일러드칼라,"['띠', '지퍼']",긴팔,"['퍼', '가죽']",,노멀,,브이넥,,,,,,,,,,,,,,,
389,421058,웨스턴,"아우터, 하의",4,발목,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,노말,네이비,재킷,테일러드칼라,"['띠', '지퍼']",긴팔,"['퍼', '가죽']",,노멀,,브이넥,,,,,,,,,,,,,,,
390,421065,웨스턴,"아우터, 하의",4,발목,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,노말,브라운,재킷,테일러드칼라,"['띠', '지퍼']",긴팔,"['퍼', '가죽']",,노멀,,브이넥,,베이지,,,,,,,,,,,,,
391,421066,웨스턴,"아우터, 하의",4,발목,화이트,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,노말,브라운,재킷,테일러드칼라,"['띠', '지퍼']",긴팔,"['퍼', '가죽']",,노멀,,브이넥,,베이지,,,,,,,,,,,,,
392,421067,웨스턴,"아우터, 하의",4,발목,,팬츠,['우븐'],['무지'],노멀,,,,,,,,,,노말,브라운,재킷,테일러드칼라,"['띠', '지퍼']",긴팔,"['퍼', '가죽']",,노멀,,브이넥,,베이지,,,,,,,,,,,,,
