,ID,style,clothing_categories,mix_clothing_categories,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_프린트,아우터_넥라인,아우터_핏,원피스_기장,원피스_카테고리,원피스_프린트,원피스_핏,원피스_색상,원피스_소매기장,하의_기장,하의_색상,하의_카테고리,하의_프린트,하의_핏,상의_기장,상의_색상,상의_카테고리,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,하의_소재,아우터_소재,하의_디테일,하의_서브색상,상의_서브색상,아우터_서브색상,아우터_옷깃,원피스_디테일,원피스_소재,원피스_넥라인,상의_옷깃,원피스_서브색상,원피스_옷깃
901,1045049,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미디,레드,래깅스,['무지'],스키니,노멀,레드,탑,,민소매,['스판덱스'],['무지'],유넥,노멀,['스판덱스'],,,,화이트,,,,,,,,
902,1045050,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미디,레드,래깅스,['무지'],스키니,노멀,레드,탑,,민소매,['스판덱스'],['무지'],,노멀,['스판덱스'],,,,화이트,,,,,,,,
903,1045051,스포티,"하의, 상의",3,,,,,,,,,,,,,,,미디,레드,래깅스,['무지'],스키니,노멀,레드,탑,,민소매,['스판덱스'],['무지'],,노멀,['스판덱스'],,,,화이트,,,,,,,,
904,1045054,스포티,"하의, 상의",3,,,,,,,,,,,,,,,,레드,,,,노멀,레드,탑,,민소매,['스판덱스'],['무지'],유넥,노멀,,,,,화이트,,,,,,,,
905,1045055,스포티,"하의, 상의",3,,,,,,,,,,,,,,,,레드,,,,노멀,레드,탑,,민소매,['스판덱스'],['무지'],유넥,노멀,,,,,화이트,,,,,,,,
906,1045075,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,래깅스,"['그래픽', '지그재그']",스키니,노멀,블랙,탑,,민소매,"['스판덱스', '저지']",['그래픽'],유넥,노멀,"['스판덱스', '저지']",,,화이트,화이트,,,,,,,,
907,1045078,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,래깅스,"['그래픽', '지그재그']",스키니,노멀,블랙,탑,,민소매,"['스판덱스', '저지']",['그래픽'],유넥,노멀,"['스판덱스', '저지']",,,화이트,화이트,,,,,,,,
908,1045079,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,래깅스,"['그래픽', '지그재그']",스키니,노멀,블랙,탑,,민소매,"['스판덱스', '저지']",['그래픽'],유넥,노멀,"['스판덱스', '저지']",,,화이트,화이트,,,,,,,,
909,1045081,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,퍼플,래깅스,['무지'],스키니,노멀,퍼플,탑,,민소매,['스판덱스'],['무지'],라운드넥,타이트,['스판덱스'],,,,블랙,,,,,,,,
910,1045086,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,퍼플,래깅스,['무지'],스키니,노멀,퍼플,탑,,민소매,['스판덱스'],['무지'],라운드넥,타이트,['스판덱스'],,,,블랙,,,,,,,,
911,1045087,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,퍼플,래깅스,['무지'],스키니,노멀,퍼플,탑,,민소매,['스판덱스'],['무지'],,타이트,['스판덱스'],,,,블랙,,,,,,,,
912,1045089,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,퍼플,래깅스,['무지'],스키니,노멀,퍼플,탑,,민소매,['스판덱스'],['무지'],라운드넥,타이트,['스판덱스'],,,,블랙,,,,,,,,
913,1045091,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,퍼플,래깅스,['무지'],스키니,노멀,퍼플,탑,,민소매,['스판덱스'],['무지'],라운드넥,타이트,['스판덱스'],,,,블랙,,,,,,,,
914,1045120,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,네이비,래깅스,['무지'],스키니,크롭,실버,브라탑,,민소매,['저지'],['무지'],라운드넥,타이트,['스판덱스'],,,,,,,,,,,,
915,1045121,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,네이비,래깅스,['무지'],스키니,크롭,실버,브라탑,,민소매,['저지'],['무지'],라운드넥,타이트,['스판덱스'],,,,,,,,,,,,
916,1045128,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,래깅스,['무지'],스키니,크롭,블랙,브라탑,,민소매,['저지'],['무지'],라운드넥,타이트,['스판덱스'],,,,,,,,,,,,
917,1045131,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,블랙,래깅스,['무지'],스키니,크롭,블랙,브라탑,,민소매,['저지'],['무지'],,타이트,['스판덱스'],,,,,,,,,,,,
918,1051060,스포티,"아우터, 하의, 상의",10,,화이트,,,긴팔,,,,,,,,,,미니,화이트,팬츠,['무지'],노멀,,,티셔츠,,,['저지'],['레터링'],라운드넥,노멀,['비닐/PVC'],,,,,레드,,,,,,,
919,1051061,스포티,"아우터, 하의, 상의",10,,화이트,,,긴팔,,,,,,,,,,미니,화이트,팬츠,['무지'],노멀,,,티셔츠,,,['저지'],['레터링'],,노멀,['비닐/PVC'],,,,,레드,,,,,,,
920,1051062,스포티,"아우터, 하의, 상의",10,,화이트,,,긴팔,,,,,,,,,,미니,화이트,팬츠,['무지'],노멀,,,티셔츠,,,['저지'],['레터링'],라운드넥,노멀,['비닐/PVC'],,,,,레드,,,,,,,
921,1051063,스포티,"아우터, 하의, 상의",10,,화이트,,,긴팔,,,,,,,,,,미니,화이트,팬츠,['무지'],노멀,,,티셔츠,,,['저지'],['레터링'],라운드넥,노멀,['비닐/PVC'],,,,,레드,,,,,,,
922,1051066,스포티,"아우터, 하의",4,노말,화이트,짚업,"['포켓', '스트링']",긴팔,['무지'],후드,루즈,,,,,,,미니,화이트,팬츠,['무지'],노멀,,,,,,,,,,['비닐/PVC'],['비닐/PVC'],,,,레드,,,,,,,
923,1051067,스포티,"아우터, 하의",4,노말,화이트,짚업,"['지퍼', '스트링']",긴팔,['무지'],후드,루즈,,,,,,,미니,화이트,팬츠,['무지'],노멀,,,,,,,,,,['비닐/PVC'],['비닐/PVC'],,,,레드,,,,,,,
924,1051068,스포티,"아우터, 하의",4,노말,화이트,짚업,"['지퍼', '스트링']",긴팔,['무지'],후드,루즈,,,,,,,미니,화이트,팬츠,['무지'],노멀,,,,,,,,,,['비닐/PVC'],['비닐/PVC'],,,,레드,,,,,,,
925,1051069,스포티,"아우터, 하의",4,노말,화이트,짚업,"['지퍼', '스트링']",긴팔,['무지'],후드,루즈,,,,,,,미니,화이트,팬츠,['무지'],노멀,,,,,,,,,,['비닐/PVC'],['비닐/PVC'],,,,레드,,,,,,,
926,1051070,스포티,"아우터, 하의",4,노말,화이트,짚업,"['포켓', '스트링']",긴팔,['무지'],후드,루즈,,,,,,,미니,화이트,팬츠,['무지'],노멀,,,,,,,,,,['비닐/PVC'],['비닐/PVC'],,,,레드,,,,,,,
927,1051071,스포티,"아우터, 하의",4,노말,화이트,짚업,"['포켓', '스트링']",긴팔,['무지'],후드,루즈,,,,,,,미니,화이트,팬츠,['무지'],노멀,,,,,,,,,,['비닐/PVC'],['비닐/PVC'],,,,레드,,,,,,,
928,1051072,스포티,"아우터, 하의",4,노말,화이트,짚업,"['포켓', '스트링']",긴팔,['무지'],후드,루즈,,,,,,,미니,화이트,팬츠,['무지'],노멀,,,,,,,,,,['비닐/PVC'],['비닐/PVC'],,,,레드,,,,,,,
929,1051073,스포티,"아우터, 하의",4,노말,화이트,짚업,"['포켓', '스트링']",긴팔,['무지'],후드,루즈,,,,,,,미니,화이트,팬츠,['무지'],노멀,,,,,,,,,,['비닐/PVC'],['비닐/PVC'],,,,레드,,,,,,,
930,1051076,스포티,"아우터, 하의",4,노말,화이트,짚업,"['포켓', '스트링']",긴팔,['무지'],후드,루즈,,,,,,,미니,화이트,팬츠,['무지'],노멀,,,,,,,,,,['비닐/PVC'],['비닐/PVC'],,,,레드,,,,,,,
931,1051077,스포티,"아우터, 하의",4,노말,화이트,짚업,"['포켓', '스트링']",긴팔,['무지'],후드,루즈,,,,,,,미니,화이트,팬츠,['무지'],노멀,,,,,,,,,,['비닐/PVC'],['비닐/PVC'],,,,레드,,,,,,,
932,1051079,스포티,"아우터, 하의, 상의",10,,블랙,,,긴팔,,,,,,,,,,미니,레드,팬츠,['무지'],노멀,노멀,,탑,,,['저지'],['무지'],,타이트,['저지'],,,화이트,,브라운,,,,,,,
933,1051080,스포티,"아우터, 하의, 상의",10,노말,블랙,짚업,['지퍼'],긴팔,['무지'],터틀넥,루즈,,,,,,,미니,레드,팬츠,['무지'],노멀,,,탑,,,['저지'],['무지'],유넥,노멀,['저지'],['비닐/PVC'],['포켓'],화이트,,브라운,,,,,,,
934,1051081,스포티,"아우터, 하의, 상의",10,노말,블랙,짚업,['지퍼'],긴팔,['무지'],터틀넥,루즈,,,,,,,미니,레드,팬츠,['무지'],노멀,,,탑,,,['저지'],['무지'],유넥,노멀,['저지'],['비닐/PVC'],['포켓'],화이트,,브라운,,,,,,,
935,1051082,스포티,"아우터, 하의",4,노말,블랙,짚업,['지퍼'],긴팔,['무지'],터틀넥,루즈,,,,,,,미니,레드,팬츠,['무지'],노멀,,,,,,,,,,['저지'],"['비닐/PVC', '메시']",['포켓'],화이트,,브라운,,,,,,,
936,1051083,스포티,"아우터, 하의",4,노말,블랙,짚업,['지퍼'],긴팔,['무지'],후드,루즈,,,,,,,미니,레드,팬츠,['무지'],노멀,,,,,,,,,,['저지'],"['비닐/PVC', '메시']",['포켓'],화이트,,브라운,,,,,,,
937,1051084,스포티,"아우터, 하의",4,노말,블랙,짚업,['지퍼'],긴팔,['무지'],터틀넥,루즈,,,,,,,미니,레드,팬츠,['무지'],노멀,,,,,,,,,,['저지'],"['비닐/PVC', '메시']",['포켓'],화이트,,브라운,,,,,,,
938,1051088,스포티,"아우터, 하의",4,노말,블랙,짚업,['지퍼'],긴팔,['무지'],후드,루즈,,,,,,,미니,레드,팬츠,['무지'],노멀,,,,,,,,,,['저지'],"['비닐/PVC', '메시']",['포켓'],화이트,,브라운,,,,,,,
939,1051089,스포티,"아우터, 하의",4,노말,블랙,짚업,['지퍼'],긴팔,['무지'],후드,루즈,,,,,,,미니,레드,팬츠,['무지'],노멀,,,,,,,,,,['저지'],"['비닐/PVC', '메시']",['포켓'],화이트,,브라운,,,,,,,
940,1051090,스포티,"아우터, 하의",4,노말,블랙,짚업,['지퍼'],긴팔,['무지'],후드,루즈,,,,,,,미니,레드,팬츠,['무지'],노멀,,,,,,,,,,['저지'],"['비닐/PVC', '메시']",['포켓'],화이트,,브라운,,,,,,,
941,1051091,스포티,"아우터, 하의",4,노말,블랙,짚업,['지퍼'],긴팔,['무지'],후드,루즈,,,,,,,미니,레드,팬츠,['무지'],노멀,,,,,,,,,,['저지'],"['비닐/PVC', '메시']",['포켓'],화이트,,브라운,,,,,,,
942,1051092,스포티,"아우터, 하의",4,노말,블랙,짚업,['지퍼'],긴팔,['무지'],후드,루즈,,,,,,,,레드,,,,,,,,,,,,,,"['비닐/PVC', '메시']",,화이트,,브라운,,,,,,,
943,1051093,스포티,"아우터, 하의",4,노말,블랙,짚업,['지퍼'],긴팔,['무지'],후드,루즈,,,,,,,,레드,,,,,,,,,,,,,,"['비닐/PVC', '메시']",,화이트,,브라운,,,,,,,
944,1051094,스포티,"아우터, 하의",4,노말,블랙,짚업,['지퍼'],긴팔,['무지'],후드,루즈,,,,,,,,레드,,,,,,,,,,,,,,"['비닐/PVC', '메시']",,화이트,,브라운,,,,,,,
945,1051095,스포티,"아우터, 하의",4,노말,블랙,짚업,['지퍼'],긴팔,['무지'],후드,루즈,,,,,,,,레드,,,,,,,,,,,,,,"['비닐/PVC', '메시']",,화이트,,브라운,,,,,,,
946,105315,스포티,"아우터, 상의",2,하프,,점퍼,['셔링'],,['무지'],,루즈,,,,,,,,,,,,,베이지,,,7부소매,,,,,,['우븐'],,,,,,,,,,,
947,105316,스포티,"아우터, 상의",2,하프,,점퍼,['셔링'],,['무지'],,루즈,,,,,,,,,,,,,베이지,,,7부소매,,,,,,['우븐'],,,,,,,,,,,
948,105317,스포티,"아우터, 상의",2,하프,,점퍼,['셔링'],,['무지'],,루즈,,,,,,,,,,,,,베이지,,,7부소매,,,,,,['우븐'],,,,,,,,,,,
949,105318,스포티,"아우터, 상의",2,하프,,점퍼,['셔링'],,['무지'],,루즈,,,,,,,,,,,,,베이지,,,7부소매,,,,,,['우븐'],,,,,,,,,,,
950,105319,스포티,"아우터, 상의",2,하프,,점퍼,['셔링'],,['무지'],,루즈,,,,,,,,,,,,,베이지,,,7부소매,,,,,,['우븐'],,,,,,,,,,,
951,105320,스포티,"아우터, 하의, 상의",10,하프,,점퍼,['셔링'],,['무지'],,루즈,,,,,,,발목,,팬츠,,노멀,,베이지,,,7부소매,,,,,['우븐'],['우븐'],,,,,,,,,,,
952,105321,스포티,"아우터, 상의",2,하프,,점퍼,['셔링'],,['무지'],,루즈,,,,,,,,,,,,,베이지,,,7부소매,,,,,,['우븐'],,,,,,,,,,,
953,105324,스포티,"아우터, 상의",2,하프,,점퍼,['셔링'],,['무지'],,루즈,,,,,,,,,,,,,베이지,,,7부소매,,,,,,['우븐'],,,,,,,,,,,
954,105325,스포티,"아우터, 상의",2,하프,,점퍼,['셔링'],,['무지'],,루즈,,,,,,,,,,,,,베이지,,,7부소매,,,,,,['우븐'],,,,,,,,,,,
955,105326,스포티,"아우터, 상의",2,하프,,점퍼,['셔링'],,['무지'],,루즈,,,,,,,,,,,,,베이지,,,7부소매,,,,,,['우븐'],,,,,,,,,,,
956,105328,스포티,"아우터, 상의",2,하프,,점퍼,['셔링'],,['무지'],,루즈,,,,,,,,,,,,,베이지,,,7부소매,,,,,,['우븐'],,,,,,,,,,,
957,105345,스포티,"아우터, 상의",2,노말,,점퍼,,,,후드,루즈,,,,,,,,,,,,,화이트,,,긴팔,,,,,,"['비닐/PVC', '우븐']",,,,,,,,,,,
958,105346,스포티,"아우터, 상의",2,노말,,점퍼,,,,후드,루즈,,,,,,,,,,,,,화이트,,,긴팔,,,,,,"['비닐/PVC', '우븐']",,,,,,,,,,,
959,105347,스포티,"아우터, 상의",2,노말,,점퍼,,,,후드,루즈,,,,,,,,,,,,,화이트,,,긴팔,,,,,,"['비닐/PVC', '우븐']",,,,,,,,,,,
960,105350,스포티,"아우터, 상의",2,노말,,점퍼,,,,후드,루즈,,,,,,,,,,,,,화이트,,,긴팔,,,,,,"['비닐/PVC', '우븐']",,,,,,,,,,,
961,105352,스포티,"아우터, 하의, 상의",10,노말,,점퍼,,,,후드,루즈,,,,,,,발목,,청바지,,노멀,,화이트,,,긴팔,,,,,['데님'],"['비닐/PVC', '우븐']",,,,,,,,,,,
962,105353,스포티,"아우터, 상의",2,노말,,점퍼,,,,후드,루즈,,,,,,,,,,,,,화이트,,,긴팔,,,,,,"['비닐/PVC', '우븐']",,,,,,,,,,,
963,105354,스포티,"아우터, 하의, 상의",10,노말,,점퍼,,,,후드,루즈,,,,,,,발목,,청바지,,노멀,,화이트,,,긴팔,,,,,['데님'],"['비닐/PVC', '우븐']",,,,,,,,,,,
964,105355,스포티,"아우터, 하의, 상의",10,노말,,점퍼,,,,후드,루즈,,,,,,,발목,,청바지,,노멀,,화이트,,,긴팔,,,,,['데님'],"['비닐/PVC', '우븐']",,,,,,,,,,,
965,105356,스포티,"아우터, 상의",2,노말,,점퍼,,,,후드,루즈,,,,,,,,,,,,,화이트,,,긴팔,,,,,,"['비닐/PVC', '우븐']",,,,,,,,,,,
966,105358,스포티,"아우터, 상의",2,노말,,점퍼,,,,후드,루즈,,,,,,,,,,,,,화이트,,,긴팔,,,,,,"['비닐/PVC', '우븐']",,,,,,,,,,,
967,105391,스포티,"아우터, 상의",2,노말,,점퍼,['스트링'],,,,루즈,,,,,,,,,,,,,베이지,,,7부소매,,,,,,['우븐'],,,,,차이나칼라,,,,,,
968,105392,스포티,"아우터, 상의",2,노말,,점퍼,['스트링'],,,,루즈,,,,,,,,,,,,,베이지,,,7부소매,,,,,,['우븐'],,,,,차이나칼라,,,,,,
969,105393,스포티,"아우터, 하의, 상의",10,노말,,점퍼,['스트링'],,,,루즈,,,,,,,발목,스카이블루,청바지,,노멀,,베이지,,,7부소매,,,,,['데님'],['우븐'],,,,,차이나칼라,,,,,,
970,105394,스포티,"아우터, 상의",2,노말,,점퍼,['스트링'],,,,루즈,,,,,,,,,,,,,베이지,,,7부소매,,,,,,['우븐'],,,,,차이나칼라,,,,,,
971,105395,스포티,"아우터, 상의",2,노말,,점퍼,['스트링'],,,,루즈,,,,,,,,,,,,,베이지,,,7부소매,,,,,,['우븐'],,,,,차이나칼라,,,,,,
972,105396,스포티,"아우터, 상의",2,노말,,점퍼,['스트링'],,,,루즈,,,,,,,,,,,,,베이지,,,7부소매,,,,,,['우븐'],,,,,차이나칼라,,,,,,
973,105397,스포티,"아우터, 상의",2,노말,,점퍼,['스트링'],,,,루즈,,,,,,,,,,,,,베이지,,,7부소매,,,,,,['우븐'],,,,,차이나칼라,,,,,,
974,105398,스포티,"아우터, 상의",2,노말,,점퍼,['스트링'],,,,루즈,,,,,,,,,,,,,베이지,,,7부소매,,,,,,['우븐'],,,,,차이나칼라,,,,,,
975,105401,스포티,"아우터, 상의",2,노말,,점퍼,['스트링'],,,,루즈,,,,,,,,,,,,,베이지,,,7부소매,,,,,,['우븐'],,,,,차이나칼라,,,,,,
976,105403,스포티,"아우터, 상의",2,노말,,점퍼,['스트링'],,,,루즈,,,,,,,,,,,,,베이지,,,7부소매,,,,,,['우븐'],,,,,차이나칼라,,,,,,
977,1054547,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,스카이블루,조거팬츠,['무지'],와이드,노멀,스카이블루,티셔츠,['드롭숄더'],7부소매,['저지'],['무지'],라운드넥,루즈,['저지'],,"['스트링', '셔링']",,,,,,,,,,
978,1054548,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,스카이블루,조거팬츠,['무지'],와이드,노멀,스카이블루,티셔츠,['드롭숄더'],7부소매,['저지'],['무지'],라운드넥,루즈,['저지'],,"['스트링', '셔링']",,,,,,,,,,
979,1054551,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,스카이블루,조거팬츠,['무지'],와이드,노멀,스카이블루,티셔츠,['드롭숄더'],7부소매,['저지'],['무지'],,루즈,['저지'],,"['스트링', '셔링']",,,,,,,,,,
980,1054553,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,스카이블루,조거팬츠,['무지'],와이드,노멀,스카이블루,티셔츠,['드롭숄더'],7부소매,['저지'],['무지'],라운드넥,루즈,['저지'],,"['스트링', '셔링']",,,,,,,,,,
981,1054554,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,스카이블루,조거팬츠,['무지'],와이드,노멀,스카이블루,티셔츠,['드롭숄더'],7부소매,['저지'],['무지'],라운드넥,루즈,['저지'],,"['스트링', '셔링']",,,,,,,,,,
982,1054555,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,스카이블루,조거팬츠,['무지'],와이드,노멀,스카이블루,티셔츠,['드롭숄더'],7부소매,['저지'],['무지'],,루즈,['저지'],,"['스트링', '셔링']",,,,,,,,,,
983,1054556,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,스카이블루,조거팬츠,['무지'],와이드,노멀,스카이블루,티셔츠,['드롭숄더'],7부소매,['저지'],['무지'],라운드넥,루즈,['저지'],,"['스트링', '셔링']",,,,,,,,,,
984,1054557,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,스카이블루,조거팬츠,['무지'],와이드,노멀,스카이블루,티셔츠,['드롭숄더'],7부소매,['저지'],['무지'],라운드넥,루즈,['저지'],,"['스트링', '셔링']",,,,,,,,,,
985,1055086,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,래깅스,['무지'],스키니,롱,화이트,티셔츠,['비대칭'],긴팔,['우븐'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
986,1055087,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,래깅스,['무지'],스키니,롱,화이트,티셔츠,['비대칭'],긴팔,['우븐'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
987,1055088,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,래깅스,['무지'],스키니,롱,화이트,티셔츠,['비대칭'],긴팔,['우븐'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
988,1055089,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,래깅스,['무지'],스키니,롱,화이트,티셔츠,['비대칭'],긴팔,['우븐'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
989,1055090,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,래깅스,['무지'],스키니,롱,화이트,티셔츠,['비대칭'],긴팔,['우븐'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
990,1055091,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,래깅스,['무지'],스키니,,화이트,,,긴팔,,,,,['저지'],,,,,,,,,,,,
991,1055092,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,래깅스,['무지'],스키니,롱,화이트,티셔츠,['비대칭'],긴팔,['우븐'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
992,1055093,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,래깅스,['무지'],스키니,롱,화이트,티셔츠,['비대칭'],긴팔,['우븐'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
993,1055096,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,래깅스,['무지'],스키니,롱,화이트,티셔츠,['비대칭'],긴팔,['우븐'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
994,1055097,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,래깅스,['무지'],스키니,롱,화이트,티셔츠,['비대칭'],긴팔,['우븐'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
995,1055098,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,래깅스,['무지'],스키니,롱,화이트,티셔츠,['비대칭'],긴팔,['우븐'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
996,1055099,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,래깅스,['무지'],스키니,롱,화이트,티셔츠,['비대칭'],긴팔,['우븐'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
997,1055100,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,래깅스,['무지'],스키니,롱,화이트,티셔츠,,긴팔,['우븐'],['무지'],,오버사이즈,['저지'],,,,,,,,,,,,
998,1055101,스포티,"하의, 상의",3,,,,,,,,,,,,,,,발목,그레이,래깅스,['무지'],스키니,롱,화이트,티셔츠,['비대칭'],긴팔,['우븐'],['무지'],라운드넥,오버사이즈,['저지'],,,,,,,,,,,,
