,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,상의_색상,상의_서브색상,상의_카테고리,상의_옷깃,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_핏,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_넥라인,아우터_핏,상의_기장,하의_서브색상,하의_디테일,상의_넥라인,원피스_색상,원피스_서브색상,원피스_소매기장,아우터_옷깃,아우터_서브색상,원피스_기장,원피스_카테고리,원피스_디테일,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,원피스_옷깃
660,142682,히피,"하의, 상의",3,,화이트,,,,,블루,화이트,블라우스,,['셔링'],반팔,['시폰'],['페이즐리'],루즈,,,,,,,,,,롱,,,,,,,,,,,,,,,,
661,142683,히피,"하의, 상의",3,미니,,팬츠,['린넨'],['무지'],루즈,블루,화이트,블라우스,,,반팔,['시폰'],['페이즐리'],루즈,,,,,,,,,,롱,,,브이넥,,,,,,,,,,,,,
662,142684,히피,"하의, 상의",3,미니,,팬츠,['린넨'],['무지'],루즈,블루,화이트,블라우스,,,반팔,['시폰'],['페이즐리'],루즈,,,,,,,,,,롱,,,브이넥,,,,,,,,,,,,,
663,142685,히피,"하의, 상의",3,,화이트,,,,,블루,화이트,블라우스,,,반팔,['시폰'],['페이즐리'],루즈,,,,,,,,,,롱,,,브이넥,,,,,,,,,,,,,
664,142736,히피,"하의, 상의",3,,스카이블루,,,,,화이트,브라운,블라우스,,"['태슬', '자수', '프릴', '리본']",반팔,['우븐'],['무지'],노멀,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
665,142738,히피,"하의, 상의",3,,스카이블루,,,,,화이트,브라운,블라우스,,"['태슬', '자수', '프릴', '리본']",반팔,['우븐'],['무지'],노멀,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
666,142742,히피,"하의, 상의",3,미니,,청바지,['데님'],['무지'],노멀,화이트,브라운,블라우스,,"['태슬', '자수', '프릴', '리본']",반팔,['우븐'],['무지'],노멀,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
667,142743,히피,"하의, 상의",3,미니,스카이블루,청바지,['데님'],['무지'],,화이트,브라운,블라우스,,"['태슬', '자수', '프릴', '리본']",반팔,['우븐'],['무지'],노멀,,,,,,,,,,노멀,,['롤업'],라운드넥,,,,,,,,,,,,,
668,142744,히피,"하의, 상의",3,,스카이블루,,,,,화이트,브라운,블라우스,,"['태슬', '자수', '프릴', '리본']",반팔,['우븐'],['무지'],노멀,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
669,142745,히피,"하의, 상의",3,,스카이블루,,,,,화이트,브라운,블라우스,,"['태슬', '자수', '프릴', '리본']",반팔,['우븐'],['무지'],노멀,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
670,142746,히피,"하의, 상의",3,,스카이블루,,,,,화이트,브라운,블라우스,,"['태슬', '자수', '프릴', '리본']",반팔,['우븐'],['무지'],노멀,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
671,142747,히피,"하의, 상의",3,,스카이블루,,,,,화이트,브라운,블라우스,,"['자수', '프릴']",반팔,['우븐'],['무지'],노멀,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
672,142748,히피,"하의, 상의",3,미니,스카이블루,청바지,['데님'],['무지'],노멀,화이트,브라운,블라우스,,"['태슬', '자수', '프릴', '리본']",반팔,['우븐'],['무지'],노멀,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
673,142749,히피,"하의, 상의",3,미니,스카이블루,청바지,['데님'],['무지'],노멀,화이트,브라운,블라우스,,"['태슬', '자수', '프릴', '리본']",반팔,['우븐'],['무지'],노멀,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
674,142950,히피,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],노멀,네이비,화이트,블라우스,,['리본'],긴팔,['우븐'],['페이즐리'],노멀,,,,,,,,,,노멀,,,브이넥,,,,,,,,,,,,,
675,142956,히피,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],노멀,네이비,화이트,블라우스,,['리본'],긴팔,['우븐'],['페이즐리'],노멀,,,,,,,,,,노멀,,,브이넥,,,,,,,,,,,,,
676,142961,히피,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],노멀,네이비,화이트,블라우스,,['리본'],긴팔,['우븐'],['페이즐리'],노멀,,,,,,,,,,노멀,,,브이넥,,,,,,,,,,,,,
677,143113,히피,"하의, 상의",3,,화이트,,,,,네이비,화이트,티셔츠,밴드칼라,"['슬릿', '레이스']",7부소매,['우븐'],['플로럴'],노멀,,,,,,,,,,롱,,,,,,,,,,,,,,,,
678,143114,히피,"하의, 상의",3,,화이트,,,,,네이비,화이트,티셔츠,밴드칼라,"['슬릿', '레이스']",7부소매,['우븐'],['플로럴'],노멀,,,,,,,,,,롱,,,,,,,,,,,,,,,,
679,143121,히피,"하의, 상의",3,발목,화이트,청바지,['데님'],['무지'],스키니,네이비,화이트,티셔츠,밴드칼라,"['슬릿', '레이스']",7부소매,['우븐'],['플로럴'],노멀,,,,,,,,,,롱,,,,,,,,,,,,,,,,
680,146106,히피,"원피스, 상의",5,,,,,,,화이트,,블라우스,피터팬칼라,['단추'],긴팔,['린넨'],['무지'],노멀,,,,,,,,,,,,,,레드,화이트,민소매,,,발목,드레스,,['실크'],['도트'],유넥,노멀,
681,146107,히피,"원피스, 상의",5,,,,,,,화이트,,블라우스,피터팬칼라,['단추'],긴팔,['린넨'],['무지'],노멀,,,,,,,,,,,,,,레드,화이트,민소매,,,발목,드레스,,['실크'],['도트'],유넥,노멀,
682,146114,히피,"원피스, 상의",5,,,,,,,화이트,,블라우스,피터팬칼라,['단추'],긴팔,['린넨'],['무지'],노멀,,,,,,,,,,,,,,레드,화이트,민소매,,,발목,드레스,,['실크'],['도트'],유넥,노멀,
683,146115,히피,"원피스, 상의",5,,,,,,,화이트,,블라우스,피터팬칼라,['단추'],긴팔,['린넨'],['무지'],노멀,,,,,,,,,,,,,,레드,화이트,민소매,,,발목,드레스,,['실크'],['도트'],유넥,노멀,
684,146118,히피,"원피스, 상의",5,,,,,,,화이트,,블라우스,피터팬칼라,['단추'],긴팔,['린넨'],['무지'],노멀,,,,,,,,,,,,,,레드,화이트,민소매,,,발목,드레스,,['실크'],['도트'],유넥,노멀,
685,146119,히피,"원피스, 상의",5,,,,,,,화이트,,블라우스,피터팬칼라,['단추'],긴팔,['린넨'],['무지'],노멀,,,,,,,,,,,,,,레드,화이트,민소매,,,발목,드레스,,['실크'],['도트'],유넥,노멀,
686,146186,히피,"아우터, 원피스",6,,,,,,,,,,,,,,,,,핑크,,,7부소매,,,,,,,,,핑크,,7부소매,,화이트,미디,드레스,,['우븐'],['플로럴'],브이넥,루즈,차이나칼라
687,146196,히피,"아우터, 원피스",6,,,,,,,,,,,,,,,,,핑크,,,7부소매,,,,,,,,,핑크,,7부소매,,화이트,미디,드레스,['롤업'],['우븐'],['플로럴'],브이넥,루즈,차이나칼라
688,146197,히피,"아우터, 원피스",6,,,,,,,,,,,,,,,,,핑크,,,7부소매,,,,,,,,,핑크,,7부소매,,화이트,미디,드레스,['롤업'],['우븐'],['플로럴'],브이넥,루즈,차이나칼라
689,146198,히피,"아우터, 원피스",6,,,,,,,,,,,,,,,,,핑크,,,7부소매,,,,,,,,,핑크,,7부소매,,화이트,미디,드레스,['롤업'],['우븐'],['플로럴'],브이넥,루즈,차이나칼라
690,146199,히피,"아우터, 원피스",6,,,,,,,,,,,,,,,,,핑크,,,7부소매,,,,,,,,,핑크,,7부소매,,화이트,미디,드레스,['롤업'],['우븐'],['플로럴'],브이넥,루즈,차이나칼라
691,146200,히피,"아우터, 원피스",6,,,,,,,,,,,,,,,,,핑크,,,7부소매,,,,,,,,,핑크,,7부소매,,화이트,미디,드레스,['롤업'],['우븐'],['플로럴'],브이넥,루즈,차이나칼라
692,146211,히피,"하의, 상의",3,발목,네이비,청바지,['데님'],['무지'],스키니,화이트,,셔츠,차이나칼라,"['포켓', '단추', '스트링']",긴팔,['린넨'],['무지'],루즈,,,,,,,,,,롱,화이트,,라운드넥,,,,,,,,,,,,,
693,146321,히피,"하의, 상의",3,발목,스카이블루,청바지,['데님'],['무지'],노멀,화이트,,블라우스,보우칼라,['스트링'],긴팔,['린넨'],['무지'],노멀,,,,,,,,,,롱,,,라운드넥,,,,,,,,,,,,,
694,146534,히피,"하의, 상의",3,,스카이블루,청바지,['데님'],['무지'],노멀,실버,그레이,블라우스,,['스트링'],긴팔,['린넨'],['플로럴'],노멀,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
695,146535,히피,"하의, 상의",3,,스카이블루,청바지,['데님'],['무지'],노멀,실버,그레이,블라우스,,['스트링'],긴팔,['린넨'],['플로럴'],노멀,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
696,146538,히피,"하의, 상의",3,,스카이블루,청바지,['데님'],['무지'],노멀,화이트,그레이,블라우스,,['스트링'],긴팔,['린넨'],['플로럴'],노멀,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
697,146539,히피,"하의, 상의",3,,스카이블루,청바지,['데님'],['무지'],노멀,화이트,실버,블라우스,,['스트링'],긴팔,['린넨'],['플로럴'],노멀,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
698,146542,히피,"하의, 상의",3,발목,,청바지,['데님'],['무지'],노멀,베이지,,블라우스,,['스트링'],긴팔,['린넨'],['플로럴'],노멀,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
699,146543,히피,"하의, 상의",3,,스카이블루,청바지,['데님'],['무지'],노멀,화이트,그레이,블라우스,,['스트링'],긴팔,['린넨'],['플로럴'],노멀,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
700,146544,히피,"하의, 상의",3,,스카이블루,청바지,['데님'],['무지'],노멀,화이트,실버,블라우스,,['스트링'],긴팔,['린넨'],['플로럴'],노멀,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
701,146545,히피,"하의, 상의",3,,스카이블루,청바지,['데님'],['무지'],노멀,화이트,실버,블라우스,,['스트링'],긴팔,['린넨'],['플로럴'],노멀,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
702,146546,히피,"하의, 상의",3,,스카이블루,,,,,화이트,실버,블라우스,,['스트링'],긴팔,['린넨'],['플로럴'],노멀,,,,,,,,,,노멀,,,라운드넥,,,,,,,,,,,,,
703,146592,히피,"하의, 상의",3,미니,,스커트,['우븐'],['무지'],스키니,민트,옐로우,블라우스,,['단추'],긴팔,['린넨'],['플로럴'],노멀,,,,,,,,,,노멀,,['슬릿'],라운드넥,,,,,,,,,,,,,
704,146593,히피,"하의, 상의",3,미니,,스커트,['우븐'],['무지'],스키니,민트,옐로우,블라우스,,['단추'],긴팔,['린넨'],['플로럴'],노멀,,,,,,,,,,노멀,,['슬릿'],라운드넥,,,,,,,,,,,,,
705,146806,히피,"하의, 상의",3,미니,,스커트,['우븐'],['무지'],스키니,화이트,그레이,블라우스,,,긴팔,['실크'],['플로럴'],노멀,,,,,,,,,,롱,,,라운드넥,,,,,,,,,,,,,
706,146811,히피,"하의, 상의",3,미니,,스커트,['우븐'],['무지'],스키니,화이트,그레이,블라우스,,,7부소매,['실크'],['플로럴'],노멀,,,,,,,,,,롱,,,브이넥,,,,,,,,,,,,,
707,146812,히피,"하의, 상의",3,미니,,스커트,['우븐'],['무지'],스키니,화이트,그레이,블라우스,,,긴팔,['실크'],['플로럴'],노멀,,,,,,,,,,롱,,,라운드넥,,,,,,,,,,,,,
708,146817,히피,"하의, 상의",3,미니,,스커트,['데님'],,노멀,화이트,그레이,블라우스,,['스트링'],반팔,['실크'],['플로럴'],노멀,,,,,,,,,,롱,,['스티치'],라운드넥,,,,,,,,,,,,,
709,146823,히피,"하의, 상의",3,미니,,스커트,['데님'],,노멀,화이트,그레이,블라우스,,['스트링'],반팔,['실크'],['플로럴'],노멀,,,,,,,,,,롱,,['스티치'],라운드넥,,,,,,,,,,,,,
710,146824,히피,"하의, 상의",3,미니,,스커트,['데님'],,노멀,화이트,그레이,블라우스,,['스트링'],반팔,['실크'],['플로럴'],노멀,,,,,,,,,,롱,,['스티치'],라운드넥,,,,,,,,,,,,,
711,146825,히피,"하의, 상의",3,미니,,스커트,['데님'],,노멀,화이트,그레이,블라우스,,['스트링'],7부소매,['실크'],['플로럴'],노멀,,,,,,,,,,롱,,['스티치'],라운드넥,,,,,,,,,,,,,
712,146828,히피,"하의, 상의",3,미니,,스커트,['데님'],,노멀,화이트,그레이,블라우스,,['스트링'],반팔,['실크'],['플로럴'],노멀,,,,,,,,,,롱,,['스티치'],라운드넥,,,,,,,,,,,,,
713,147264,히피,"하의, 상의",3,미니,네이비,스커트,['데님'],,노멀,화이트,그레이,블라우스,,"['리본', '슬릿']",반팔,['린넨'],['페이즐리'],노멀,,,,,,,,,,,,"['지퍼', '버클', '프린지']",라운드넥,,,,,,,,,,,,,
714,147265,히피,"하의, 상의",3,미니,네이비,스커트,['데님'],,노멀,화이트,그레이,블라우스,,"['리본', '슬릿']",반팔,['린넨'],['페이즐리'],노멀,,,,,,,,,,,,"['지퍼', '버클', '프린지']",라운드넥,,,,,,,,,,,,,
715,147268,히피,"하의, 상의",3,,네이비,,,,,화이트,그레이,블라우스,,"['리본', '슬릿']",반팔,['린넨'],['페이즐리'],노멀,,,,,,,,,,,,,라운드넥,,,,,,,,,,,,,
716,147269,히피,"하의, 상의",3,,네이비,,,,,화이트,그레이,블라우스,,"['리본', '슬릿']",반팔,['린넨'],['페이즐리'],노멀,,,,,,,,,,,,,라운드넥,,,,,,,,,,,,,
717,147273,히피,"하의, 상의",3,미니,네이비,스커트,['데님'],,노멀,화이트,그레이,블라우스,,"['리본', '슬릿']",반팔,['린넨'],['페이즐리'],노멀,,,,,,,,,,,,"['지퍼', '버클', '프린지']",라운드넥,,,,,,,,,,,,,
718,147274,히피,"하의, 상의",3,미니,네이비,스커트,['데님'],,노멀,화이트,그레이,블라우스,,"['리본', '슬릿']",반팔,['린넨'],['페이즐리'],노멀,,,,,,,,,,,,"['지퍼', '버클', '프린지']",라운드넥,,,,,,,,,,,,,
719,147275,히피,"하의, 상의",3,미니,네이비,스커트,['데님'],,노멀,화이트,그레이,블라우스,,"['리본', '슬릿']",반팔,['린넨'],['페이즐리'],노멀,,,,,,,,,,,,"['지퍼', '버클', '프린지']",라운드넥,,,,,,,,,,,,,
720,147279,히피,"하의, 상의",3,,네이비,,,,,화이트,그레이,블라우스,,"['리본', '슬릿']",반팔,['린넨'],['페이즐리'],노멀,,,,,,,,,,,,,라운드넥,,,,,,,,,,,,,
721,147296,히피,"하의, 상의",3,니렝스,블랙,스커트,['우븐'],['페이즐리'],노멀,화이트,,티셔츠,,,반팔,['니트'],['무지'],노멀,,,,,,,,,,,그레이,,,,,,,,,,,,,,,
722,147297,히피,"하의, 상의",3,니렝스,블랙,스커트,['우븐'],['페이즐리'],노멀,화이트,,티셔츠,,,반팔,['니트'],['무지'],노멀,,,,,,,,,,,그레이,,,,,,,,,,,,,,,
723,147298,히피,"하의, 상의",3,니렝스,블랙,스커트,['우븐'],['페이즐리'],노멀,화이트,,티셔츠,,['드롭숄더'],반팔,['우븐'],['무지'],노멀,,,,,,,,,,,그레이,,라운드넥,,,,,,,,,,,,,
724,147586,히피,"하의, 상의",3,니렝스,네이비,스커트,['데님'],['무지'],노멀,화이트,그레이,블라우스,밴드칼라,['태슬'],7부소매,['우븐'],['스트라이프'],노멀,,,,,,,,,,,,['디스트로이드'],,,,,,,,,,,,,,
725,147587,히피,"하의, 상의",3,니렝스,네이비,스커트,['데님'],['무지'],노멀,화이트,그레이,블라우스,,['태슬'],7부소매,['우븐'],['스트라이프'],노멀,,,,,,,,,,,,['디스트로이드'],,,,,,,,,,,,,,
726,147588,히피,"하의, 상의",3,,네이비,스커트,['데님'],['무지'],노멀,화이트,그레이,블라우스,밴드칼라,['태슬'],7부소매,['우븐'],['스트라이프'],노멀,,,,,,,,,,,,['디스트로이드'],,,,,,,,,,,,,,
727,147589,히피,"하의, 상의",3,,네이비,스커트,['데님'],['무지'],노멀,화이트,그레이,블라우스,밴드칼라,['태슬'],7부소매,['우븐'],['스트라이프'],노멀,,,,,,,,,,,,['디스트로이드'],,,,,,,,,,,,,,
728,147590,히피,"하의, 상의",3,,네이비,스커트,['데님'],['무지'],노멀,화이트,그레이,블라우스,밴드칼라,['태슬'],7부소매,['우븐'],['스트라이프'],노멀,,,,,,,,,,,,['디스트로이드'],,,,,,,,,,,,,,
729,147592,히피,"하의, 상의",3,니렝스,네이비,스커트,['데님'],['무지'],노멀,화이트,그레이,블라우스,밴드칼라,['태슬'],7부소매,['우븐'],['스트라이프'],노멀,,,,,,,,,,,,['디스트로이드'],,,,,,,,,,,,,,
730,147593,히피,"하의, 상의",3,니렝스,네이비,스커트,['데님'],['무지'],노멀,화이트,그레이,블라우스,밴드칼라,['태슬'],7부소매,['우븐'],['스트라이프'],노멀,,,,,,,,,,,,['디스트로이드'],,,,,,,,,,,,,,
731,147596,히피,"하의, 상의",3,니렝스,네이비,스커트,['데님'],['무지'],노멀,화이트,그레이,블라우스,밴드칼라,['태슬'],7부소매,['우븐'],['스트라이프'],노멀,,,,,,,,,,,,['디스트로이드'],,,,,,,,,,,,,,
732,147598,히피,"하의, 상의",3,니렝스,네이비,스커트,['데님'],['무지'],노멀,화이트,그레이,블라우스,밴드칼라,['태슬'],7부소매,['우븐'],['스트라이프'],노멀,,,,,,,,,,,,['디스트로이드'],,,,,,,,,,,,,,
733,147599,히피,"하의, 상의",3,,네이비,스커트,['데님'],['무지'],노멀,화이트,그레이,블라우스,밴드칼라,['태슬'],7부소매,['우븐'],['스트라이프'],노멀,,,,,,,,,,,,['디스트로이드'],,,,,,,,,,,,,,
734,147684,히피,"하의, 상의",3,니렝스,화이트,팬츠,['우븐'],['무지'],노멀,화이트,블루,블라우스,밴드칼라,['프린지'],긴팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,,,['스트링'],브이넥,,,,,,,,,,,,,
735,147685,히피,"하의, 상의",3,니렝스,화이트,팬츠,['우븐'],['무지'],노멀,화이트,블루,블라우스,밴드칼라,['프린지'],긴팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,,,['스트링'],브이넥,,,,,,,,,,,,,
736,147686,히피,"하의, 상의",3,니렝스,화이트,팬츠,['우븐'],['무지'],노멀,화이트,블루,블라우스,밴드칼라,['프린지'],긴팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,,,['스트링'],브이넥,,,,,,,,,,,,,
737,147687,히피,"하의, 상의",3,,화이트,팬츠,['우븐'],['무지'],노멀,화이트,블루,블라우스,밴드칼라,['프린지'],긴팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,,,['스트링'],브이넥,,,,,,,,,,,,,
738,147690,히피,"하의, 상의",3,,화이트,팬츠,['우븐'],['무지'],노멀,화이트,블루,블라우스,밴드칼라,['프린지'],긴팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,,,['스트링'],브이넥,,,,,,,,,,,,,
739,147691,히피,"하의, 상의",3,니렝스,화이트,팬츠,['우븐'],['무지'],노멀,화이트,블루,블라우스,밴드칼라,['프린지'],긴팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,롱,,,,,,,,,,,,,,,,
740,147692,히피,"하의, 상의",3,니렝스,화이트,팬츠,['우븐'],['무지'],노멀,화이트,블루,블라우스,밴드칼라,['프린지'],긴팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,,,['스트링'],브이넥,,,,,,,,,,,,,
741,147693,히피,"하의, 상의",3,니렝스,화이트,팬츠,['우븐'],['무지'],노멀,화이트,블루,블라우스,밴드칼라,['프린지'],긴팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,,,['스트링'],브이넥,,,,,,,,,,,,,
742,147694,히피,"하의, 상의",3,니렝스,화이트,팬츠,['우븐'],['무지'],노멀,화이트,블루,블라우스,밴드칼라,['프린지'],긴팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,,,['스트링'],브이넥,,,,,,,,,,,,,
743,147695,히피,"하의, 상의",3,니렝스,화이트,팬츠,['우븐'],['무지'],노멀,화이트,블루,블라우스,밴드칼라,['프린지'],긴팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,,,['스트링'],브이넥,,,,,,,,,,,,,
744,147696,히피,"하의, 상의",3,니렝스,화이트,팬츠,['우븐'],['무지'],노멀,화이트,블루,블라우스,밴드칼라,['프린지'],긴팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,,,['스트링'],브이넥,,,,,,,,,,,,,
745,147697,히피,"하의, 상의",3,니렝스,화이트,팬츠,['우븐'],['무지'],노멀,화이트,블루,블라우스,밴드칼라,['프린지'],긴팔,['우븐'],['스트라이프'],루즈,,,,,,,,,,롱,,,,,,,,,,,,,,,,
746,148593,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],,노멀,화이트,,셔츠,,,없음,['시폰'],['믹스'],노멀,,화이트,,,7부소매,,,,,롱,,,노카라,,,,,네이비,,,,,,,,
747,148594,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],,노멀,화이트,,셔츠,,,없음,['시폰'],['믹스'],노멀,,화이트,,,7부소매,,,,,롱,,,노카라,,,,,네이비,,,,,,,,
748,148595,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],,노멀,화이트,,셔츠,,,없음,['시폰'],['믹스'],노멀,,화이트,,,7부소매,,,,,롱,,,노카라,,,,,네이비,,,,,,,,
749,148596,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],,노멀,화이트,,셔츠,,,없음,['시폰'],['믹스'],노멀,,화이트,,,7부소매,,,,,롱,,,노카라,,,,,네이비,,,,,,,,
750,148597,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],,노멀,화이트,,셔츠,,,없음,['시폰'],['믹스'],노멀,,화이트,,,7부소매,,,,,롱,,,노카라,,,,,네이비,,,,,,,,
751,148598,히피,"아우터, 하의, 상의",10,미니,스카이블루,청바지,['데님'],,노멀,화이트,,셔츠,,,없음,['시폰'],['믹스'],노멀,,화이트,,,7부소매,,,,,롱,,,노카라,,,,,네이비,,,,,,,,
