,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,상의_색상,상의_카테고리,상의_옷깃,상의_소매기장,상의_소재,상의_프린트,상의_핏,상의_서브색상,상의_기장,상의_디테일,상의_넥라인,하의_서브색상,하의_디테일,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_넥라인,아우터_핏,아우터_서브색상,아우터_옷깃,원피스_카테고리,원피스_디테일,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,원피스_기장,원피스_색상,원피스_서브색상,원피스_소매기장,원피스_옷깃
894,124612,레트로,"하의, 상의",3,미디,네이비,스커트,['우븐'],['도트'],루즈,네이비,티셔츠,,긴팔,['저지'],['무지'],노멀,,노멀,['슬릿'],라운드넥,화이트,['플리츠'],,,,,,,,,,,,,,,,,,,,,,
895,124613,레트로,"하의, 상의",3,미디,네이비,스커트,['우븐'],['도트'],루즈,네이비,티셔츠,,긴팔,['저지'],['무지'],노멀,,노멀,['슬릿'],라운드넥,화이트,['플리츠'],,,,,,,,,,,,,,,,,,,,,,
896,124614,레트로,"하의, 상의",3,미디,네이비,스커트,['우븐'],['도트'],루즈,네이비,티셔츠,,긴팔,['저지'],['무지'],노멀,,노멀,['슬릿'],라운드넥,화이트,['플리츠'],,,,,,,,,,,,,,,,,,,,,,
897,124615,레트로,"하의, 상의",3,미디,네이비,스커트,['우븐'],['도트'],루즈,네이비,티셔츠,,긴팔,['저지'],['무지'],노멀,,노멀,['슬릿'],라운드넥,화이트,['플리츠'],,,,,,,,,,,,,,,,,,,,,,
898,124616,레트로,"하의, 상의",3,미디,네이비,스커트,['우븐'],['도트'],루즈,네이비,티셔츠,,긴팔,['저지'],['무지'],노멀,,노멀,['슬릿'],라운드넥,화이트,['플리츠'],,,,,,,,,,,,,,,,,,,,,,
899,124617,레트로,"하의, 상의",3,미디,네이비,스커트,['우븐'],['도트'],루즈,네이비,티셔츠,,긴팔,['저지'],['무지'],노멀,,노멀,['슬릿'],라운드넥,화이트,['플리츠'],,,,,,,,,,,,,,,,,,,,,,
900,124619,레트로,"하의, 상의",3,미디,네이비,스커트,['우븐'],['도트'],루즈,네이비,티셔츠,,긴팔,['저지'],['무지'],노멀,,노멀,['슬릿'],라운드넥,화이트,['플리츠'],,,,,,,,,,,,,,,,,,,,,,
901,124620,레트로,"하의, 상의",3,미디,네이비,스커트,['우븐'],['도트'],루즈,네이비,티셔츠,,긴팔,['저지'],['무지'],노멀,,노멀,['슬릿'],라운드넥,화이트,['플리츠'],,,,,,,,,,,,,,,,,,,,,,
902,1246212,레트로,"아우터, 하의, 상의",10,,블랙,팬츠,['우븐'],['무지'],루즈,화이트,티셔츠,,긴팔,['우븐'],['무지'],노멀,,롱,,라운드넥,,,노말,오렌지,재킷,,긴팔,['울/캐시미어'],['체크'],,노멀,그린,셔츠칼라,,,,,,,,,,,
903,1246213,레트로,"아우터, 하의, 상의",10,,블랙,팬츠,['우븐'],['무지'],루즈,화이트,티셔츠,,긴팔,['우븐'],['무지'],노멀,,,,라운드넥,,,노말,오렌지,재킷,,긴팔,['울/캐시미어'],['체크'],,노멀,그린,셔츠칼라,,,,,,,,,,,
904,1246214,레트로,"아우터, 하의, 상의",10,,블랙,팬츠,['우븐'],['무지'],루즈,화이트,티셔츠,,긴팔,['우븐'],['무지'],노멀,,롱,,라운드넥,,,노말,오렌지,재킷,,긴팔,['울/캐시미어'],['체크'],,노멀,그린,셔츠칼라,,,,,,,,,,,
905,1246215,레트로,"아우터, 하의, 상의",10,발목,블랙,팬츠,['우븐'],['무지'],루즈,,티셔츠,,,['우븐'],['무지'],노멀,,,,라운드넥,,,노말,오렌지,재킷,,긴팔,['울/캐시미어'],['체크'],,노멀,그린,셔츠칼라,,,,,,,,,,,
906,1246216,레트로,"아우터, 하의, 상의",10,,블랙,팬츠,['우븐'],['무지'],루즈,화이트,티셔츠,,긴팔,['우븐'],['무지'],노멀,,,,라운드넥,,,노말,오렌지,재킷,,긴팔,['울/캐시미어'],['체크'],,노멀,그린,셔츠칼라,,,,,,,,,,,
907,1246217,레트로,"아우터, 하의",4,,블랙,팬츠,['우븐'],['무지'],루즈,,,,,,,,,,,,,,하프,오렌지,재킷,,긴팔,['울/캐시미어'],['체크'],,노멀,그린,,,,,,,,,,,,
908,1246220,레트로,"아우터, 하의, 상의",10,발목,블랙,팬츠,['우븐'],['무지'],루즈,화이트,티셔츠,,긴팔,['우븐'],['무지'],노멀,,,,라운드넥,,,노말,오렌지,재킷,,긴팔,['울/캐시미어'],['체크'],,노멀,그린,셔츠칼라,,,,,,,,,,,
909,1246221,레트로,"아우터, 하의, 상의",10,,블랙,팬츠,['우븐'],['무지'],루즈,화이트,티셔츠,,긴팔,['우븐'],['무지'],노멀,,,,라운드넥,,,노말,오렌지,재킷,,긴팔,['울/캐시미어'],['체크'],,노멀,그린,셔츠칼라,,,,,,,,,,,
910,1246222,레트로,"아우터, 하의",4,,블랙,팬츠,['우븐'],['무지'],루즈,,,,,,,,,,,,,,하프,오렌지,재킷,,긴팔,['울/캐시미어'],['체크'],,노멀,그린,셔츠칼라,,,,,,,,,,,
911,1246223,레트로,"아우터, 하의",4,,블랙,팬츠,['우븐'],['무지'],루즈,,,,,,,,,,,,,,하프,오렌지,재킷,,긴팔,['울/캐시미어'],['체크'],,노멀,그린,셔츠칼라,,,,,,,,,,,
912,1246224,레트로,"아우터, 하의",4,,블랙,팬츠,['우븐'],['무지'],루즈,,,,,,,,,,,,,,하프,오렌지,재킷,,긴팔,['울/캐시미어'],['체크'],,노멀,그린,,,,,,,,,,,,
913,124623,레트로,"하의, 상의",3,미디,네이비,스커트,['우븐'],['도트'],루즈,네이비,티셔츠,,긴팔,['저지'],['무지'],노멀,,노멀,['슬릿'],라운드넥,화이트,['플리츠'],,,,,,,,,,,,,,,,,,,,,,
914,124624,레트로,"하의, 상의",3,미디,네이비,스커트,['우븐'],['도트'],루즈,네이비,티셔츠,,긴팔,['니트'],['무지'],노멀,,노멀,['슬릿'],,화이트,['플리츠'],,,,,,,,,,,,,,,,,,,,,,
915,124625,레트로,"하의, 상의",3,미디,네이비,스커트,['우븐'],['도트'],루즈,,티셔츠,,,['니트'],['무지'],노멀,,노멀,['슬릿'],,화이트,['플리츠'],,,,,,,,,,,,,,,,,,,,,,
916,124626,레트로,"하의, 상의",3,미디,네이비,스커트,['우븐'],['도트'],루즈,,티셔츠,,,['니트'],['무지'],노멀,,노멀,['슬릿'],,화이트,['플리츠'],,,,,,,,,,,,,,,,,,,,,,
917,124628,레트로,"하의, 상의",3,미디,네이비,스커트,['우븐'],['도트'],루즈,,티셔츠,,,['니트'],['무지'],노멀,,노멀,['슬릿'],,화이트,['플리츠'],,,,,,,,,,,,,,,,,,,,,,
918,124630,레트로,"하의, 상의",3,미디,네이비,스커트,['우븐'],['도트'],루즈,,티셔츠,,,['니트'],['무지'],노멀,,노멀,['슬릿'],,화이트,['플리츠'],,,,,,,,,,,,,,,,,,,,,,
919,124633,레트로,"하의, 상의",3,미디,네이비,스커트,['우븐'],['도트'],루즈,네이비,티셔츠,,긴팔,['저지'],['무지'],노멀,,노멀,,라운드넥,화이트,['플리츠'],,,,,,,,,,,,,,,,,,,,,,
920,1246546,레트로,"아우터, 하의, 상의",10,맥시,베이지,팬츠,['우븐'],['무지'],와이드,블랙,니트웨어,,긴팔,['니트'],['무지'],노멀,스카이블루,,,터틀넥,,['슬릿'],하프,블랙,재킷,,긴팔,['패딩'],['플로럴'],브이넥,오버사이즈,화이트,,,,,,,,,,,,
921,1246547,레트로,"아우터, 하의, 상의",10,맥시,베이지,팬츠,['우븐'],['무지'],와이드,블랙,니트웨어,,긴팔,['니트'],['무지'],노멀,스카이블루,,,터틀넥,,['슬릿'],하프,블랙,재킷,,긴팔,['패딩'],['플로럴'],브이넥,오버사이즈,화이트,,,,,,,,,,,,
922,1246550,레트로,"아우터, 하의, 상의",10,맥시,베이지,팬츠,['우븐'],['무지'],와이드,블랙,니트웨어,,긴팔,['니트'],['무지'],노멀,스카이블루,,,터틀넥,,['슬릿'],하프,블랙,재킷,,긴팔,['패딩'],['플로럴'],브이넥,오버사이즈,화이트,,,,,,,,,,,,
923,1246551,레트로,"아우터, 하의, 상의",10,맥시,베이지,팬츠,['우븐'],['무지'],와이드,블랙,니트웨어,,긴팔,['니트'],['무지'],노멀,스카이블루,,,터틀넥,,['슬릿'],하프,블랙,재킷,,긴팔,['패딩'],['플로럴'],,오버사이즈,화이트,,,,,,,,,,,,
924,1246552,레트로,"아우터, 하의, 상의",10,맥시,베이지,팬츠,['우븐'],['무지'],와이드,블랙,니트웨어,,긴팔,['니트'],['무지'],노멀,스카이블루,,,터틀넥,,['슬릿'],하프,블랙,재킷,,긴팔,['패딩'],['플로럴'],브이넥,오버사이즈,화이트,,,,,,,,,,,,
925,1246553,레트로,"아우터, 하의, 상의",10,맥시,베이지,팬츠,['우븐'],['무지'],와이드,블랙,니트웨어,,긴팔,['니트'],['무지'],노멀,스카이블루,,,터틀넥,,['슬릿'],하프,블랙,재킷,,긴팔,['패딩'],['플로럴'],브이넥,오버사이즈,화이트,,,,,,,,,,,,
926,1246554,레트로,"아우터, 하의, 상의",10,맥시,베이지,팬츠,['우븐'],['무지'],와이드,블랙,니트웨어,,긴팔,['니트'],['무지'],노멀,스카이블루,,,터틀넥,,['슬릿'],하프,블랙,재킷,,긴팔,['패딩'],['플로럴'],브이넥,오버사이즈,화이트,,,,,,,,,,,,
927,1246555,레트로,"아우터, 하의, 상의",10,맥시,베이지,팬츠,['우븐'],['무지'],와이드,블랙,니트웨어,,긴팔,['니트'],['무지'],노멀,스카이블루,,,터틀넥,,['슬릿'],하프,블랙,재킷,,긴팔,['패딩'],['플로럴'],브이넥,오버사이즈,화이트,,,,,,,,,,,,
928,1246556,레트로,"아우터, 하의, 상의",10,맥시,베이지,팬츠,['우븐'],['무지'],와이드,블랙,니트웨어,,긴팔,['니트'],['무지'],노멀,스카이블루,,,터틀넥,,['슬릿'],하프,블랙,재킷,,긴팔,['패딩'],['플로럴'],브이넥,오버사이즈,화이트,,,,,,,,,,,,
929,1246557,레트로,"아우터, 하의, 상의",10,맥시,베이지,팬츠,['우븐'],['무지'],와이드,블랙,니트웨어,,긴팔,['니트'],['무지'],노멀,스카이블루,,,터틀넥,,['슬릿'],하프,블랙,재킷,,긴팔,['패딩'],['플로럴'],브이넥,오버사이즈,화이트,,,,,,,,,,,,
930,1249756,레트로,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['깅엄'],루즈,화이트,티셔츠,,반팔,['저지'],['레터링'],루즈,,노멀,,라운드넥,화이트,,,,,,,,,,,,,,,,,,,,,,,
931,1249757,레트로,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['깅엄'],루즈,화이트,,,반팔,,,,,,,,화이트,,,,,,,,,,,,,,,,,,,,,,,
932,1249758,레트로,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['깅엄'],루즈,화이트,티셔츠,,반팔,['저지'],['레터링'],루즈,,노멀,,라운드넥,화이트,,,,,,,,,,,,,,,,,,,,,,,
933,1249759,레트로,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['깅엄'],루즈,화이트,티셔츠,,반팔,['저지'],['레터링'],루즈,,노멀,,라운드넥,화이트,,,,,,,,,,,,,,,,,,,,,,,
934,1249760,레트로,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['깅엄'],루즈,화이트,티셔츠,,반팔,['저지'],['레터링'],루즈,,노멀,,라운드넥,화이트,,,,,,,,,,,,,,,,,,,,,,,
935,1249761,레트로,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['깅엄'],루즈,화이트,티셔츠,,반팔,['저지'],['레터링'],루즈,,노멀,,라운드넥,화이트,,,,,,,,,,,,,,,,,,,,,,,
936,1249762,레트로,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['깅엄'],루즈,화이트,티셔츠,,반팔,['저지'],['레터링'],루즈,,노멀,,라운드넥,화이트,,,,,,,,,,,,,,,,,,,,,,,
937,1249765,레트로,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['깅엄'],루즈,화이트,티셔츠,,반팔,['저지'],['레터링'],루즈,,노멀,,라운드넥,화이트,,,,,,,,,,,,,,,,,,,,,,,
938,1249767,레트로,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['깅엄'],루즈,화이트,티셔츠,,반팔,['저지'],['레터링'],루즈,,노멀,,라운드넥,화이트,,,,,,,,,,,,,,,,,,,,,,,
939,1251748,레트로,"하의, 상의",3,발목,브라운,팬츠,['우븐'],['무지'],노멀,블랙,셔츠,밴드칼라,긴팔,['우븐'],['체크'],노멀,레드,,,브이넥,,,,,,,,,,,,,,,,,,,,,,,,
940,1252280,레트로,"하의, 상의",3,,베이지,,,,,블랙,니트웨어,,긴팔,['니트'],['믹스'],오버사이즈,화이트,노멀,,터틀넥,,,,,,,,,,,,,,,,,,,,,,,,
941,1252281,레트로,"하의, 상의",3,,베이지,,,,,블랙,니트웨어,,긴팔,['니트'],['믹스'],오버사이즈,화이트,노멀,,터틀넥,,,,,,,,,,,,,,,,,,,,,,,,
942,1252282,레트로,"하의, 상의",3,,베이지,,,,,블랙,니트웨어,,긴팔,['니트'],['믹스'],오버사이즈,화이트,노멀,,터틀넥,,,,,,,,,,,,,,,,,,,,,,,,
943,1252283,레트로,"하의, 상의",3,미디,베이지,스커트,['우븐'],['무지'],와이드,블랙,니트웨어,,긴팔,['니트'],['믹스'],오버사이즈,화이트,노멀,,터틀넥,,,,,,,,,,,,,,,,,,,,,,,,
944,1252286,레트로,"하의, 상의",3,미디,베이지,스커트,['우븐'],['무지'],와이드,블랙,니트웨어,,긴팔,['니트'],['믹스'],오버사이즈,화이트,노멀,,터틀넥,,,,,,,,,,,,,,,,,,,,,,,,
945,1252287,레트로,"하의, 상의",3,미디,베이지,스커트,['우븐'],['무지'],와이드,블랙,니트웨어,,긴팔,['니트'],['믹스'],오버사이즈,화이트,노멀,,터틀넥,,,,,,,,,,,,,,,,,,,,,,,,
946,1252288,레트로,"하의, 상의",3,,베이지,,,,,블랙,니트웨어,,긴팔,['니트'],['믹스'],오버사이즈,화이트,노멀,,터틀넥,,,,,,,,,,,,,,,,,,,,,,,,
947,1252289,레트로,"하의, 상의",3,,베이지,,,,,블랙,니트웨어,,긴팔,['니트'],['믹스'],오버사이즈,화이트,노멀,,터틀넥,,,,,,,,,,,,,,,,,,,,,,,,
948,1252589,레트로,"아우터, 상의",2,,,,,,,베이지,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],노멀,,노멀,,,,,노말,옐로우,베스트,,민소매,['니트'],['믹스'],브이넥,노멀,그린,,,,,,,,,,,,
949,1252590,레트로,"아우터, 상의",2,,,,,,,베이지,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],노멀,,노멀,,,,,노말,옐로우,베스트,,민소매,['니트'],['믹스'],브이넥,노멀,그린,,,,,,,,,,,,
950,1252591,레트로,"아우터, 하의, 상의",10,발목,브라운,스커트,['우븐'],['무지'],와이드,베이지,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],노멀,,노멀,,,,,노말,옐로우,베스트,,민소매,['니트'],['믹스'],브이넥,노멀,그린,,,,,,,,,,,,
951,1252592,레트로,"아우터, 상의",2,,,,,,,베이지,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],노멀,,노멀,,,,,노말,옐로우,베스트,,민소매,['니트'],['믹스'],브이넥,노멀,그린,,,,,,,,,,,,
952,1252593,레트로,"아우터, 상의",2,,,,,,,베이지,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],노멀,,노멀,,,,,노말,옐로우,베스트,,민소매,['니트'],['믹스'],,노멀,그린,,,,,,,,,,,,
953,1252596,레트로,"아우터, 상의",2,,,,,,,베이지,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],노멀,,노멀,,,,,노말,옐로우,베스트,,민소매,['니트'],['믹스'],브이넥,노멀,그린,,,,,,,,,,,,
954,1252597,레트로,"아우터, 상의",2,,,,,,,베이지,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],노멀,,노멀,,,,,노말,옐로우,베스트,,민소매,['니트'],['믹스'],브이넥,노멀,그린,,,,,,,,,,,,
955,1252598,레트로,"아우터, 상의",2,,,,,,,베이지,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],노멀,,노멀,,,,,노말,옐로우,베스트,,민소매,['니트'],['믹스'],브이넥,노멀,그린,,,,,,,,,,,,
956,1252599,레트로,"아우터, 상의",2,,,,,,,베이지,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],노멀,,노멀,,,,,노말,옐로우,베스트,,민소매,['니트'],['믹스'],브이넥,노멀,그린,,,,,,,,,,,,
957,1252600,레트로,"아우터, 상의",2,,,,,,,베이지,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],노멀,,노멀,,,,,노말,옐로우,베스트,,민소매,['니트'],['믹스'],브이넥,노멀,그린,,,,,,,,,,,,
958,1252601,레트로,"아우터, 상의",2,,,,,,,베이지,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],노멀,,노멀,,,,,노말,옐로우,베스트,,민소매,['니트'],['믹스'],브이넥,노멀,그린,,,,,,,,,,,,
959,1252602,레트로,"아우터, 상의",2,,,,,,,베이지,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],노멀,,노멀,,,,,노말,옐로우,베스트,,민소매,['니트'],['믹스'],,노멀,그린,,,,,,,,,,,,
960,1252603,레트로,"아우터, 하의, 상의",10,발목,브라운,스커트,['우븐'],['무지'],와이드,베이지,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],노멀,,노멀,,,,,노말,옐로우,베스트,,민소매,['니트'],['믹스'],브이넥,노멀,그린,,,,,,,,,,,,
961,1252731,레트로,"하의, 상의",3,미디,블루,스커트,['데님'],['무지'],노멀,그린,니트웨어,,긴팔,['울/캐시미어'],['무지'],루즈,,롱,['드롭숄더'],터틀넥,,['슬릿'],,,,,,,,,,,,,,,,,,,,,,
962,1252733,레트로,"하의, 상의",3,미디,블루,스커트,['데님'],['무지'],노멀,그린,니트웨어,,긴팔,['울/캐시미어'],['무지'],루즈,,롱,['드롭숄더'],터틀넥,,['슬릿'],,,,,,,,,,,,,,,,,,,,,,
963,1252736,레트로,"하의, 상의",3,미디,블루,스커트,['데님'],['무지'],노멀,그린,니트웨어,,긴팔,['울/캐시미어'],['무지'],루즈,,롱,['드롭숄더'],터틀넥,,['슬릿'],,,,,,,,,,,,,,,,,,,,,,
964,1252817,레트로,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],노멀,레드,니트웨어,,긴팔,['울/캐시미어'],['스트라이프'],루즈,그린,노멀,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
965,1252818,레트로,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],노멀,레드,니트웨어,,긴팔,['울/캐시미어'],['스트라이프'],루즈,그린,노멀,,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
966,1252822,레트로,"하의, 상의",3,발목,블루,청바지,['데님'],['무지'],노멀,레드,니트웨어,,긴팔,['울/캐시미어'],['스트라이프'],루즈,그린,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
967,1252986,레트로,"하의, 상의",3,맥시,브라운,팬츠,['우븐'],['무지'],루즈,핑크,니트웨어,,긴팔,['울/캐시미어'],['무지'],노멀,,노멀,['니트꽈베기'],브이넥,,,,,,,,,,,,,,,,,,,,,,,,
968,1252987,레트로,"하의, 상의",3,맥시,브라운,팬츠,['우븐'],['무지'],루즈,핑크,니트웨어,,긴팔,['울/캐시미어'],['무지'],노멀,,노멀,['니트꽈베기'],브이넥,,,,,,,,,,,,,,,,,,,,,,,,
969,1252990,레트로,"하의, 상의",3,맥시,브라운,팬츠,['우븐'],['무지'],루즈,핑크,니트웨어,,긴팔,['울/캐시미어'],['무지'],노멀,,노멀,['니트꽈베기'],브이넥,,,,,,,,,,,,,,,,,,,,,,,,
970,1253102,레트로,"하의, 상의",3,발목,베이지,팬츠,['우븐'],['무지'],루즈,화이트,니트웨어,,긴팔,['니트'],,루즈,와인,노멀,,유넥,,,,,,,,,,,,,,,,,,,,,,,,
971,1254784,레트로,"원피스, 상의",5,,,,,,,,탑,,,,['무지'],,,,,터틀넥,,,,,,,,,,,,,,드레스,,['우븐'],['플로럴'],브이넥,노멀,미디,그레이,블랙,긴팔,
972,1254786,레트로,"원피스, 상의",5,,,,,,,,탑,,,,['무지'],,,,,터틀넥,,,,,,,,,,,,,,드레스,,['우븐'],['플로럴'],브이넥,노멀,미디,그레이,블랙,긴팔,
973,1254788,레트로,"원피스, 상의",5,,,,,,,,탑,,,,['무지'],,,,,터틀넥,,,,,,,,,,,,,,드레스,,['우븐'],['플로럴'],브이넥,노멀,미디,그레이,블랙,긴팔,
974,1254790,레트로,"원피스, 상의",5,,,,,,,블랙,탑,,없음,,['무지'],,,,,터틀넥,,,,,,,,,,,,,,드레스,,['우븐'],['플로럴'],브이넥,노멀,미디,그레이,블랙,긴팔,
975,1254931,레트로,"하의, 상의",3,발목,브라운,팬츠,['우븐'],['무지'],노멀,베이지,블라우스,밴드칼라,긴팔,['우븐'],['도트'],노멀,그레이,노멀,['퍼프'],,,,,,,,,,,,,,,,,,,,,,,,,
976,1254934,레트로,"하의, 상의",3,발목,브라운,팬츠,['우븐'],['무지'],노멀,베이지,블라우스,밴드칼라,긴팔,['우븐'],['도트'],노멀,그레이,노멀,['퍼프'],,,,,,,,,,,,,,,,,,,,,,,,,
977,1254988,레트로,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],루즈,블랙,블라우스,,긴팔,['우븐'],['도트'],노멀,레드,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
978,1254989,레트로,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],루즈,블랙,블라우스,,긴팔,['우븐'],['도트'],노멀,레드,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
979,1254991,레트로,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],루즈,블랙,블라우스,,긴팔,['우븐'],['도트'],노멀,레드,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,
980,1258088,레트로,"하의, 상의",3,발목,핑크,팬츠,['우븐'],,노멀,베이지,니트웨어,,긴팔,['니트'],['아가일'],노멀,핑크,노멀,,라운드넥,,['롤업'],,,,,,,,,,,,,,,,,,,,,,
