,ID,style,clothing_categories,mix_clothing_categories,아우터_기장,아우터_색상,아우터_카테고리,아우터_옷깃,아우터_소매기장,아우터_소재,아우터_프린트,아우터_핏,하의_기장,하의_색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,하의_디테일,아우터_서브색상,아우터_디테일,아우터_넥라인,상의_기장,상의_색상,상의_카테고리,상의_디테일,상의_소매기장,상의_소재,상의_넥라인,상의_핏,원피스_기장,원피스_색상,원피스_카테고리,원피스_디테일,원피스_소매기장,원피스_소재,원피스_프린트,원피스_핏,상의_프린트,상의_옷깃,상의_서브색상,하의_서브색상,원피스_넥라인,원피스_서브색상,원피스_옷깃
1016,1175279,톰보이,"하의, 상의",3,,,,,,,,,미니,스카이블루,청바지,['데님'],['무지'],노멀,['디스트로이드'],,,,노멀,화이트,셔츠,,7부소매,['우븐'],,루즈,,,,,,,,,['무지'],세일러칼라,,,,,
1017,1175280,톰보이,"하의, 상의",3,,,,,,,,,미니,스카이블루,청바지,['데님'],['무지'],노멀,['디스트로이드'],,,,노멀,화이트,셔츠,,7부소매,['우븐'],,루즈,,,,,,,,,['무지'],세일러칼라,,,,,
1018,1175283,톰보이,"하의, 상의",3,,,,,,,,,미니,스카이블루,청바지,['데님'],['무지'],노멀,['디스트로이드'],,,,노멀,화이트,셔츠,,긴팔,['우븐'],,루즈,,,,,,,,,['무지'],세일러칼라,,,,,
1019,1175285,톰보이,"하의, 상의",3,,,,,,,,,,스카이블루,,,,,,,,,노멀,화이트,셔츠,,7부소매,['우븐'],,루즈,,,,,,,,,['무지'],세일러칼라,,,,,
1020,1175286,톰보이,"하의, 상의",3,,,,,,,,,,스카이블루,,,,,,,,,노멀,화이트,셔츠,,7부소매,['우븐'],,루즈,,,,,,,,,['무지'],세일러칼라,,,,,
1021,1177893,톰보이,"아우터, 하의",4,롱,브라운,재킷,테일러드칼라,긴팔,['우븐'],['체크'],오버사이즈,발목,브라운,팬츠,['우븐'],['무지'],노멀,,,['포켓'],,,,,,,,,,,,,,,,,,,,,,,,
1022,1177894,톰보이,"아우터, 하의, 상의",10,롱,브라운,재킷,테일러드칼라,긴팔,['우븐'],['체크'],오버사이즈,발목,브라운,팬츠,['데님'],['무지'],노멀,,,['포켓'],,노멀,오렌지,블라우스,"['단추', '프릴']",없음,['저지'],라운드넥,노멀,,,,,,,,,['무지'],,,,,,
1023,1177897,톰보이,"아우터, 상의",2,롱,브라운,재킷,테일러드칼라,긴팔,['우븐'],['체크'],오버사이즈,,,,,,,,,['포켓'],,노멀,오렌지,블라우스,"['단추', '프릴']",없음,['저지'],라운드넥,노멀,,,,,,,,,['무지'],,,,,,
1024,1177898,톰보이,"아우터, 상의",2,롱,브라운,재킷,테일러드칼라,긴팔,['우븐'],['체크'],오버사이즈,,,,,,,,,['포켓'],,노멀,오렌지,블라우스,"['단추', '프릴']",없음,['저지'],라운드넥,노멀,,,,,,,,,['무지'],,,,,,
1025,1177899,톰보이,"아우터, 하의",4,롱,브라운,재킷,테일러드칼라,긴팔,['우븐'],['체크'],오버사이즈,발목,브라운,팬츠,['데님'],['무지'],노멀,,,,,,,,,,,,,,,,,,,,,,,,,,,
1026,1178090,톰보이,"아우터, 하의",4,하프,베이지,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,발목,블루,청바지,['데님'],['무지'],노멀,,브라운,"['더블브레스티드', '단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
1027,1178093,톰보이,"아우터, 상의",2,하프,베이지,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,,,,,,,,,"['더블브레스티드', '단추', '포켓']",,노멀,화이트,탑,,없음,"['스판덱스', '저지']",터틀넥,타이트,,,,,,,,,['무지'],,,,,,
1028,1178094,톰보이,"아우터, 상의",2,하프,베이지,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,,,,,,,,브라운,"['더블브레스티드', '단추', '포켓']",,노멀,화이트,탑,,없음,"['스판덱스', '저지']",터틀넥,타이트,,,,,,,,,['무지'],,,,,,
1029,1178095,톰보이,"아우터, 상의",2,하프,베이지,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,,,,,,,,브라운,"['더블브레스티드', '단추', '포켓']",,노멀,화이트,탑,,없음,"['스판덱스', '저지']",터틀넥,타이트,,,,,,,,,['무지'],,,,,,
1030,1178117,톰보이,"아우터, 상의",2,크롭,블랙,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,,,,,,,,골드,"['단추', '포켓']",,크롭,베이지,탑,,없음,"['저지', '스판덱스']",,타이트,,,,,,,,,['무지'],밴드칼라,,,,,
1031,1178118,톰보이,"아우터, 상의",2,크롭,블랙,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,,,,,,,,골드,"['단추', '포켓']",,크롭,베이지,탑,,없음,"['저지', '스판덱스']",,타이트,,,,,,,,,['무지'],밴드칼라,,,,,
1032,1178119,톰보이,"아우터, 하의",4,크롭,블랙,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,발목,블루,청바지,['데님'],['무지'],스키니,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
1033,1178120,톰보이,"아우터, 하의",4,크롭,블랙,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,발목,블루,청바지,['데님'],['무지'],스키니,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
1034,1178123,톰보이,"아우터, 하의",4,크롭,블랙,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,발목,블루,청바지,['데님'],['무지'],스키니,,,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
1035,1178168,톰보이,"아우터, 하의",4,하프,블랙,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,발목,스카이블루,청바지,['데님'],['무지'],노멀,,,['띠'],,,,,,,,,,,,,,,,,,,,,,,,
1036,1178169,톰보이,"아우터, 하의",4,하프,블랙,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,발목,스카이블루,청바지,['데님'],['무지'],노멀,,,['띠'],,,,,,,,,,,,,,,,,,,,,,,,
1037,1178170,톰보이,"아우터, 상의",2,하프,블랙,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,,,,,,,,,['띠'],,롱,스카이블루,셔츠,,없음,['우븐'],,루즈,,,,,,,,,['스트라이프'],셔츠칼라,화이트,,,,
1038,1178173,톰보이,"아우터, 하의, 상의",10,하프,블랙,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,발목,블루,청바지,['데님'],['무지'],노멀,,,['띠'],,롱,화이트,셔츠,,없음,['우븐'],,루즈,,,,,,,,,['스트라이프'],셔츠칼라,스카이블루,,,,
1039,1178175,톰보이,"아우터, 하의",4,하프,블랙,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,발목,블루,청바지,['데님'],['무지'],노멀,,,['띠'],,,,,,,,,,,,,,,,,,,,,,,,
1040,1178635,톰보이,"아우터, 하의",4,노말,베이지,재킷,테일러드칼라,반팔,['우븐'],['무지'],루즈,니렝스,블루,청바지,['데님'],['무지'],와이드,['컷아웃'],,"['포켓', '단추', '띠']",,,,,,,,,,,,,,,,,,,,,,,,
1041,1178636,톰보이,"아우터, 하의, 상의",10,노말,베이지,재킷,테일러드칼라,반팔,['우븐'],['무지'],노멀,니렝스,블루,청바지,['데님'],['무지'],와이드,['컷아웃'],,['포켓'],,노멀,베이지,티셔츠,,없음,['저지'],라운드넥,노멀,,,,,,,,,['무지'],,,,,,
1042,1178637,톰보이,"아우터, 하의, 상의",10,하프,베이지,재킷,테일러드칼라,반팔,['우븐'],['무지'],노멀,니렝스,블루,청바지,['데님'],['무지'],와이드,,,['포켓'],,노멀,베이지,티셔츠,,없음,['저지'],라운드넥,노멀,,,,,,,,,['무지'],,,,,,
1043,1178638,톰보이,"아우터, 하의, 상의",10,노말,베이지,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,니렝스,,청바지,['데님'],['무지'],와이드,['컷아웃'],,['포켓'],,노멀,화이트,티셔츠,,없음,['저지'],라운드넥,노멀,,,,,,,,,['무지'],,,,,,
1044,1179929,톰보이,"하의, 상의",3,,,,,,,,,발목,베이지,팬츠,['코듀로이'],['무지'],노멀,['띠'],,,,,화이트,셔츠,,긴팔,['우븐'],,노멀,,,,,,,,,['체크'],셔츠칼라,블랙,,,,
1045,1183753,톰보이,"하의, 상의",3,,,,,,,,,발목,레드,팬츠,['울/캐시미어'],['무지'],노멀,['비대칭'],,,,,화이트,티셔츠,,긴팔,['저지'],라운드넥,노멀,,,,,,,,,['레터링'],,,,,,
1046,1183754,톰보이,"하의, 상의",3,,,,,,,,,발목,레드,팬츠,['울/캐시미어'],['무지'],노멀,['비대칭'],,,,,화이트,티셔츠,,긴팔,['저지'],라운드넥,노멀,,,,,,,,,['레터링'],,,,,,
1047,1183760,톰보이,"아우터, 하의",4,하프,레드,재킷,테일러드칼라,긴팔,['울/캐시미어'],['무지'],노멀,발목,레드,팬츠,['울/캐시미어'],['무지'],노멀,['비대칭'],,"['단추', '포켓']",,,,,,,,,,,,,,,,,,,,,,,,
1048,1183762,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['울/캐시미어'],['스트라이프'],노멀,,,,,,화이트,셔츠,,긴팔,['우븐'],,노멀,,,,,,,,,['무지'],셔츠칼라,,그레이,,,
1049,1183763,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['울/캐시미어'],['스트라이프'],노멀,,,,,,화이트,셔츠,,긴팔,['우븐'],,노멀,,,,,,,,,['무지'],셔츠칼라,,그레이,,,
1050,1183764,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['울/캐시미어'],['스트라이프'],노멀,,,,,,화이트,셔츠,,긴팔,['우븐'],,노멀,,,,,,,,,['무지'],셔츠칼라,,그레이,,,
1051,1183766,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['울/캐시미어'],['스트라이프'],노멀,,,,,,화이트,셔츠,,긴팔,['우븐'],,노멀,,,,,,,,,['무지'],셔츠칼라,,그레이,,,
1052,1183767,톰보이,"아우터, 하의",4,하프,블랙,재킷,테일러드칼라,긴팔,['울/캐시미어'],['스트라이프'],노멀,발목,블랙,팬츠,['울/캐시미어'],['스트라이프'],노멀,,그레이,['포켓'],,,,,,,,,,,,,,,,,,,,,그레이,,,
1053,1185959,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,,['무지'],노멀,,,,,,베이지,티셔츠,['레이스'],7부소매,,라운드넥,노멀,,,,,,,,,['무지'],,,,,,
1054,1185961,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,,['무지'],노멀,,,,,,베이지,티셔츠,['레이스'],7부소매,,라운드넥,노멀,,,,,,,,,['무지'],,,,,,
1055,1185965,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,,['무지'],노멀,,,,,,베이지,티셔츠,['레이스'],7부소매,,라운드넥,노멀,,,,,,,,,['무지'],,,,,,
1056,1185966,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,,['무지'],노멀,,,,,,베이지,티셔츠,['레이스'],7부소매,,라운드넥,노멀,,,,,,,,,['무지'],,,,,,
1057,1189207,톰보이,"하의, 상의",3,,,,,,,,,발목,,팬츠,['우븐'],['무지'],와이드,,,,,노멀,화이트,티셔츠,['드롭숄더'],반팔,['저지'],라운드넥,루즈,,,,,,,,,['레터링'],,레드,,,,
1058,1189209,톰보이,"하의, 상의",3,,,,,,,,,,,팬츠,['우븐'],['무지'],와이드,,,,,노멀,화이트,티셔츠,"['드롭숄더', '슬릿']",반팔,['저지'],라운드넥,루즈,,,,,,,,,['무지'],,레드,,,,
1059,1189210,톰보이,"하의, 상의",3,,,,,,,,,,,팬츠,['우븐'],['무지'],와이드,,,,,노멀,화이트,티셔츠,"['드롭숄더', '슬릿']",반팔,['저지'],라운드넥,루즈,,,,,,,,,['레터링'],,레드,,,,
1060,1189211,톰보이,"하의, 상의",3,,,,,,,,,발목,,팬츠,['우븐'],['무지'],와이드,,,,,노멀,화이트,티셔츠,['드롭숄더'],반팔,['저지'],라운드넥,루즈,,,,,,,,,['레터링'],,레드,,,,
1061,1189212,톰보이,"하의, 상의",3,,,,,,,,,발목,,팬츠,['우븐'],['무지'],와이드,,,,,노멀,화이트,티셔츠,['드롭숄더'],반팔,['저지'],라운드넥,루즈,,,,,,,,,['레터링'],,레드,,,,
1062,1189215,톰보이,"아우터, 하의, 상의",10,노말,실버,재킷,셔츠칼라,긴팔,['울/캐시미어'],['체크'],루즈,발목,,팬츠,['우븐'],['무지'],와이드,,베이지,,,노멀,,티셔츠,['드롭숄더'],,['저지'],라운드넥,루즈,,,,,,,,,['레터링'],,,,,,
1063,1189216,톰보이,"아우터, 하의, 상의",10,노말,실버,재킷,셔츠칼라,긴팔,['울/캐시미어'],['체크'],루즈,,,팬츠,['우븐'],['무지'],와이드,,베이지,,,노멀,,티셔츠,['드롭숄더'],,['저지'],라운드넥,루즈,,,,,,,,,['레터링'],,,,,,
1064,1194534,톰보이,"하의, 상의",3,,,,,,,,,발목,스카이블루,청바지,['데님'],['무지'],와이드,['디스트로이드'],,,,,베이지,티셔츠,['롤업'],캡,"['저지', '우븐']",라운드넥,노멀,,,,,,,,,['무지'],,,,,,
1065,1195686,톰보이,"아우터, 상의",2,노말,블랙,재킷,셔츠칼라,7부소매,['우븐'],,노멀,,,,,,,,,"['포켓', '단추']",,,화이트,티셔츠,,없음,['저지'],라운드넥,노멀,,,,,,,,,['레터링'],,,,,,
1066,1195689,톰보이,"아우터, 상의",2,노말,블랙,재킷,셔츠칼라,7부소매,['우븐'],,노멀,,,,,,,,,"['포켓', '단추']",,,,티셔츠,,,['저지'],라운드넥,노멀,,,,,,,,,['레터링'],,,,,,
1067,1195690,톰보이,"하의, 상의",3,,,,,,,,,발목,블랙,팬츠,['우븐'],,노멀,,,,,,화이트,티셔츠,,7부소매,['저지'],라운드넥,노멀,,,,,,,,,['레터링'],,블랙,,,,
1068,1195834,톰보이,"하의, 상의",3,,,,,,,,,미니,베이지,팬츠,['우븐'],,노멀,,,,,,화이트,티셔츠,,긴팔,['저지'],라운드넥,노멀,,,,,,,,,['레터링'],,블랙,,,,
1069,1197859,톰보이,"하의, 상의",3,,,,,,,,,발목,화이트,조거팬츠,['우븐'],['무지'],루즈,,,,,롱,네이비,티셔츠,['드롭숄더'],7부소매,['저지'],라운드넥,오버사이즈,,,,,,,,,"['레터링', '그래픽']",,옐로우,,,,
1070,1197860,톰보이,"하의, 상의",3,,,,,,,,,발목,화이트,조거팬츠,['우븐'],['무지'],루즈,,,,,롱,네이비,티셔츠,['드롭숄더'],7부소매,['저지'],라운드넥,오버사이즈,,,,,,,,,"['레터링', '그래픽']",,옐로우,,,,
1071,1207013,톰보이,"하의, 상의",3,,,,,,,,,니렝스,베이지,팬츠,['우븐'],['무지'],루즈,"['롤업', '스트링']",,,,,화이트,니트웨어,,민소매,['니트'],,노멀,,,,,,,,,['무지'],,,,,,
1072,1207017,톰보이,"하의, 상의",3,,,,,,,,,니렝스,베이지,팬츠,['우븐'],['무지'],루즈,"['롤업', '스트링']",,,,,화이트,니트웨어,,민소매,['니트'],,노멀,,,,,,,,,['무지'],,,,,,
1073,1207018,톰보이,"하의, 상의",3,,,,,,,,,니렝스,베이지,팬츠,['우븐'],['무지'],루즈,['롤업'],,,,노멀,화이트,니트웨어,,민소매,['니트'],,노멀,,,,,,,,,['무지'],,,,,,
1074,1207019,톰보이,"하의, 상의",3,,,,,,,,,니렝스,베이지,팬츠,['우븐'],['무지'],루즈,"['롤업', '스트링']",,,,노멀,화이트,니트웨어,['단추'],민소매,['니트'],유넥,노멀,,,,,,,,,['무지'],,,,,,
1075,1207080,톰보이,"하의, 상의",3,,,,,,,,,니렝스,카키,팬츠,['우븐'],['무지'],루즈,['단추'],,,,,화이트,티셔츠,,민소매,['저지'],유넥,노멀,,,,,,,,,['스트라이프'],,블랙,,,,
1076,1207082,톰보이,"하의, 상의",3,,,,,,,,,니렝스,카키,팬츠,['우븐'],['무지'],루즈,['단추'],,,,,화이트,티셔츠,,민소매,['저지'],유넥,노멀,,,,,,,,,['스트라이프'],,블랙,,,,
1077,1207083,톰보이,"하의, 상의",3,,,,,,,,,니렝스,카키,팬츠,['우븐'],['무지'],루즈,,,,,,화이트,티셔츠,,민소매,['저지'],,노멀,,,,,,,,,['스트라이프'],,블랙,,,,
1078,1207087,톰보이,"하의, 상의",3,,,,,,,,,니렝스,카키,팬츠,['우븐'],['무지'],루즈,,,,,,화이트,티셔츠,,민소매,['저지'],,노멀,,,,,,,,,['스트라이프'],,블랙,,,,
1079,1207089,톰보이,"하의, 상의",3,,,,,,,,,니렝스,카키,팬츠,['우븐'],['무지'],루즈,,,,,롱,화이트,티셔츠,,민소매,['저지'],유넥,노멀,,,,,,,,,['스트라이프'],,블랙,,,,
1080,1207091,톰보이,"하의, 상의",3,,,,,,,,,니렝스,카키,팬츠,['우븐'],['무지'],루즈,,,,,롱,화이트,티셔츠,,민소매,['저지'],유넥,노멀,,,,,,,,,['스트라이프'],,블랙,,,,
1081,1207187,톰보이,"아우터, 하의, 상의",10,하프,베이지,재킷,테일러드칼라,반팔,['우븐'],['무지'],노멀,미니,베이지,팬츠,['우븐'],['무지'],와이드,,,['포켓'],,,화이트,티셔츠,,없음,['저지'],보트넥,노멀,,,,,,,,,['레터링'],,,,,,
1082,1208839,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],루즈,['디스트로이드'],,,,,화이트,티셔츠,['드롭숄더'],긴팔,['우븐'],,오버사이즈,,,,,,,,,['스트라이프'],,블루,,,,
1083,1208840,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],루즈,['디스트로이드'],,,,,화이트,티셔츠,['드롭숄더'],긴팔,['우븐'],라운드넥,오버사이즈,,,,,,,,,['스트라이프'],,블루,,,,
1084,1208843,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],루즈,['디스트로이드'],,,,,화이트,티셔츠,['드롭숄더'],긴팔,['우븐'],,오버사이즈,,,,,,,,,['스트라이프'],,블루,,,,
1085,1209054,톰보이,"하의, 상의",3,,,,,,,,,발목,브라운,팬츠,['우븐'],['무지'],와이드,['패치워크'],,,,,화이트,티셔츠,['드롭숄더'],긴팔,['우븐'],라운드넥,루즈,,,,,,,,,['스트라이프'],,블랙,,,,
1086,1209057,톰보이,"하의, 상의",3,,,,,,,,,발목,브라운,팬츠,['우븐'],['무지'],와이드,,,,,,화이트,티셔츠,['드롭숄더'],긴팔,['우븐'],,루즈,,,,,,,,,['스트라이프'],,블랙,,,,
1087,1209059,톰보이,"하의, 상의",3,,,,,,,,,발목,브라운,팬츠,['우븐'],['무지'],와이드,['패치워크'],,,,,화이트,티셔츠,['드롭숄더'],긴팔,['우븐'],라운드넥,루즈,,,,,,,,,['스트라이프'],,블랙,,,,
1088,1209060,톰보이,"하의, 상의",3,,,,,,,,,발목,브라운,팬츠,['우븐'],['무지'],와이드,['롤업'],,,,,화이트,티셔츠,['드롭숄더'],긴팔,['우븐'],,루즈,,,,,,,,,['스트라이프'],,블랙,,,,
1089,1209077,톰보이,"하의, 상의",3,,,,,,,,,맥시,스카이블루,청바지,['데님'],['무지'],와이드,['디스트로이드'],,,,,화이트,티셔츠,['드롭숄더'],반팔,['우븐'],,루즈,,,,,,,,,['그래픽'],,블랙,,,,
1090,1209078,톰보이,"하의, 상의",3,,,,,,,,,맥시,스카이블루,청바지,['데님'],['무지'],와이드,['디스트로이드'],,,,,화이트,티셔츠,['드롭숄더'],반팔,['우븐'],,루즈,,,,,,,,,['그래픽'],,블랙,,,,
1091,1209079,톰보이,"하의, 상의",3,,,,,,,,,맥시,스카이블루,청바지,['데님'],['무지'],와이드,['디스트로이드'],,,,,화이트,티셔츠,['드롭숄더'],반팔,['우븐'],,루즈,,,,,,,,,['그래픽'],,블랙,,,,
1092,1209080,톰보이,"하의, 상의",3,,,,,,,,,맥시,스카이블루,청바지,['데님'],['무지'],와이드,['디스트로이드'],,,,,화이트,티셔츠,['드롭숄더'],반팔,['우븐'],,오버사이즈,,,,,,,,,['그래픽'],,블랙,,,,
1093,1209081,톰보이,"하의, 상의",3,,,,,,,,,맥시,스카이블루,청바지,['데님'],['무지'],와이드,['디스트로이드'],,,,,화이트,티셔츠,['드롭숄더'],반팔,['우븐'],,오버사이즈,,,,,,,,,['그래픽'],,블랙,,,,
1094,1209082,톰보이,"하의, 상의",3,,,,,,,,,맥시,스카이블루,청바지,['데님'],['무지'],와이드,['디스트로이드'],,,,,화이트,티셔츠,['드롭숄더'],반팔,['우븐'],,오버사이즈,,,,,,,,,['그래픽'],,블랙,,,,
1095,1209083,톰보이,"하의, 상의",3,,,,,,,,,맥시,스카이블루,청바지,['데님'],['무지'],와이드,['디스트로이드'],,,,,화이트,티셔츠,['드롭숄더'],반팔,['우븐'],,오버사이즈,,,,,,,,,['그래픽'],,블랙,,,,
1096,1209084,톰보이,"하의, 상의",3,,,,,,,,,맥시,스카이블루,청바지,['데님'],['무지'],와이드,['디스트로이드'],,,,,화이트,티셔츠,['드롭숄더'],반팔,['우븐'],,오버사이즈,,,,,,,,,['그래픽'],,블랙,,,,
1097,1209157,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],노멀,"['포켓', '스트링', '디스트로이드']",,,,,블랙,티셔츠,['드롭숄더'],긴팔,"['저지', '우븐']",라운드넥,오버사이즈,,,,,,,,,['레터링'],,화이트,화이트,,,
1098,1209158,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],노멀,"['포켓', '스트링', '디스트로이드']",,,,,블랙,티셔츠,['드롭숄더'],긴팔,"['저지', '우븐']",라운드넥,오버사이즈,,,,,,,,,['레터링'],,화이트,화이트,,,
1099,1209159,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],노멀,['디스트로이드'],,,,노멀,블랙,티셔츠,['드롭숄더'],긴팔,"['저지', '우븐']",,오버사이즈,,,,,,,,,['무지'],,,,,,
1100,1209160,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],노멀,"['포켓', '스트링', '디스트로이드']",,,,,블랙,티셔츠,['드롭숄더'],긴팔,"['저지', '우븐']",라운드넥,오버사이즈,,,,,,,,,['레터링'],,화이트,화이트,,,
1101,1209161,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],노멀,"['포켓', '스트링', '디스트로이드']",,,,,블랙,티셔츠,['드롭숄더'],긴팔,"['저지', '우븐']",라운드넥,오버사이즈,,,,,,,,,['레터링'],,화이트,화이트,,,
1102,1209162,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],노멀,['디스트로이드'],,,,노멀,블랙,티셔츠,['드롭숄더'],긴팔,"['저지', '우븐']",,오버사이즈,,,,,,,,,['무지'],,,,,,
1103,1209163,톰보이,"하의, 상의",3,,,,,,,,,발목,블루,청바지,['데님'],['무지'],노멀,"['포켓', '스트링', '디스트로이드']",,,,,블랙,티셔츠,['드롭숄더'],긴팔,"['저지', '우븐']",라운드넥,오버사이즈,,,,,,,,,['레터링'],,화이트,화이트,,,
