,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_서브색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,상의_색상,상의_서브색상,상의_카테고리,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_핏,하의_디테일,아우터_옷깃,아우터_넥라인,상의_기장,아우터_서브색상,원피스_기장,원피스_색상,원피스_서브색상,원피스_카테고리,원피스_디테일,원피스_소매기장,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,상의_옷깃
545,1263037,밀리터리,"하의, 상의",3,발목,베이지,,조거팬츠,['우븐'],['무지'],루즈,,,티셔츠,['드롭숄더'],,['저지'],['그래픽'],라운드넥,루즈,,,,,,,,,"['포켓', '스트링', '지퍼']",,,노멀,,,,,,,,,,,,
546,1263970,밀리터리,"하의, 상의",3,발목,그레이,,팬츠,['우븐'],['무지'],노멀,핑크,,티셔츠,,반팔,['우븐'],['무지'],,노멀,,,,,,,,,,,,노멀,,,,,,,,,,,,
547,1263975,밀리터리,"하의, 상의",3,발목,그레이,,팬츠,['우븐'],['무지'],노멀,핑크,,티셔츠,,반팔,['우븐'],['무지'],,노멀,,,,,,,,,,,,노멀,,,,,,,,,,,,
548,1263977,밀리터리,"하의, 상의",3,발목,그레이,,팬츠,['우븐'],['무지'],노멀,핑크,,티셔츠,,반팔,['우븐'],['무지'],,노멀,,,,,,,,,,,,노멀,,,,,,,,,,,,
549,1265120,밀리터리,"하의, 상의",3,발목,그레이,,팬츠,['우븐'],['무지'],와이드,블랙,,,,반팔,,,,,,,,,,,,,['포켓'],,,,,,,,,,,,,,,
550,1270625,밀리터리,"하의, 상의",3,발목,카키,,팬츠,['우븐'],['무지'],노멀,화이트,,탑,['스티치'],긴팔,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,['셔링'],,,노멀,,,,,,,,,,,,
551,1270626,밀리터리,"하의, 상의",3,발목,카키,,팬츠,['우븐'],['무지'],노멀,화이트,,탑,['스티치'],긴팔,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,['셔링'],,,노멀,,,,,,,,,,,,
552,1270627,밀리터리,"하의, 상의",3,발목,카키,,팬츠,['우븐'],['무지'],노멀,화이트,,탑,['스티치'],긴팔,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,['셔링'],,,노멀,,,,,,,,,,,,
553,1270628,밀리터리,"하의, 상의",3,발목,카키,,팬츠,['우븐'],['무지'],노멀,화이트,,탑,['스티치'],긴팔,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,['셔링'],,,노멀,,,,,,,,,,,,
554,1270629,밀리터리,"하의, 상의",3,발목,카키,,팬츠,['우븐'],['무지'],노멀,화이트,,탑,['스티치'],긴팔,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,['셔링'],,,노멀,,,,,,,,,,,,
555,1270630,밀리터리,"하의, 상의",3,발목,카키,,팬츠,['우븐'],['무지'],노멀,화이트,,탑,['스티치'],긴팔,['우븐'],['무지'],라운드넥,노멀,,,,,,,,,['셔링'],,,노멀,,,,,,,,,,,,
556,1280471,밀리터리,"하의, 상의",3,미디,블랙,카키,팬츠,['우븐'],['카무플라쥬'],노멀,화이트,,,,반팔,,,,,,,,,,,,,['스트링'],,,,,,,,,,,,,,,
557,12819,밀리터리,"아우터, 상의",2,,,,,,,,베이지,,,,없음,,,,,하프,카키,재킷,['포켓'],긴팔,['우븐'],['무지'],루즈,,밴드칼라,,,,,,,,,,,,,,
558,12823,밀리터리,"아우터, 상의",2,,,,,,,,베이지,,,,없음,,,,,하프,카키,재킷,['포켓'],긴팔,['우븐'],['무지'],루즈,,밴드칼라,,,,,,,,,,,,,,
559,12824,밀리터리,"아우터, 하의, 상의",10,,블랙,,,,,,베이지,,,,없음,,,,,하프,카키,재킷,['포켓'],긴팔,['우븐'],['무지'],루즈,,밴드칼라,,,,,,,,,,,,,,
560,12826,밀리터리,"아우터, 하의, 상의",10,미디,블랙,,스커트,['우븐'],['무지'],노멀,베이지,,,,없음,,,,,하프,카키,재킷,['포켓'],긴팔,['우븐'],['무지'],루즈,['슬릿'],밴드칼라,,,,,,,,,,,,,,
561,12827,밀리터리,"아우터, 상의",2,,,,,,,,베이지,,,,없음,,,,,하프,카키,재킷,['포켓'],긴팔,['우븐'],['무지'],루즈,,밴드칼라,,,,,,,,,,,,,,
562,12828,밀리터리,"아우터, 상의",2,,,,,,,,베이지,,,,없음,,,,,하프,카키,재킷,['포켓'],긴팔,['우븐'],['무지'],루즈,,밴드칼라,,,,,,,,,,,,,,
563,12833,밀리터리,"아우터, 상의",2,,,,,,,,베이지,,,,없음,,,,,하프,카키,재킷,['포켓'],긴팔,['우븐'],['무지'],루즈,,밴드칼라,,,,,,,,,,,,,,
564,12834,밀리터리,"아우터, 상의",2,,,,,,,,베이지,,,,없음,,,,,하프,카키,재킷,['포켓'],긴팔,['우븐'],['무지'],루즈,,밴드칼라,,,,,,,,,,,,,,
565,12836,밀리터리,"아우터, 상의",2,,,,,,,,베이지,,,,없음,,,,,하프,,재킷,['포켓'],,['우븐'],['무지'],루즈,,밴드칼라,,,,,,,,,,,,,,
566,12837,밀리터리,"아우터, 상의",2,,,,,,,,베이지,,,,없음,,,,,하프,카키,재킷,['포켓'],긴팔,['우븐'],['무지'],루즈,,밴드칼라,,,,,,,,,,,,,,
567,1330007,밀리터리,"아우터, 상의",2,,,,,,,,베이지,,블라우스,,없음,['우븐'],['무지'],,노멀,노말,카키,재킷,['스트링'],7부소매,['우븐'],['무지'],오버사이즈,,,,,,,,,,,,,,,,
568,1330014,밀리터리,"아우터, 상의",2,,,,,,,,베이지,,블라우스,,없음,['우븐'],['무지'],,노멀,노말,카키,재킷,['스트링'],7부소매,['우븐'],['무지'],오버사이즈,,,,,,,,,,,,,,,,
569,140467,밀리터리,"하의, 상의",3,발목,,,팬츠,['우븐'],['무지'],노멀,화이트,,티셔츠,,반팔,['저지'],['무지'],라운드넥,노멀,,,,,,,,,"['셔링', '롤업']",,,,,,,,,,,,,,,
570,140760,밀리터리,"하의, 상의",3,미디,그레이,,팬츠,['우븐'],['무지'],노멀,,,블라우스,['셔링'],,"['우븐', '린넨']",['무지'],,노멀,,,,,,,,,,,,,,,,,,,,,,,,
571,143226,밀리터리,"아우터, 하의",4,미디,블랙,,팬츠,['데님'],['무지'],스키니,,,,,,,,,,하프,카키,점퍼,['단추'],긴팔,['우븐'],['무지'],노멀,,,노카라,,,,,,,,,,,,,
572,143257,밀리터리,"아우터, 하의",4,미디,블루,,청바지,['데님'],['무지'],스키니,,,,,,,,,,하프,카키,점퍼,"['지퍼', '포켓']",긴팔,['우븐'],['무지'],루즈,['롤업'],,노카라,,,,,,,,,,,,,
573,143263,밀리터리,"아우터, 하의",4,미디,블루,,청바지,['데님'],['무지'],스키니,,,,,,,,,,하프,카키,점퍼,"['지퍼', '포켓']",긴팔,['우븐'],['무지'],루즈,['롤업'],,노카라,,,,,,,,,,,,,
574,143280,밀리터리,"아우터, 하의",4,미디,베이지,,청바지,['데님'],['무지'],스키니,,,,,,,,,,하프,네이비,점퍼,"['지퍼', '포켓']",긴팔,['우븐'],['무지'],루즈,['롤업'],,노카라,,,,,,,,,,,,,
575,143360,밀리터리,"아우터, 하의",4,미디,블랙,,팬츠,['데님'],['무지'],스키니,,,,,,,,,,롱,카키,재킷,['지퍼'],긴팔,['우븐'],['무지'],루즈,,,노카라,,,,,,,,,,,,,
576,143371,밀리터리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,['저지'],['레터링'],라운드넥,,롱,카키,재킷,['지퍼'],긴팔,['우븐'],['무지'],루즈,,,노카라,,,,,,,,,,,,,
577,143372,밀리터리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,['저지'],['레터링'],라운드넥,,롱,카키,재킷,['지퍼'],긴팔,['우븐'],['무지'],루즈,,,노카라,,,,,,,,,,,,,
578,14418,밀리터리,"아우터, 상의",2,,,,,,,,베이지,,니트웨어,,없음,['니트'],['무지'],브이넥,,롱,카키,점퍼,,긴팔,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,
579,14419,밀리터리,"아우터, 상의",2,,,,,,,,베이지,,니트웨어,,없음,['니트'],['무지'],브이넥,,롱,카키,점퍼,,긴팔,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,
580,14422,밀리터리,"아우터, 상의",2,,,,,,,,베이지,,니트웨어,,없음,['니트'],['무지'],브이넥,,롱,카키,점퍼,,긴팔,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,
581,15086,밀리터리,"아우터, 하의",4,,브라운,,,,,,,,,,,,,,,노말,그레이,코트,"['슬릿', '더블브레스티드', '단추', '포켓']",긴팔,['우븐'],['체크'],오버사이즈,,테일러드칼라,,,카키,,,,,,,,,,,
582,15089,밀리터리,"아우터, 하의",4,,브라운,,,,,,,,,,,,,,,노말,그레이,코트,"['슬릿', '더블브레스티드', '단추', '포켓']",긴팔,['우븐'],['체크'],오버사이즈,,테일러드칼라,,,카키,,,,,,,,,,,
583,15091,밀리터리,"아우터, 하의",4,,브라운,,,,,,,,,,,,,,,노말,그레이,코트,"['슬릿', '더블브레스티드', '단추', '포켓']",긴팔,['우븐'],['체크'],오버사이즈,,테일러드칼라,,,카키,,,,,,,,,,,
584,15092,밀리터리,"아우터, 하의",4,,블랙,,,,,,,,,,,,,,,노말,그레이,코트,"['슬릿', '더블브레스티드', '단추', '포켓']",긴팔,['우븐'],['체크'],오버사이즈,,테일러드칼라,,,,,,,,,,,,,,
585,15096,밀리터리,"아우터, 하의",4,,브라운,,,,,,,,,,,,,,,노말,그레이,코트,"['슬릿', '더블브레스티드', '단추', '포켓']",긴팔,['우븐'],['무지'],오버사이즈,,테일러드칼라,,,카키,,,,,,,,,,,
586,15097,밀리터리,"아우터, 하의",4,,브라운,,,,,,,,,,,,,,,노말,그레이,코트,"['슬릿', '더블브레스티드', '단추', '포켓']",긴팔,['우븐'],['무지'],오버사이즈,,테일러드칼라,,,카키,,,,,,,,,,,
587,152967,밀리터리,"아우터, 하의",4,,블랙,,,,,,,,,,,,,,,롱,카키,점퍼,"['단추', '스트링', '셔링']",긴팔,['우븐'],['무지'],오버사이즈,,,,,,,,,,,,,,,,
588,163871,밀리터리,"아우터, 상의",2,,,,,,,,실버,,티셔츠,,긴팔,['저지'],,라운드넥,노멀,하프,블랙,베스트,"['퍼트리밍', '자수', '지퍼']",민소매,['패딩'],['그래픽'],노멀,,,,,,,,,,,,,,,,
589,163872,밀리터리,"아우터, 상의",2,,,,,,,,실버,,티셔츠,,긴팔,['저지'],,라운드넥,노멀,하프,블랙,베스트,"['퍼트리밍', '자수', '지퍼']",민소매,['패딩'],['그래픽'],노멀,,,,,,,,,,,,,,,,
590,163877,밀리터리,"아우터, 하의",4,발목,네이비,,청바지,['데님'],,노멀,,,,,,,,,,,블랙,재킷,,긴팔,['비닐/PVC'],['레터링'],노멀,,,,,,,,,,,,,,,,
591,163888,밀리터리,"아우터, 하의",4,발목,네이비,,청바지,['데님'],['무지'],노멀,,,,,,,,,,노말,블랙,재킷,"['지퍼', '포켓']",긴팔,['비닐/PVC'],"['레터링', '무지']",오버사이즈,['롤업'],,,,,,,,,,,,,,,
592,163898,밀리터리,"아우터, 상의",2,,,,,,,,화이트,블랙,티셔츠,,긴팔,['저지'],['무지'],브이넥,노멀,,블랙,재킷,['스트링'],긴팔,['우븐'],['무지'],오버사이즈,,,,노멀,화이트,,,,,,,,,,,
593,163903,밀리터리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,['저지'],['무지'],라운드넥,노멀,노말,핑크,재킷,"['지퍼', '셔링', '드롭숄더']",긴팔,['우븐'],['무지'],루즈,,,노카라,롱,,,,,,,,,,,,
594,163904,밀리터리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,['저지'],['무지'],라운드넥,노멀,노말,핑크,재킷,"['지퍼', '셔링', '드롭숄더']",긴팔,['우븐'],['무지'],루즈,,,노카라,롱,,,,,,,,,,,,
595,163908,밀리터리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,['저지'],['무지'],라운드넥,노멀,,카키,재킷,,긴팔,['우븐'],['플로럴'],노멀,,,,노멀,레드,,,,,,,,,,,
596,163941,밀리터리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,['저지'],['무지'],,노멀,롱,카키,재킷,['패치워크'],긴팔,['우븐'],,오버사이즈,,,,롱,화이트,,,,,,,,,,,
597,163945,밀리터리,"아우터, 상의",2,,,,,,,,화이트,,티셔츠,,긴팔,['저지'],['무지'],라운드넥,노멀,,그린,재킷,['롤업'],긴팔,['우븐'],"['레터링', '믹스']",노멀,,테일러드칼라,,롱,화이트,,,,,,,,,,,
598,164002,밀리터리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,['저지'],['무지'],라운드넥,노멀,하프,그린,점퍼,"['패치워크', '스트링']",긴팔,['우븐'],,루즈,,밴드칼라,,노멀,,,,,,,,,,,,
599,164003,밀리터리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,['저지'],['무지'],라운드넥,노멀,하프,그린,점퍼,"['패치워크', '스트링']",긴팔,['우븐'],,루즈,,밴드칼라,,노멀,,,,,,,,,,,,
600,164007,밀리터리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,['저지'],['무지'],라운드넥,노멀,하프,그린,점퍼,"['패치워크', '스트링']",긴팔,['우븐'],,루즈,,밴드칼라,,노멀,,,,,,,,,,,,
601,164019,밀리터리,"아우터, 상의",2,,,,,,,,카키,,,,긴팔,,,,,하프,,점퍼,,,['우븐'],['그래픽'],루즈,,밴드칼라,,,,,,,,,,,,,,
602,165886,밀리터리,"아우터, 상의",2,,,,,,,,블랙,,티셔츠,,없음,['저지'],['무지'],터틀넥,타이트,하프,카키,점퍼,['퍼트리밍'],긴팔,['패딩'],['무지'],노멀,,,후드,,핑크,,,,,,,,,,,
603,165887,밀리터리,"아우터, 상의",2,,,,,,,,블랙,,티셔츠,,없음,['저지'],['무지'],터틀넥,타이트,하프,카키,점퍼,['퍼트리밍'],긴팔,['패딩'],['무지'],노멀,,,후드,,,,,,,,,,,,,
604,165888,밀리터리,"아우터, 하의, 상의",10,발목,네이비,,청바지,['린넨'],['무지'],스키니,블랙,,티셔츠,,없음,['저지'],['무지'],터틀넥,타이트,하프,카키,점퍼,['퍼트리밍'],긴팔,['패딩'],['무지'],노멀,,,후드,,핑크,,,,,,,,,,,
605,165889,밀리터리,"아우터, 상의",2,,,,,,,,블랙,,티셔츠,,없음,['저지'],['무지'],터틀넥,타이트,하프,카키,점퍼,['퍼트리밍'],긴팔,['패딩'],['무지'],노멀,,,후드,,핑크,,,,,,,,,,,
606,165892,밀리터리,"아우터, 상의",2,,,,,,,,블랙,,티셔츠,,없음,['저지'],['무지'],터틀넥,타이트,하프,카키,점퍼,['퍼트리밍'],긴팔,['패딩'],['무지'],노멀,,,후드,,핑크,,,,,,,,,,,
607,166024,밀리터리,"아우터, 하의",4,발목,블랙,,청바지,['데님'],['무지'],스키니,,,,,,,,,,하프,카키,점퍼,['퍼트리밍'],긴팔,['우븐'],['무지'],노멀,,,후드,,블루,,,,,,,,,,,
608,166025,밀리터리,"아우터, 하의",4,발목,블랙,,청바지,['데님'],['무지'],스키니,,,,,,,,,,하프,카키,점퍼,['퍼트리밍'],긴팔,['우븐'],['무지'],노멀,,,후드,,블루,,,,,,,,,,,
609,169397,밀리터리,"아우터, 상의",2,,,,,,,,화이트,,티셔츠,,없음,['저지'],,유넥,노멀,하프,카키,점퍼,['단추'],7부소매,['우븐'],,루즈,,,,,,,,,,,,,,,,
610,169398,밀리터리,"아우터, 상의",2,,,,,,,,화이트,,티셔츠,,없음,['저지'],,유넥,노멀,하프,카키,점퍼,['단추'],7부소매,['우븐'],,루즈,,,,,,,,,,,,,,,,
611,169401,밀리터리,"아우터, 하의, 상의",10,발목,화이트,,팬츠,['우븐'],,노멀,화이트,,티셔츠,,없음,['저지'],,유넥,노멀,하프,카키,점퍼,['단추'],7부소매,['우븐'],,루즈,,,,,,,,,,,,,,,,
612,169402,밀리터리,"아우터, 상의",2,,,,,,,,화이트,,티셔츠,,없음,['저지'],,유넥,노멀,하프,카키,점퍼,['단추'],7부소매,['우븐'],,루즈,,,,,,,,,,,,,,,,
613,169403,밀리터리,"아우터, 하의, 상의",10,발목,화이트,,팬츠,['우븐'],,노멀,화이트,,티셔츠,,없음,['저지'],,유넥,노멀,하프,카키,점퍼,['단추'],7부소매,['우븐'],,루즈,,,,,,,,,,,,,,,,
614,169404,밀리터리,"아우터, 하의, 상의",10,발목,화이트,,팬츠,['우븐'],,노멀,화이트,,티셔츠,,없음,['저지'],,유넥,노멀,하프,카키,점퍼,['단추'],7부소매,['우븐'],,루즈,,,,,,,,,,,,,,,,
615,169405,밀리터리,"아우터, 상의",2,,,,,,,,화이트,,티셔츠,,없음,['저지'],,유넥,노멀,하프,카키,점퍼,['단추'],7부소매,['우븐'],,루즈,,,,,,,,,,,,,,,,
616,169406,밀리터리,"아우터, 하의",4,발목,화이트,,팬츠,['우븐'],,노멀,,,,,,,,,,하프,카키,점퍼,,긴팔,['우븐'],,루즈,,,,,,,,,,,,,,,,
617,169407,밀리터리,"아우터, 하의, 상의",10,발목,화이트,,팬츠,['우븐'],,노멀,화이트,,티셔츠,,없음,['저지'],,유넥,노멀,하프,카키,점퍼,['단추'],7부소매,['우븐'],,루즈,,,,,,,,,,,,,,,,
618,169408,밀리터리,"아우터, 하의",4,발목,화이트,,팬츠,['우븐'],,노멀,,,,,,,,,,하프,카키,점퍼,['단추'],긴팔,['우븐'],,루즈,,,,,,,,,,,,,,,,
619,169412,밀리터리,"아우터, 하의, 상의",10,발목,화이트,,팬츠,['우븐'],,노멀,화이트,,티셔츠,,없음,['저지'],,유넥,노멀,하프,카키,점퍼,['단추'],7부소매,['우븐'],,루즈,,,,,,,,,,,,,,,,
620,169413,밀리터리,"아우터, 상의",2,,,,,,,,화이트,,티셔츠,,없음,['저지'],,유넥,노멀,하프,카키,점퍼,['단추'],7부소매,['우븐'],,루즈,,,,,,,,,,,,,,,,
621,169416,밀리터리,"아우터, 상의",2,,,,,,,,화이트,,티셔츠,,없음,['저지'],,유넥,노멀,하프,카키,점퍼,['단추'],7부소매,['우븐'],,루즈,,,,,,,,,,,,,,,,
622,169418,밀리터리,"아우터, 하의, 상의",10,발목,화이트,,팬츠,['우븐'],,노멀,화이트,,티셔츠,,없음,['저지'],,유넥,노멀,하프,카키,점퍼,['단추'],7부소매,['우븐'],,루즈,,,,,,,,,,,,,,,,
623,17025,밀리터리,"아우터, 하의",4,발목,,,청바지,['데님'],['무지'],노멀,,,,,,,,,,롱,네이비,코트,"['버클', '단추', '더블브레스티드']",긴팔,['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,
624,17032,밀리터리,"아우터, 하의",4,발목,,,청바지,['데님'],['무지'],노멀,,,,,,,,,,롱,네이비,코트,"['버클', '단추', '더블브레스티드']",긴팔,['우븐'],['무지'],노멀,,,,,,,,,,,,,,,,
625,17818,밀리터리,"아우터, 하의",4,발목,블랙,,팬츠,['우븐'],,노멀,,,,,,,,,,하프,카키,재킷,['퀄팅'],긴팔,,['무지'],노멀,,밴드칼라,라운드넥,,,,,,,,,,,,,
626,17821,밀리터리,"아우터, 하의",4,발목,블랙,,팬츠,['우븐'],,노멀,,,,,,,,,,하프,카키,재킷,['퀄팅'],긴팔,,['무지'],노멀,,밴드칼라,라운드넥,,,,,,,,,,,,,
627,179794,밀리터리,"아우터, 하의",4,,베이지,,,,,,,,,,,,,,,하프,카키,점퍼,['지퍼'],긴팔,['우븐'],['무지'],노멀,,밴드칼라,라운드넥,,,,,,,,,,,,,
628,179945,밀리터리,"아우터, 하의",4,,베이지,,,,,,,,,,,,,,,하프,카키,점퍼,['슬릿'],긴팔,['우븐'],['무지'],루즈,,밴드칼라,라운드넥,,,,,,,,,,,,,
629,179954,밀리터리,"아우터, 하의",4,,베이지,,,,,,,,,,,,,,,하프,카키,점퍼,['슬릿'],긴팔,['우븐'],['무지'],루즈,,밴드칼라,라운드넥,,,,,,,,,,,,,
630,180065,밀리터리,"아우터, 하의",4,발목,화이트,,청바지,['우븐'],['무지'],노멀,,,,,,,,,,노말,카키,점퍼,['슬릿'],긴팔,['우븐'],['무지'],노멀,,,라운드넥,,,,,,,,,,,,,
631,180069,밀리터리,"아우터, 하의",4,발목,,,청바지,['우븐'],['무지'],노멀,,,,,,,,,,노말,브라운,점퍼,['슬릿'],긴팔,['우븐'],['무지'],노멀,,,라운드넥,,,,,,,,,,,,,
632,180070,밀리터리,"아우터, 하의",4,발목,화이트,,청바지,['우븐'],['무지'],노멀,,,,,,,,,,노말,카키,점퍼,['슬릿'],긴팔,['우븐'],['무지'],노멀,,,라운드넥,,,,,,,,,,,,,
633,180073,밀리터리,"아우터, 하의",4,발목,,,청바지,['우븐'],['무지'],노멀,,,,,,,,,,노말,브라운,점퍼,['슬릿'],긴팔,['우븐'],['무지'],노멀,,,라운드넥,,,,,,,,,,,,,
634,180076,밀리터리,"아우터, 하의",4,발목,,,청바지,['우븐'],['무지'],노멀,,,,,,,,,,노말,브라운,점퍼,['슬릿'],긴팔,['우븐'],['무지'],노멀,,,라운드넥,,,,,,,,,,,,,
635,180078,밀리터리,"아우터, 하의",4,,화이트,,,,,,,,,,,,,,,노말,카키,점퍼,['슬릿'],긴팔,['우븐'],['무지'],노멀,,,라운드넥,,,,,,,,,,,,,
636,180079,밀리터리,"아우터, 하의",4,,화이트,,,,,,,,,,,,,,,노말,카키,점퍼,['슬릿'],긴팔,['우븐'],['무지'],노멀,,,라운드넥,,,,,,,,,,,,,
637,180080,밀리터리,"아우터, 하의",4,발목,화이트,,청바지,['우븐'],['무지'],노멀,,,,,,,,,,노말,카키,점퍼,['슬릿'],긴팔,['우븐'],['무지'],노멀,,,라운드넥,,,,,,,,,,,,,
638,180081,밀리터리,"아우터, 하의",4,,화이트,,,,,,,,,,,,,,,노말,카키,점퍼,['슬릿'],긴팔,['우븐'],['무지'],노멀,,,라운드넥,,,,,,,,,,,,,
639,180082,밀리터리,"아우터, 하의",4,,화이트,,,,,,,,,,,,,,,노말,카키,점퍼,['슬릿'],긴팔,['우븐'],['무지'],노멀,,,라운드넥,,,,,,,,,,,,,
640,180089,밀리터리,"아우터, 하의",4,발목,,,청바지,['우븐'],['무지'],노멀,,,,,,,,,,노말,카키,점퍼,['슬릿'],7부소매,['우븐'],['무지'],노멀,,,라운드넥,,,,,,,,,,,,,
641,181221,밀리터리,"아우터, 하의, 상의",10,발목,베이지,,조거팬츠,['니트'],['무지'],노멀,베이지,,니트웨어,,긴팔,['니트'],['무지'],터틀넥,노멀,롱,그레이,패딩,"['퍼트리밍', '지퍼']",긴팔,['패딩'],['무지'],노멀,,,,노멀,,,,,,,,,,,,
642,181222,밀리터리,"아우터, 하의, 상의",10,발목,베이지,,조거팬츠,['니트'],['무지'],노멀,화이트,,니트웨어,,긴팔,['니트'],['무지'],터틀넥,노멀,롱,그레이,패딩,"['퍼트리밍', '지퍼']",긴팔,['패딩'],['무지'],노멀,,,,노멀,,,,,,,,,,,,
643,181226,밀리터리,"아우터, 하의, 상의",10,,화이트,,팬츠,['우븐'],['무지'],스키니,베이지,,티셔츠,,긴팔,['저지'],['무지'],터틀넥,타이트,롱,스카이블루,패딩,['퍼트리밍'],긴팔,['패딩'],['무지'],노멀,,,,,,,,,,,,,,,,
