,ID,style,clothing_categories,mix_clothing_categories,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_넥라인,아우터_핏,하의_기장,하의_색상,하의_카테고리,하의_디테일,하의_소재,하의_프린트,하의_핏,원피스_기장,원피스_색상,원피스_카테고리,원피스_소매기장,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,아우터_서브색상,상의_기장,상의_색상,상의_카테고리,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,아우터_옷깃,상의_디테일,하의_서브색상,상의_서브색상,원피스_서브색상,원피스_디테일,상의_옷깃,원피스_옷깃
337,114554,섹시,"하의, 상의",3,,,,,,,,,,미니,,청바지,['디스트로이드'],['데님'],['무지'],스키니,,,,,,,,,,,스카이블루,블라우스,반팔,['린넨'],['플로럴'],오프숄더,노멀,,['러플'],,,,,,
338,114555,섹시,"하의, 상의",3,,,,,,,,,,미니,,청바지,['디스트로이드'],['데님'],['무지'],스키니,,,,,,,,,,,스카이블루,블라우스,반팔,['린넨'],['플로럴'],오프숄더,노멀,,['러플'],,,,,,
339,114556,섹시,"하의, 상의",3,,,,,,,,,,미니,,청바지,['디스트로이드'],['데님'],['무지'],스키니,,,,,,,,,,노멀,스카이블루,블라우스,반팔,['우븐'],['플로럴'],오프숄더,노멀,,['러플'],,,,,,
340,114557,섹시,"하의, 상의",3,,,,,,,,,,미니,스카이블루,청바지,['디스트로이드'],['데님'],['무지'],스키니,,,,,,,,,,노멀,스카이블루,블라우스,반팔,['우븐'],['플로럴'],오프숄더,노멀,,['러플'],,,,,,
341,114560,섹시,"하의, 상의",3,,,,,,,,,,미니,스카이블루,청바지,['디스트로이드'],['데님'],['무지'],스키니,,,,,,,,,,노멀,스카이블루,블라우스,반팔,['우븐'],['플로럴'],오프숄더,노멀,,['러플'],,,,,,
342,114561,섹시,"하의, 상의",3,,,,,,,,,,미니,,청바지,['디스트로이드'],['데님'],['무지'],스키니,,,,,,,,,,노멀,스카이블루,블라우스,반팔,['우븐'],['플로럴'],오프숄더,노멀,,['러플'],,,,,,
343,114562,섹시,"하의, 상의",3,,,,,,,,,,미니,스카이블루,청바지,['디스트로이드'],['데님'],['무지'],스키니,,,,,,,,,,노멀,스카이블루,블라우스,반팔,['우븐'],['플로럴'],오프숄더,노멀,,['러플'],,,,,,
344,114563,섹시,"하의, 상의",3,,,,,,,,,,미니,스카이블루,청바지,['디스트로이드'],['데님'],['무지'],스키니,,,,,,,,,,노멀,스카이블루,블라우스,반팔,['우븐'],['플로럴'],오프숄더,노멀,,['러플'],,,,,,
345,114564,섹시,"하의, 상의",3,,,,,,,,,,미니,스카이블루,청바지,['디스트로이드'],['데님'],['무지'],스키니,,,,,,,,,,노멀,스카이블루,블라우스,반팔,['우븐'],['플로럴'],오프숄더,노멀,,['러플'],,,,,,
346,114566,섹시,"하의, 상의",3,,,,,,,,,,미니,,청바지,['디스트로이드'],['데님'],['무지'],스키니,,,,,,,,,,노멀,스카이블루,블라우스,반팔,['우븐'],['플로럴'],오프숄더,노멀,,['러플'],,,,,,
347,114597,섹시,"하의, 상의",3,,,,,,,,,,미니,블루,청바지,,['데님'],['무지'],스키니,,,,,,,,,,롱,네이비,블라우스,반팔,['우븐'],['플로럴'],오프숄더,루즈,,['퍼프'],,화이트,,,,
348,114598,섹시,"하의, 상의",3,,,,,,,,,,미니,블루,청바지,,['데님'],['무지'],스키니,,,,,,,,,,롱,네이비,블라우스,반팔,['우븐'],['플로럴'],오프숄더,루즈,,['퍼프'],,화이트,,,,
349,114599,섹시,"하의, 상의",3,,,,,,,,,,미니,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,롱,네이비,블라우스,반팔,['우븐'],['플로럴'],오프숄더,루즈,,['퍼프'],,화이트,,,,
350,114600,섹시,"하의, 상의",3,,,,,,,,,,미니,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,롱,네이비,블라우스,반팔,['우븐'],['플로럴'],오프숄더,루즈,,['퍼프'],,화이트,,,,
351,114601,섹시,"하의, 상의",3,,,,,,,,,,미니,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,롱,네이비,블라우스,반팔,['우븐'],['플로럴'],오프숄더,루즈,,['퍼프'],,화이트,,,,
352,114602,섹시,"하의, 상의",3,,,,,,,,,,미니,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,롱,네이비,블라우스,반팔,['우븐'],['플로럴'],오프숄더,루즈,,['퍼프'],,화이트,,,,
353,114605,섹시,"하의, 상의",3,,,,,,,,,,미니,블루,청바지,,['데님'],['무지'],스키니,,,,,,,,,,롱,네이비,블라우스,반팔,['우븐'],['플로럴'],오프숄더,루즈,,['퍼프'],,화이트,,,,
354,114606,섹시,"하의, 상의",3,,,,,,,,,,미니,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,롱,네이비,블라우스,반팔,['우븐'],['플로럴'],오프숄더,루즈,,['퍼프'],,화이트,,,,
355,114607,섹시,"하의, 상의",3,,,,,,,,,,미니,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,롱,네이비,블라우스,반팔,['우븐'],['플로럴'],오프숄더,루즈,,['퍼프'],,화이트,,,,
356,114608,섹시,"하의, 상의",3,,,,,,,,,,미니,,청바지,,['데님'],['무지'],스키니,,,,,,,,,,롱,네이비,블라우스,반팔,['우븐'],['플로럴'],오프숄더,루즈,,['퍼프'],,화이트,,,,
357,114610,섹시,"하의, 상의",3,,,,,,,,,,미니,블루,청바지,,['데님'],['무지'],스키니,,,,,,,,,,노멀,네이비,블라우스,캡,['우븐'],['플로럴'],오프숄더,루즈,,['퍼프'],,핑크,,,,
358,1148180,섹시,"아우터, 상의",2,노말,베이지,가디건,,긴팔,['니트'],['무지'],노카라,타이트,,,,,,,,,,,,,,,,,,베이지,탑,없음,['니트'],['무지'],브이넥,타이트,,,,,,,,
359,1148181,섹시,"아우터, 상의",2,노말,베이지,가디건,,긴팔,['니트'],['무지'],노카라,타이트,,,,,,,,,,,,,,,,,,베이지,탑,없음,['니트'],['무지'],브이넥,타이트,,,,,,,,
360,1148182,섹시,"아우터, 상의",2,노말,베이지,가디건,,긴팔,['니트'],['무지'],노카라,타이트,,,,,,,,,,,,,,,,,,베이지,탑,없음,['니트'],['무지'],브이넥,타이트,,,,,,,,
361,1148183,섹시,"아우터, 상의",2,노말,베이지,가디건,,긴팔,['니트'],['무지'],노카라,타이트,,,,,,,,,,,,,,,,,,베이지,탑,없음,['니트'],['무지'],브이넥,타이트,,,,,,,,
362,1148188,섹시,"아우터, 상의",2,노말,베이지,가디건,,긴팔,['니트'],['무지'],노카라,타이트,,,,,,,,,,,,,,,,,,베이지,탑,없음,['니트'],['무지'],브이넥,타이트,,,,,,,,
363,1148189,섹시,"아우터, 상의",2,노말,베이지,가디건,,긴팔,['니트'],['무지'],노카라,타이트,,,,,,,,,,,,,,,,,,베이지,탑,없음,['니트'],['무지'],브이넥,타이트,,,,,,,,
364,1153102,섹시,"하의, 상의",3,,,,,,,,,,미디,레드,스커트,"['슬릿', '비대칭']",['우븐'],['체크'],노멀,,,,,,,,,,,블랙,블라우스,긴팔,['레이스'],['플로럴'],터틀넥,노멀,,,블랙,,,,,
365,1153103,섹시,"하의, 상의",3,,,,,,,,,,미디,레드,스커트,"['슬릿', '비대칭']",['우븐'],['체크'],노멀,,,,,,,,,,,블랙,블라우스,긴팔,['레이스'],['플로럴'],터틀넥,노멀,,,블랙,,,,,
366,1153104,섹시,"하의, 상의",3,,,,,,,,,,미디,레드,스커트,"['슬릿', '비대칭']",['우븐'],['체크'],노멀,,,,,,,,,,,블랙,블라우스,긴팔,['레이스'],['플로럴'],터틀넥,노멀,,,블랙,,,,,
367,1153105,섹시,"하의, 상의",3,,,,,,,,,,미디,레드,스커트,"['슬릿', '비대칭']",['우븐'],['체크'],노멀,,,,,,,,,,,블랙,블라우스,긴팔,['레이스'],['플로럴'],터틀넥,노멀,,,블랙,,,,,
368,1153106,섹시,"하의, 상의",3,,,,,,,,,,미디,레드,스커트,"['슬릿', '비대칭']",['우븐'],['체크'],노멀,,,,,,,,,,,블랙,블라우스,긴팔,['레이스'],['플로럴'],터틀넥,노멀,,,블랙,,,,,
369,1153107,섹시,"하의, 상의",3,,,,,,,,,,미디,레드,스커트,"['슬릿', '비대칭']",['우븐'],['체크'],노멀,,,,,,,,,,,블랙,블라우스,긴팔,['레이스'],['플로럴'],터틀넥,노멀,,,블랙,,,,,
370,1153967,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,"['슬릿', '포켓']",['스웨이드'],['무지'],노멀,,,,,,,,,,,화이트,블라우스,긴팔,['레이스'],['무지'],,노멀,,['러플'],,,,,밴드칼라,
371,1153968,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,"['슬릿', '포켓']",['스웨이드'],['무지'],노멀,,,,,,,,,,,화이트,블라우스,긴팔,['레이스'],['무지'],,노멀,,['러플'],,,,,밴드칼라,
372,1153969,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,"['슬릿', '포켓']",['스웨이드'],['무지'],노멀,,,,,,,,,,,화이트,블라우스,긴팔,['레이스'],['무지'],,노멀,,['러플'],,,,,밴드칼라,
373,1153970,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,"['슬릿', '포켓']",['스웨이드'],['무지'],노멀,,,,,,,,,,,화이트,블라우스,긴팔,['레이스'],['무지'],,노멀,,['러플'],,,,,밴드칼라,
374,1153973,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,"['슬릿', '포켓']",['스웨이드'],['무지'],노멀,,,,,,,,,,,화이트,블라우스,긴팔,['레이스'],['무지'],,노멀,,['러플'],,,,,밴드칼라,
375,1153974,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,"['슬릿', '포켓']",['스웨이드'],['무지'],노멀,,,,,,,,,,,화이트,블라우스,긴팔,['레이스'],['무지'],,노멀,,['러플'],,,,,밴드칼라,
376,1154097,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['가죽'],['무지'],스키니,,,,,,,,,,노멀,화이트,블라우스,긴팔,['레이스'],['무지'],라운드넥,노멀,,,,,,,,
377,1154098,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['가죽'],['무지'],스키니,,,,,,,,,,노멀,화이트,블라우스,긴팔,['레이스'],['무지'],라운드넥,노멀,,,,,,,,
378,1154099,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['가죽'],['무지'],스키니,,,,,,,,,,노멀,화이트,블라우스,긴팔,['레이스'],['무지'],라운드넥,노멀,,,,,,,,
379,1154100,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['가죽'],['무지'],스키니,,,,,,,,,,노멀,화이트,블라우스,긴팔,['레이스'],['무지'],라운드넥,노멀,,,,,,,,
380,1154104,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['가죽'],['무지'],스키니,,,,,,,,,,노멀,화이트,블라우스,긴팔,['레이스'],['무지'],라운드넥,노멀,,,,,,,,
381,1154105,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,팬츠,,['가죽'],['무지'],스키니,,,,,,,,,,노멀,화이트,블라우스,긴팔,['레이스'],['무지'],라운드넥,노멀,,,,,,,,
382,1154108,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,청바지,['디스트로이드'],['데님'],['무지'],벨보텀,,,,,,,,,,노멀,블랙,블라우스,긴팔,['레이스'],['도트'],라운드넥,노멀,,['프릴'],,,,,,
383,1154110,섹시,"하의, 상의",3,,,,,,,,,,발목,블랙,청바지,['디스트로이드'],['데님'],['무지'],벨보텀,,,,,,,,,,노멀,블랙,블라우스,긴팔,['레이스'],['도트'],라운드넥,노멀,,['프릴'],,,,,,
384,1154690,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,스커트,,['우븐'],['무지'],스키니,,,,,,,,,,,블랙,블라우스,긴팔,['레이스'],['지그재그'],라운드넥,노멀,,['프릴'],,,,,,
385,1154693,섹시,"하의, 상의",3,,,,,,,,,,미니,,스커트,,['우븐'],['무지'],스키니,,,,,,,,,,,블랙,블라우스,긴팔,['레이스'],['지그재그'],라운드넥,노멀,,['프릴'],,,,,,
386,1154694,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,스커트,,['우븐'],['무지'],스키니,,,,,,,,,,,블랙,블라우스,긴팔,['레이스'],['지그재그'],라운드넥,노멀,,['프릴'],,,,,,
387,1154695,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,스커트,,['우븐'],['무지'],스키니,,,,,,,,,,,블랙,블라우스,긴팔,['레이스'],['지그재그'],라운드넥,노멀,,['프릴'],,,,,,
388,1154696,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,스커트,,['우븐'],['무지'],스키니,,,,,,,,,,,블랙,블라우스,긴팔,['레이스'],['지그재그'],라운드넥,노멀,,['프릴'],,,,,,
389,1154733,섹시,"하의, 상의",3,,,,,,,,,,발목,블루,청바지,,['데님'],['무지'],스키니,,,,,,,,,,,화이트,블라우스,긴팔,['레이스'],['도트'],,노멀,,['프릴'],,,,,밴드칼라,
390,1155088,섹시,"하의, 상의",3,,,,,,,,,,발목,화이트,청바지,,['데님'],['무지'],벨보텀,,,,,,,,,,,스카이블루,셔츠,긴팔,['우븐'],['스트라이프'],오프숄더,루즈,,,,화이트,,,셔츠칼라,
391,1155184,섹시,"하의, 상의",3,,,,,,,,,,미니,스카이블루,팬츠,['디스트로이드'],['데님'],['무지'],스키니,,,,,,,,,,,핑크,블라우스,7부소매,['우븐'],['무지'],오프숄더,루즈,,"['리본', '러플']",,,,,,
392,1155185,섹시,"하의, 상의",3,,,,,,,,,,미니,스카이블루,팬츠,['디스트로이드'],['데님'],['무지'],스키니,,,,,,,,,,,핑크,블라우스,7부소매,['우븐'],['무지'],오프숄더,루즈,,"['리본', '러플']",,,,,,
393,1155186,섹시,"하의, 상의",3,,,,,,,,,,미니,스카이블루,팬츠,['디스트로이드'],['데님'],['무지'],스키니,,,,,,,,,,,핑크,블라우스,7부소매,['우븐'],['무지'],오프숄더,루즈,,"['리본', '러플']",,,,,,
394,1155187,섹시,"하의, 상의",3,,,,,,,,,,미니,스카이블루,팬츠,['디스트로이드'],['데님'],['무지'],스키니,,,,,,,,,,,핑크,블라우스,7부소매,['우븐'],['무지'],오프숄더,루즈,,"['리본', '러플']",,,,,,
395,1155188,섹시,"하의, 상의",3,,,,,,,,,,미니,스카이블루,팬츠,['디스트로이드'],['데님'],['무지'],스키니,,,,,,,,,,,핑크,블라우스,7부소매,['우븐'],['무지'],오프숄더,루즈,,"['리본', '러플']",,,,,,
396,1155189,섹시,"하의, 상의",3,,,,,,,,,,미니,스카이블루,팬츠,['디스트로이드'],['데님'],['무지'],스키니,,,,,,,,,,,핑크,블라우스,7부소매,['우븐'],['무지'],오프숄더,루즈,,"['리본', '러플']",,,,,,
397,1155190,섹시,"하의, 상의",3,,,,,,,,,,미니,스카이블루,팬츠,['디스트로이드'],['데님'],['무지'],스키니,,,,,,,,,,,핑크,블라우스,반팔,['우븐'],['무지'],오프숄더,루즈,,"['리본', '러플']",,,,,,
398,1155191,섹시,"하의, 상의",3,,,,,,,,,,미니,스카이블루,팬츠,['디스트로이드'],['데님'],['무지'],스키니,,,,,,,,,,,핑크,블라우스,민소매,['우븐'],['무지'],오프숄더,루즈,,"['리본', '러플']",,,,,,
399,1155205,섹시,"하의, 상의",3,,,,,,,,,,발목,스카이블루,청바지,,['데님'],['무지'],스키니,,,,,,,,,,롱,화이트,셔츠,긴팔,['우븐'],['무지'],오프숄더,루즈,,,,,,,셔츠칼라,
400,1155206,섹시,"하의, 상의",3,,,,,,,,,,,화이트,,,,,,,,,,,,,,,롱,화이트,셔츠,긴팔,['우븐'],['무지'],오프숄더,루즈,,,,,,,셔츠칼라,
401,1155209,섹시,"하의, 상의",3,,,,,,,,,,,스카이블루,,,,,,,,,,,,,,,롱,화이트,셔츠,긴팔,['우븐'],['무지'],오프숄더,루즈,,,,,,,셔츠칼라,
402,1155211,섹시,"하의, 상의",3,,,,,,,,,,발목,스카이블루,청바지,,['데님'],['무지'],스키니,,,,,,,,,,롱,화이트,셔츠,긴팔,['우븐'],['무지'],오프숄더,루즈,,,,,,,셔츠칼라,
403,1155238,섹시,"하의, 상의",3,,,,,,,,,,발목,,팬츠,['디스트로이드'],['데님'],['무지'],스키니,,,,,,,,,,,블랙,블라우스,긴팔,['메시'],['도트'],라운드넥,노멀,,['프릴'],,,,,,
404,1155240,섹시,"하의, 상의",3,,,,,,,,,,발목,네이비,팬츠,['디스트로이드'],['데님'],['무지'],스키니,,,,,,,,,,,블랙,블라우스,긴팔,['메시'],['도트'],라운드넥,노멀,,['프릴'],,,,,,
405,1155241,섹시,"하의, 상의",3,,,,,,,,,,발목,블루,팬츠,['디스트로이드'],['데님'],['무지'],스키니,,,,,,,,,,,블랙,블라우스,긴팔,['메시'],['도트'],라운드넥,노멀,,['프릴'],,,,,,
406,1155245,섹시,"하의, 상의",3,,,,,,,,,,발목,블루,팬츠,['디스트로이드'],['데님'],['무지'],스키니,,,,,,,,,,,블랙,블라우스,긴팔,['메시'],['도트'],라운드넥,노멀,,['프릴'],,,,,,
407,1155385,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,스커트,['비대칭'],['우븐'],['무지'],노멀,,,,,,,,,,,레드,셔츠,7부소매,['우븐'],['체크'],오프숄더,루즈,,['단추'],,블랙,,,,
408,1155386,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,스커트,['비대칭'],['우븐'],['무지'],노멀,,,,,,,,,,,레드,셔츠,7부소매,['우븐'],['체크'],오프숄더,루즈,,['단추'],,블랙,,,,
409,1155387,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,스커트,['비대칭'],['우븐'],['무지'],노멀,,,,,,,,,,,레드,셔츠,반팔,['우븐'],['체크'],오프숄더,루즈,,['단추'],,블랙,,,,
410,1155388,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,스커트,['비대칭'],['우븐'],['무지'],노멀,,,,,,,,,,,레드,셔츠,7부소매,['우븐'],['체크'],오프숄더,루즈,,['단추'],,블랙,,,,
411,1155389,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,스커트,['비대칭'],['우븐'],['무지'],노멀,,,,,,,,,,,레드,셔츠,반팔,['우븐'],['체크'],오프숄더,루즈,,['단추'],,블랙,,,,
412,1155390,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,스커트,['비대칭'],['우븐'],['무지'],노멀,,,,,,,,,,,레드,셔츠,7부소매,['우븐'],['체크'],오프숄더,루즈,,['단추'],,블랙,,,,
413,1155391,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,스커트,['비대칭'],['우븐'],['무지'],노멀,,,,,,,,,,,레드,셔츠,7부소매,['우븐'],['체크'],오프숄더,루즈,,['단추'],,블랙,,,,
414,1155394,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,스커트,['비대칭'],['우븐'],['무지'],노멀,,,,,,,,,,,레드,셔츠,7부소매,['우븐'],['체크'],오프숄더,루즈,,['단추'],,블랙,,,,
415,1155669,섹시,"하의, 상의",3,,,,,,,,,,미디,베이지,스커트,['슬릿'],['우븐'],['호피'],루즈,,,,,,,,,,,블랙,블라우스,긴팔,['실크'],['무지'],,루즈,,['단추'],브라운,,,,셔츠칼라,
416,1155670,섹시,"하의, 상의",3,,,,,,,,,,미디,베이지,스커트,['슬릿'],['우븐'],['호피'],루즈,,,,,,,,,,,블랙,블라우스,긴팔,['실크'],['무지'],,루즈,,['단추'],브라운,,,,셔츠칼라,
417,1155671,섹시,"하의, 상의",3,,,,,,,,,,미디,브라운,스커트,['슬릿'],['우븐'],['호피'],루즈,,,,,,,,,,,블랙,블라우스,긴팔,['실크'],['무지'],,루즈,,['단추'],화이트,,,,셔츠칼라,
418,1155924,섹시,"아우터, 원피스",6,하프,핑크,가디건,,긴팔,['시폰'],['호피'],브이넥,루즈,,,,,,,,미디,블랙,드레스,없음,['저지'],['무지'],브이넥,노멀,블랙,,,,,,,,,셔츠칼라,,,,,,,
419,1155925,섹시,"아우터, 원피스",6,하프,핑크,가디건,,긴팔,['시폰'],['호피'],브이넥,루즈,,,,,,,,미디,블랙,드레스,없음,['저지'],['무지'],브이넥,노멀,블랙,,,,,,,,,셔츠칼라,,,,,,,
420,1159889,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,,['우븐'],,스키니,,,,,,,,,,롱,그레이,니트웨어,긴팔,['니트'],,원숄더,루즈,,,,,,,,
421,1159890,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,,['우븐'],,스키니,,,,,,,,,,롱,그레이,니트웨어,긴팔,['니트'],,터틀넥,루즈,,,,,,,,
422,1159891,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,,['우븐'],,스키니,,,,,,,,,,롱,그레이,니트웨어,긴팔,['니트'],,터틀넥,루즈,,,,,,,,
423,1159892,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,,['우븐'],,스키니,,,,,,,,,,롱,그레이,니트웨어,긴팔,['니트'],,원숄더,루즈,,,,,,,,
424,1159893,섹시,"하의, 상의",3,,,,,,,,,,미니,블랙,스커트,,['우븐'],,스키니,,,,,,,,,,롱,그레이,니트웨어,긴팔,['니트'],,원숄더,루즈,,,,,,,,
425,1159942,섹시,"하의, 상의",3,,,,,,,,,,미니,화이트,스커트,,['가죽'],,노멀,,,,,,,,,,노멀,블랙,탑,7부소매,['우븐'],,오프숄더,노멀,,,,,,,,
426,1159943,섹시,"하의, 상의",3,,,,,,,,,,미니,화이트,스커트,,['가죽'],,노멀,,,,,,,,,,노멀,네이비,탑,긴팔,['우븐'],,오프숄더,노멀,,,,,,,,
427,1159947,섹시,"하의, 상의",3,,,,,,,,,,미니,화이트,스커트,,['가죽'],,노멀,,,,,,,,,,노멀,네이비,탑,긴팔,['우븐'],,오프숄더,노멀,,,,,,,,
428,1159948,섹시,"하의, 상의",3,,,,,,,,,,미니,화이트,스커트,,['가죽'],,노멀,,,,,,,,,,노멀,네이비,탑,긴팔,['우븐'],,오프숄더,노멀,,,,,,,,
429,1159949,섹시,"하의, 상의",3,,,,,,,,,,미니,화이트,스커트,,['가죽'],,노멀,,,,,,,,,,노멀,네이비,탑,긴팔,['우븐'],,오프숄더,노멀,,,,,,,,
430,1161346,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,스커트,,['우븐'],['무지'],스키니,,,,,,,,,,,블랙,블라우스,긴팔,['시폰'],,라운드넥,노멀,,['자수'],,,,,,
431,1161347,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,스커트,,['우븐'],['무지'],스키니,,,,,,,,,,,블랙,블라우스,긴팔,['시폰'],,라운드넥,노멀,,['자수'],,,,,,
432,1161349,섹시,"하의, 상의",3,,,,,,,,,,미니,베이지,스커트,,['우븐'],['무지'],스키니,,,,,,,,,,,블랙,블라우스,긴팔,['시폰'],,라운드넥,노멀,,['자수'],,,,,,
