,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,상의_색상,상의_카테고리,상의_옷깃,상의_소매기장,상의_소재,상의_프린트,상의_핏,아우터_기장,아우터_색상,아우터_카테고리,아우터_옷깃,아우터_소매기장,아우터_소재,아우터_프린트,아우터_핏,상의_넥라인,아우터_디테일,상의_기장,상의_디테일,하의_디테일,아우터_넥라인,상의_서브색상,하의_서브색상,원피스_색상,원피스_서브색상,원피스_카테고리,원피스_소매기장,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,아우터_서브색상,원피스_기장,원피스_옷깃,원피스_디테일
1514,154782,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],와이드,베이지,탑,,긴팔,['우븐'],['무지'],오버사이즈,,,,,,,,,라운드넥,,롱,"['드롭숄더', '슬릿', '디스트로이드']",['포켓'],,,,,,,,,,,,,,,
1515,154783,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],와이드,베이지,탑,,긴팔,['우븐'],['무지'],오버사이즈,,,,,,,,,,,롱,"['드롭숄더', '슬릿', '디스트로이드']",['포켓'],,,,,,,,,,,,,,,
1516,154784,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],와이드,베이지,탑,,긴팔,['우븐'],['무지'],오버사이즈,,,,,,,,,라운드넥,,,"['드롭숄더', '슬릿', '디스트로이드']",['포켓'],,,,,,,,,,,,,,,
1517,154788,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],와이드,베이지,탑,,긴팔,['우븐'],['무지'],오버사이즈,,,,,,,,,라운드넥,,,"['드롭숄더', '슬릿', '디스트로이드']",['포켓'],,,,,,,,,,,,,,,
1518,154789,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],와이드,베이지,탑,,긴팔,['우븐'],['무지'],오버사이즈,,,,,,,,,라운드넥,,롱,"['드롭숄더', '슬릿', '디스트로이드']",['포켓'],,,,,,,,,,,,,,,
1519,154790,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],와이드,베이지,탑,,긴팔,['우븐'],['무지'],오버사이즈,,,,,,,,,라운드넥,,,"['드롭숄더', '슬릿', '디스트로이드']",['포켓'],,,,,,,,,,,,,,,
1520,154791,매니시,"하의, 상의",3,발목,블랙,팬츠,['우븐'],['무지'],와이드,베이지,탑,,긴팔,['우븐'],['무지'],오버사이즈,,,,,,,,,라운드넥,,,"['드롭숄더', '슬릿', '디스트로이드']",['포켓'],,,,,,,,,,,,,,,
1521,154865,매니시,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],루즈,브라운,셔츠,셔츠칼라,긴팔,['우븐'],['깅엄'],오버사이즈,,,,,,,,,,,롱,"['드롭숄더', '포켓']",['스트링'],,블랙,,,,,,,,,,,,,
1522,154868,매니시,"하의, 상의",3,발목,화이트,팬츠,['우븐'],['무지'],루즈,브라운,셔츠,셔츠칼라,긴팔,['우븐'],['깅엄'],오버사이즈,,,,,,,,,,,롱,"['드롭숄더', '포켓', '단추']",['스트링'],,블랙,,,,,,,,,,,,,
1523,154879,매니시,"아우터, 하의",4,발목,카키,팬츠,['우븐'],['무지'],와이드,,,,,,,,,화이트,,,긴팔,,,,,,,,['롤업'],,,,,,,,,,,,블랙,,,
1524,154881,매니시,"아우터, 하의, 상의",10,발목,브라운,팬츠,['우븐'],['무지'],와이드,네이비,셔츠,셔츠칼라,긴팔,['우븐'],['깅엄'],루즈,,화이트,,,긴팔,,,,,,롱,,"['롤업', '포켓']",,화이트,,,,,,,,,,블랙,,,
1525,154883,매니시,"아우터, 하의, 상의",10,발목,카키,팬츠,['우븐'],['무지'],와이드,네이비,셔츠,셔츠칼라,긴팔,['우븐'],['깅엄'],루즈,,화이트,,,긴팔,,,,,,롱,,['롤업'],,화이트,,,,,,,,,,블랙,,,
1526,154885,매니시,"아우터, 하의",4,발목,,팬츠,['우븐'],['무지'],와이드,,,,,,,,,화이트,,,긴팔,,,,,,,,['롤업'],,,,,,,,,,,,블랙,,,
1527,154894,매니시,"하의, 상의",3,발목,카키,팬츠,['우븐'],['무지'],루즈,베이지,티셔츠,,긴팔,['우븐'],['무지'],오버사이즈,,,,,,,,,라운드넥,,,,['스트링'],,,,,,,,,,,,,,,
1528,154895,매니시,"하의, 상의",3,발목,카키,팬츠,['우븐'],['무지'],루즈,베이지,티셔츠,,긴팔,['우븐'],['무지'],오버사이즈,,,,,,,,,라운드넥,,,,['스트링'],,,,,,,,,,,,,,,
1529,154896,매니시,"하의, 상의",3,발목,카키,팬츠,['우븐'],['무지'],루즈,베이지,티셔츠,,긴팔,['우븐'],['무지'],오버사이즈,,,,,,,,,라운드넥,,,,['스트링'],,,,,,,,,,,,,,,
1530,154897,매니시,"하의, 상의",3,발목,카키,팬츠,['우븐'],['무지'],루즈,베이지,티셔츠,,긴팔,['우븐'],['무지'],오버사이즈,,,,,,,,,라운드넥,,롱,,['스트링'],,,,,,,,,,,,,,,
1531,154898,매니시,"하의, 상의",3,발목,카키,팬츠,['우븐'],['무지'],루즈,베이지,티셔츠,,긴팔,['우븐'],['무지'],오버사이즈,,,,,,,,,라운드넥,,롱,['드롭숄더'],['스트링'],,,,,,,,,,,,,,,
1532,154901,매니시,"하의, 상의",3,발목,카키,팬츠,['우븐'],['무지'],루즈,베이지,,,긴팔,,,,,,,,,,,,,,,,['스트링'],,,,,,,,,,,,,,,
1533,154902,매니시,"하의, 상의",3,발목,카키,팬츠,['우븐'],['무지'],루즈,베이지,티셔츠,,긴팔,['우븐'],['무지'],오버사이즈,,,,,,,,,라운드넥,,,,['스트링'],,,,,,,,,,,,,,,
1534,154903,매니시,"하의, 상의",3,발목,카키,팬츠,['우븐'],['무지'],루즈,베이지,티셔츠,,긴팔,['우븐'],['무지'],오버사이즈,,,,,,,,,라운드넥,,,,['스트링'],,,,,,,,,,,,,,,
1535,154905,매니시,"하의, 상의",3,발목,카키,팬츠,['우븐'],['무지'],루즈,베이지,티셔츠,,긴팔,['우븐'],['그래픽'],오버사이즈,,,,,,,,,라운드넥,,롱,"['드롭숄더', '슬릿']",['스트링'],,,,,,,,,,,,,,,
1536,154906,매니시,"하의, 상의",3,발목,카키,팬츠,['우븐'],['무지'],루즈,베이지,티셔츠,,긴팔,['우븐'],['무지'],오버사이즈,,,,,,,,,라운드넥,,,,['스트링'],,,,,,,,,,,,,,,
1537,154936,매니시,"하의, 상의",3,발목,그린,팬츠,['우븐'],['무지'],와이드,화이트,,,긴팔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1538,154937,매니시,"하의, 상의",3,발목,그린,팬츠,['우븐'],['무지'],와이드,화이트,,,긴팔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1539,154938,매니시,"하의, 상의",3,발목,그린,팬츠,['우븐'],['무지'],와이드,화이트,,,긴팔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1540,154939,매니시,"하의, 상의",3,발목,그린,팬츠,['우븐'],['무지'],와이드,화이트,티셔츠,,긴팔,['우븐'],['무지'],루즈,,,,,,,,,라운드넥,,롱,['드롭숄더'],,,,,,,,,,,,,,,,
1541,154940,매니시,"하의, 상의",3,발목,그린,팬츠,['우븐'],['무지'],와이드,화이트,티셔츠,,긴팔,['우븐'],['무지'],루즈,,,,,,,,,라운드넥,,롱,['드롭숄더'],,,,,,,,,,,,,,,,
1542,155050,매니시,"하의, 상의",3,발목,핑크,팬츠,['코듀로이'],['무지'],와이드,핑크,티셔츠,,긴팔,['우븐'],['무지'],루즈,,,,,,,,,라운드넥,,노멀,"['드롭숄더', '퍼프']","['포켓', '롤업']",,,,,,,,,,,,,,,
1543,155056,매니시,"하의, 상의",3,발목,핑크,팬츠,['코듀로이'],['무지'],와이드,핑크,티셔츠,,긴팔,['우븐'],['무지'],루즈,,,,,,,,,라운드넥,,노멀,['드롭숄더'],"['포켓', '롤업']",,,,,,,,,,,,,,,
1544,155060,매니시,"하의, 상의",3,발목,네이비,팬츠,['벨벳'],['무지'],와이드,네이비,탑,,긴팔,['벨벳'],['무지'],루즈,,,,,,,,,라운드넥,,노멀,['드롭숄더'],['롤업'],,,,,,,,,,,,,,,
1545,155777,매니시,"하의, 상의",3,발목,와인,팬츠,['우븐'],,노멀,화이트,셔츠,셔츠칼라,긴팔,,['하트'],노멀,,,,,,,,,,,,['롤업'],['비대칭'],,,,,,,,,,,,,,,
1546,155779,매니시,"하의, 상의",3,발목,와인,팬츠,['우븐'],,노멀,화이트,,,긴팔,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1547,155784,매니시,"하의, 상의",3,발목,와인,팬츠,"['스판덱스', '우븐']",,와이드,화이트,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,,,['롤업'],,,,,,,,,,,,,,,
1548,155785,매니시,"하의, 상의",3,발목,와인,팬츠,"['스판덱스', '우븐']",,와이드,화이트,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,,,['롤업'],,,,,,,,,,,,,,,
1549,155786,매니시,"하의, 상의",3,발목,와인,팬츠,"['스판덱스', '우븐']",,와이드,화이트,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,,,['롤업'],,,,,,,,,,,,,,,
1550,155789,매니시,"하의, 상의",3,발목,와인,팬츠,"['스판덱스', '우븐']",,와이드,베이지,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,,,['롤업'],,,,,,,,,,,,,,,
1551,155790,매니시,"하의, 상의",3,발목,와인,팬츠,"['스판덱스', '우븐']",,와이드,베이지,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,,,['롤업'],,,,,,,,,,,,,,,
1552,155791,매니시,"하의, 상의",3,발목,와인,팬츠,"['스판덱스', '우븐']",,와이드,베이지,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,,,['롤업'],,,,,,,,,,,,,,,
1553,155792,매니시,"하의, 상의",3,발목,와인,팬츠,"['스판덱스', '우븐']",,와이드,베이지,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,,,['롤업'],,,,,,,,,,,,,,,
1554,155794,매니시,"하의, 상의",3,발목,와인,팬츠,"['스판덱스', '우븐']",,와이드,베이지,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,,,['롤업'],,,,,,,,,,,,,,,
1555,155795,매니시,"하의, 상의",3,발목,와인,팬츠,"['스판덱스', '우븐']",,와이드,베이지,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,,,['롤업'],,,,,,,,,,,,,,,
1556,155796,매니시,"하의, 상의",3,발목,와인,팬츠,"['스판덱스', '우븐']",,와이드,베이지,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,,,['롤업'],,,,,,,,,,,,,,,
1557,155802,매니시,"하의, 상의",3,발목,네이비,팬츠,"['스판덱스', '우븐']",,노멀,베이지,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1558,155806,매니시,"하의, 상의",3,발목,네이비,팬츠,"['스판덱스', '우븐']",,노멀,베이지,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,,,,,['슬릿'],,,,,,,,,,,,,,,
1559,155917,매니시,"하의, 상의",3,발목,브라운,팬츠,['우븐'],,노멀,블랙,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,브이넥,,,,,,,,,,,,,,,,,,,
1560,155922,매니시,"하의, 상의",3,발목,브라운,팬츠,['우븐'],,노멀,블랙,셔츠,셔츠칼라,긴팔,['우븐'],,노멀,,,,,,,,,브이넥,,,,,,,,,,,,,,,,,,,
1561,156616,매니시,"아우터, 상의",2,,,,,,,화이트,티셔츠,,없음,['니트'],['무지'],타이트,하프,브라운,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,라운드넥,"['싱글브레스티드', '포켓']",,,,,,,,,,,,,,,,,,
1562,156617,매니시,"아우터, 상의",2,,,,,,,화이트,티셔츠,,없음,['니트'],['무지'],타이트,하프,브라운,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,라운드넥,"['싱글브레스티드', '포켓']",,,,,,,,,,,,,,,,,,
1563,156619,매니시,"아우터, 상의",2,,,,,,,화이트,티셔츠,,없음,['니트'],['무지'],타이트,하프,브라운,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,라운드넥,"['싱글브레스티드', '포켓']",,,,,,,,,,,,,,,,,,
1564,156620,매니시,"아우터, 하의, 상의",10,발목,브라운,팬츠,['우븐'],['무지'],벨보텀,화이트,티셔츠,,없음,['니트'],['무지'],타이트,하프,브라운,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,라운드넥,"['싱글브레스티드', '포켓']",,,,,,,,,,,,,,,,,,
1565,156621,매니시,"아우터, 하의",4,발목,브라운,팬츠,['우븐'],['무지'],벨보텀,,,,,,,,하프,브라운,재킷,,긴팔,['우븐'],['무지'],노멀,,['슬릿'],,,,,,,,,,,,,,,,,,
1566,156622,매니시,"아우터, 하의, 상의",10,발목,브라운,팬츠,['우븐'],['무지'],벨보텀,화이트,티셔츠,,7부소매,['니트'],['무지'],타이트,하프,브라운,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,라운드넥,"['싱글브레스티드', '포켓']",,,,,,,,,,,,,,,,,,
1567,156623,매니시,"아우터, 상의",2,,,,,,,화이트,티셔츠,,7부소매,['니트'],['무지'],타이트,하프,브라운,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,라운드넥,"['싱글브레스티드', '포켓']",,,,,,,,,,,,,,,,,,
1568,156626,매니시,"아우터, 상의",2,,,,,,,화이트,티셔츠,,없음,['니트'],['무지'],타이트,하프,브라운,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,라운드넥,"['싱글브레스티드', '포켓']",,,,,,,,,,,,,,,,,,
1569,156627,매니시,"아우터, 상의",2,,,,,,,화이트,티셔츠,,없음,['니트'],['무지'],타이트,하프,브라운,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,라운드넥,"['싱글브레스티드', '포켓']",,,,,,,,,,,,,,,,,,
1570,156628,매니시,"아우터, 상의",2,,,,,,,화이트,티셔츠,,없음,['니트'],['무지'],타이트,하프,브라운,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,라운드넥,"['싱글브레스티드', '포켓']",,,,,,,,,,,,,,,,,,
1571,156629,매니시,"아우터, 상의",2,,,,,,,화이트,티셔츠,,없음,['니트'],['무지'],타이트,하프,브라운,재킷,,긴팔,['우븐'],['무지'],노멀,,"['싱글브레스티드', '포켓']",,,,,,,,,,,,,,,,,,
1572,156633,매니시,"아우터, 하의, 상의",10,발목,브라운,팬츠,['우븐'],['무지'],벨보텀,화이트,티셔츠,,없음,['니트'],['무지'],타이트,하프,브라운,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,라운드넥,"['싱글브레스티드', '포켓']",,,,,,,,,,,,,,,,,,
1573,156640,매니시,"아우터, 하의, 상의",10,발목,브라운,팬츠,['우븐'],['무지'],벨보텀,화이트,티셔츠,,없음,['니트'],['무지'],타이트,하프,브라운,재킷,테일러드칼라,긴팔,['우븐'],['무지'],노멀,라운드넥,"['싱글브레스티드', '포켓']",,,,,,,,,,,,,,,,,,
1574,156994,매니시,"아우터, 하의, 상의",10,발목,블랙,팬츠,['데님'],['무지'],노멀,블루,셔츠,셔츠칼라,긴팔,['우븐'],['무지'],오버사이즈,하프,그레이,재킷,테일러드칼라,긴팔,['울/캐시미어'],['무지'],노멀,,"['포켓', '단추']",롱,['단추'],,,,,,,,,,,,,,,,
1575,159076,매니시,"하의, 상의",3,발목,그레이,팬츠,['우븐'],['무지'],와이드,화이트,,,7부소매,,,,,,,,,,,,,,,,['단추'],,,,,,,,,,,,,,,
1576,159077,매니시,"하의, 상의",3,발목,그레이,팬츠,['우븐'],['무지'],와이드,화이트,,,7부소매,,,,,,,,,,,,,,,,['단추'],,,,,,,,,,,,,,,
1577,159078,매니시,"하의, 상의",3,발목,그레이,팬츠,['우븐'],['무지'],와이드,라벤더,티셔츠,,7부소매,,['무지'],노멀,,,,,,,,,라운드넥,,노멀,,['단추'],,,,,,,,,,,,,,,
1578,159081,매니시,"하의, 상의",3,발목,카키,팬츠,['우븐'],['무지'],와이드,화이트,티셔츠,,7부소매,,['무지'],노멀,,,,,,,,,라운드넥,,노멀,,['단추'],,,,,,,,,,,,,,,
1579,159082,매니시,"하의, 상의",3,발목,카키,팬츠,['우븐'],['무지'],와이드,화이트,,,7부소매,,,,,,,,,,,,,,,,['단추'],,,,,,,,,,,,,,,
1580,159085,매니시,"하의, 상의",3,발목,그레이,팬츠,['우븐'],['무지'],와이드,화이트,,,7부소매,,,,,,,,,,,,,,,,['단추'],,,,,,,,,,,,,,,
1581,159087,매니시,"하의, 상의",3,발목,카키,팬츠,['우븐'],['무지'],와이드,화이트,,,7부소매,,,,,,,,,,,,,,,,['단추'],,,,,,,,,,,,,,,
1582,159088,매니시,"하의, 상의",3,발목,카키,팬츠,['우븐'],['무지'],와이드,화이트,,,7부소매,,,,,,,,,,,,,,,,['단추'],,,,,,,,,,,,,,,
1583,159121,매니시,"하의, 상의",3,발목,브라운,팬츠,['우븐'],,노멀,블랙,,,민소매,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1584,159122,매니시,"하의, 상의",3,발목,브라운,팬츠,['우븐'],,노멀,블랙,티셔츠,,민소매,['저지'],,타이트,,,,,,,,,브이넥,,노멀,,,,,,,,,,,,,,,,,
1585,159123,매니시,"하의, 상의",3,발목,브라운,팬츠,['우븐'],,노멀,블랙,,,민소매,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1586,159126,매니시,"하의, 상의",3,발목,브라운,팬츠,['우븐'],,노멀,블랙,,,민소매,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587,159127,매니시,"하의, 상의",3,발목,브라운,팬츠,['우븐'],,노멀,블랙,티셔츠,,민소매,['저지'],,타이트,,,,,,,,,브이넥,,노멀,,,,,,,,,,,,,,,,,
1588,159130,매니시,"하의, 상의",3,발목,브라운,팬츠,['우븐'],,노멀,화이트,블라우스,,7부소매,"['실크', '우븐']",,노멀,,,,,,,,,라운드넥,,노멀,"['셔링', '롤업']",,,,,,,,,,,,,,,,
1589,159131,매니시,"하의, 상의",3,발목,브라운,팬츠,['우븐'],,노멀,화이트,블라우스,,7부소매,"['실크', '우븐']",,노멀,,,,,,,,,라운드넥,,노멀,"['셔링', '롤업']",,,,,,,,,,,,,,,,
1590,159132,매니시,"하의, 상의",3,발목,브라운,팬츠,['우븐'],,노멀,화이트,,,7부소매,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1591,159133,매니시,"하의, 상의",3,발목,브라운,팬츠,['우븐'],,노멀,화이트,,,7부소매,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1592,159134,매니시,"하의, 상의",3,발목,브라운,팬츠,['우븐'],,노멀,화이트,,,7부소매,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1593,159135,매니시,"하의, 상의",3,발목,브라운,팬츠,['우븐'],,노멀,화이트,,,7부소매,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1594,159156,매니시,"하의, 상의",3,발목,그레이,팬츠,['우븐'],['체크'],노멀,화이트,,,7부소매,,,,,,,,,,,,,,,,"['단추', '포켓']",,,,,,,,,,,,,,,
1595,159157,매니시,"하의, 상의",3,발목,그레이,팬츠,['우븐'],['체크'],노멀,화이트,,,7부소매,,,,,,,,,,,,,,,,"['단추', '포켓']",,,,,,,,,,,,,,,
1596,159161,매니시,"하의, 상의",3,발목,그레이,팬츠,['우븐'],['체크'],노멀,화이트,,,7부소매,,,,,,,,,,,,,,,,"['단추', '포켓']",,,,,,,,,,,,,,,
1597,159162,매니시,"하의, 상의",3,발목,그레이,팬츠,['우븐'],['체크'],노멀,화이트,셔츠,셔츠칼라,7부소매,"['우븐', '실크']",['무지'],노멀,,,,,,,,,,,노멀,,"['단추', '포켓']",,,,,,,,,,,,,,,
1598,159165,매니시,"하의, 상의",3,발목,그레이,팬츠,['우븐'],['체크'],노멀,화이트,셔츠,셔츠칼라,7부소매,"['우븐', '실크']",['무지'],노멀,,,,,,,,,,,노멀,,"['단추', '포켓']",,,,,,,,,,,,,,,
1599,159166,매니시,"하의, 상의",3,발목,그레이,팬츠,['우븐'],['체크'],노멀,화이트,,,7부소매,,,,,,,,,,,,,,,,"['단추', '포켓']",,,,,,,,,,,,,,,
1600,159168,매니시,"하의, 상의",3,발목,그레이,팬츠,['우븐'],['체크'],노멀,화이트,,,7부소매,,,,,,,,,,,,,,,,"['단추', '포켓']",,,,,,,,,,,,,,,
1601,159169,매니시,"하의, 상의",3,발목,그레이,팬츠,['우븐'],['체크'],노멀,화이트,,,7부소매,,,,,,,,,,,,,,,,"['단추', '포켓']",,,,,,,,,,,,,,,
1602,159302,매니시,"하의, 상의",3,미디,그레이,팬츠,"['린넨', '우븐']",['체크'],노멀,화이트,,,7부소매,,,,,,,,,,,,,,,,['포켓'],,,,,,,,,,,,,,,
1603,159303,매니시,"하의, 상의",3,미디,그레이,팬츠,"['린넨', '우븐']",['체크'],노멀,화이트,티셔츠,,반팔,['저지'],['레터링'],노멀,,,,,,,,,라운드넥,,노멀,,['포켓'],,,,,,,,,,,,,,,
1604,159304,매니시,"하의, 상의",3,미디,그레이,팬츠,"['린넨', '우븐']",['체크'],노멀,화이트,,,7부소매,,,,,,,,,,,,,,,,['포켓'],,,,,,,,,,,,,,,
1605,159305,매니시,"하의, 상의",3,미디,그레이,팬츠,"['린넨', '우븐']",['체크'],노멀,화이트,티셔츠,,반팔,['저지'],['레터링'],노멀,,,,,,,,,라운드넥,,노멀,,['포켓'],,,,,,,,,,,,,,,
1606,159306,매니시,"하의, 상의",3,미디,그레이,팬츠,"['린넨', '우븐']",['체크'],노멀,화이트,티셔츠,,반팔,['저지'],['레터링'],노멀,,,,,,,,,라운드넥,,노멀,,['포켓'],,,,,,,,,,,,,,,
1607,159307,매니시,"하의, 상의",3,미디,그레이,팬츠,"['린넨', '우븐']",['체크'],노멀,화이트,,,7부소매,,,,,,,,,,,,,,,,['포켓'],,,,,,,,,,,,,,,
1608,159312,매니시,"하의, 상의",3,미디,그레이,팬츠,"['린넨', '우븐']",['체크'],노멀,화이트,,,7부소매,,,,,,,,,,,,,,,,['포켓'],,,,,,,,,,,,,,,
1609,159313,매니시,"하의, 상의",3,미디,그레이,팬츠,"['린넨', '우븐']",['체크'],노멀,화이트,,,7부소매,,,,,,,,,,,,,,,,['포켓'],,,,,,,,,,,,,,,
1610,159420,매니시,"하의, 상의",3,니렝스,브라운,팬츠,"['린넨', '우븐']",['무지'],노멀,화이트,블라우스,밴드칼라,민소매,['우븐'],['무지'],루즈,,,,,,,,,라운드넥,,노멀,['셔링'],['단추'],,,,,,,,,,,,,,,
1611,159421,매니시,"하의, 상의",3,니렝스,브라운,팬츠,"['린넨', '우븐']",['무지'],노멀,화이트,블라우스,밴드칼라,민소매,['우븐'],['무지'],루즈,,,,,,,,,라운드넥,,노멀,['셔링'],['단추'],,,,,,,,,,,,,,,
1612,159422,매니시,"하의, 상의",3,니렝스,브라운,팬츠,"['린넨', '우븐']",['무지'],노멀,화이트,,,민소매,,,,,,,,,,,,,,,,['단추'],,,,,,,,,,,,,,,
1613,159425,매니시,"하의, 상의",3,니렝스,브라운,팬츠,"['린넨', '우븐']",['무지'],노멀,화이트,블라우스,밴드칼라,민소매,['우븐'],['무지'],루즈,,,,,,,,,라운드넥,,노멀,['셔링'],['단추'],,,,,,,,,,,,,,,
