,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,상의_기장,상의_색상,상의_서브색상,상의_카테고리,상의_옷깃,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_핏,상의_넥라인,아우터_기장,아우터_카테고리,아우터_디테일,아우터_소재,아우터_넥라인,아우터_핏,아우터_프린트,하의_디테일,하의_서브색상,원피스_기장,원피스_색상,원피스_카테고리,원피스_디테일,원피스_소매기장,원피스_소재,원피스_프린트,원피스_핏,아우터_색상,아우터_소매기장,아우터_서브색상,원피스_넥라인,아우터_옷깃,원피스_서브색상,원피스_옷깃
4127,1247957,컨트리,"아우터, 하의, 상의",10,미디,브라운,스커트,['우븐'],['무지'],,,,,티셔츠,,,,['저지'],['무지'],,터틀넥,노말,점퍼,"['단추', '드롭숄더']",['플리스'],브이넥,루즈,['무지'],,,,,,,,,,,브라운,긴팔,,,,,
4128,1247958,컨트리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,,['저지'],['무지'],,터틀넥,노말,점퍼,"['단추', '드롭숄더']",['플리스'],브이넥,루즈,['무지'],,,,,,,,,,,브라운,긴팔,,,,,
4129,1247959,컨트리,"아우터, 하의, 상의",10,미디,브라운,스커트,['우븐'],['무지'],,,,,티셔츠,,,,['저지'],['무지'],,터틀넥,노말,점퍼,"['단추', '드롭숄더']",['플리스'],브이넥,루즈,['무지'],,,,,,,,,,,브라운,긴팔,,,,,
4130,1247960,컨트리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,,['저지'],['무지'],,터틀넥,노말,점퍼,['드롭숄더'],['플리스'],,루즈,['무지'],,,,,,,,,,,브라운,긴팔,,,,,
4131,1247961,컨트리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,,['저지'],['무지'],,터틀넥,노말,점퍼,"['단추', '드롭숄더']",['플리스'],브이넥,루즈,['무지'],,,,,,,,,,,브라운,긴팔,,,,,
4132,1247962,컨트리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,,['저지'],['무지'],,터틀넥,노말,점퍼,"['단추', '드롭숄더']",['플리스'],브이넥,루즈,['무지'],,,,,,,,,,,브라운,긴팔,,,,,
4133,1247963,컨트리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,,['저지'],['무지'],,터틀넥,노말,점퍼,['드롭숄더'],['플리스'],,루즈,['무지'],,,,,,,,,,,브라운,긴팔,,,,,
4134,1247964,컨트리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,,['저지'],['무지'],,터틀넥,노말,점퍼,"['단추', '드롭숄더']",['플리스'],브이넥,루즈,['무지'],,,,,,,,,,,브라운,긴팔,,,,,
4135,1247967,컨트리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,,['저지'],['무지'],,터틀넥,노말,점퍼,['드롭숄더'],['플리스'],,루즈,['무지'],,,,,,,,,,,브라운,긴팔,,,,,
4136,1247968,컨트리,"아우터, 상의",2,,,,,,,,브라운,,티셔츠,,,없음,['저지'],['무지'],,터틀넥,노말,점퍼,"['단추', '드롭숄더']",['플리스'],브이넥,루즈,['무지'],,,,,,,,,,,브라운,긴팔,,,,,
4137,1247969,컨트리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,,['저지'],['무지'],,터틀넥,노말,점퍼,"['단추', '드롭숄더']",['플리스'],브이넥,루즈,['무지'],,,,,,,,,,,브라운,긴팔,,,,,
4138,1247970,컨트리,"아우터, 상의",2,,,,,,,,,,티셔츠,,,,['저지'],['무지'],,터틀넥,노말,점퍼,"['단추', '드롭숄더']",['플리스'],브이넥,루즈,['무지'],,,,,,,,,,,브라운,긴팔,,,,,
4139,1248123,컨트리,"아우터, 상의",2,,,,,,,노멀,,,니트웨어,,"['니트꽈베기', '띠']",,['니트'],['무지'],루즈,터틀넥,,,,,,,,,,,,,,,,,,화이트,긴팔,,,,,
4140,1248124,컨트리,"아우터, 상의",2,,,,,,,노멀,화이트,,니트웨어,,['니트꽈베기'],없음,['니트'],['무지'],루즈,터틀넥,,,,,,,,,,,,,,,,,,화이트,긴팔,,,,,
4141,1248127,컨트리,"아우터, 상의",2,,,,,,,노멀,화이트,,니트웨어,,['니트꽈베기'],없음,['니트'],['무지'],루즈,터틀넥,,,,,,,,,,,,,,,,,,화이트,긴팔,,,,,
4142,1248128,컨트리,"아우터, 하의, 상의",10,미디,그린,스커트,['스웨이드'],['무지'],,노멀,화이트,,니트웨어,,['니트꽈베기'],없음,['니트'],['무지'],루즈,터틀넥,,,,,,,,['플레어'],,,,,,,,,,화이트,긴팔,,,,,
4143,1248129,컨트리,"아우터, 상의",2,,,,,,,노멀,화이트,,니트웨어,,['니트꽈베기'],없음,['니트'],['무지'],루즈,터틀넥,,,,,,,,,,,,,,,,,,화이트,긴팔,,,,,
4144,1248130,컨트리,"아우터, 상의",2,,,,,,,노멀,화이트,,니트웨어,,['니트꽈베기'],없음,['니트'],['무지'],루즈,터틀넥,,,,,,,,,,,,,,,,,,화이트,긴팔,,,,,
4145,1248131,컨트리,"아우터, 상의",2,,,,,,,노멀,화이트,,니트웨어,,['니트꽈베기'],없음,['니트'],['무지'],루즈,터틀넥,,,,,,,,,,,,,,,,,,화이트,긴팔,,,,,
4146,1248132,컨트리,"아우터, 상의",2,,,,,,,노멀,화이트,,니트웨어,,['니트꽈베기'],없음,['니트'],['무지'],루즈,터틀넥,,,,,,,,,,,,,,,,,,화이트,긴팔,,,,,
4147,1248133,컨트리,"아우터, 상의",2,,,,,,,노멀,화이트,,니트웨어,,['니트꽈베기'],없음,['니트'],['무지'],루즈,터틀넥,,,,,,,,,,,,,,,,,,화이트,긴팔,,,,,
4148,1248140,컨트리,"아우터, 상의",2,,,,,,,노멀,실버,,셔츠,,,7부소매,['우븐'],['무지'],루즈,,노말,베스트,,['니트'],브이넥,노멀,['체크'],,,,,,,,,,,베이지,캡,그레이,,,,
4149,1248141,컨트리,"아우터, 상의",2,,,,,,,노멀,실버,,셔츠,,,7부소매,['우븐'],['무지'],루즈,,노말,베스트,,['니트'],브이넥,노멀,['체크'],,,,,,,,,,,베이지,캡,그레이,,,,
4150,1248142,컨트리,"아우터, 하의, 상의",10,미디,브라운,스커트,['우븐'],['무지'],,노멀,실버,,셔츠,,,7부소매,['우븐'],['무지'],루즈,,노말,베스트,,['니트'],브이넥,노멀,['체크'],['단추'],,,,,,,,,,베이지,캡,그레이,,,,
4151,1248143,컨트리,"아우터, 상의",2,,,,,,,노멀,실버,,셔츠,,,7부소매,['우븐'],['무지'],루즈,,노말,베스트,,['니트'],,루즈,['체크'],,,,,,,,,,,베이지,캡,그레이,,,,
4152,1248144,컨트리,"아우터, 상의",2,,,,,,,노멀,실버,,셔츠,,,7부소매,['우븐'],['무지'],루즈,,노말,베스트,,['니트'],,루즈,['체크'],,,,,,,,,,,베이지,캡,그레이,,,,
4153,1248147,컨트리,"아우터, 상의",2,,,,,,,노멀,실버,,셔츠,,,7부소매,['우븐'],['무지'],루즈,,노말,베스트,,['니트'],브이넥,노멀,['체크'],,,,,,,,,,,베이지,캡,그레이,,,,
4154,1248148,컨트리,"아우터, 상의",2,,,,,,,노멀,실버,,셔츠,,,7부소매,['우븐'],['무지'],루즈,,노말,베스트,,['니트'],브이넥,노멀,['체크'],,,,,,,,,,,베이지,캡,그레이,,,,
4155,1248149,컨트리,"아우터, 상의",2,,,,,,,노멀,실버,,셔츠,,,7부소매,['우븐'],['무지'],루즈,,노말,베스트,,['니트'],브이넥,노멀,['체크'],,,,,,,,,,,베이지,캡,그레이,,,,
4156,1248150,컨트리,"아우터, 하의, 상의",10,미디,브라운,스커트,['우븐'],['무지'],,노멀,실버,,셔츠,,,7부소매,['우븐'],['무지'],루즈,,노말,베스트,,['니트'],브이넥,노멀,['체크'],['단추'],,,,,,,,,,베이지,캡,그레이,,,,
4157,1248151,컨트리,"아우터, 상의",2,,,,,,,노멀,실버,,셔츠,,,7부소매,['우븐'],['무지'],루즈,,노말,베스트,,['니트'],브이넥,노멀,['체크'],,,,,,,,,,,베이지,캡,그레이,,,,
4158,1248432,컨트리,"아우터, 상의",2,,,,,,,노멀,화이트,,탑,,,없음,['니트'],,노멀,터틀넥,노말,가디건,['니트꽈베기'],['니트'],,노멀,,,,,,,,,,,,카키,긴팔,,,피터팬칼라,,
4159,1248437,컨트리,"아우터, 하의",4,,베이지,,,,,,,,,,,,,,,,노말,가디건,['니트꽈베기'],['니트'],,노멀,,,,,,,,,,,,카키,긴팔,,,피터팬칼라,,
4160,1248438,컨트리,"아우터, 상의",2,,,,,,,노멀,화이트,,탑,,,없음,['니트'],,노멀,터틀넥,노말,가디건,['니트꽈베기'],['니트'],,노멀,,,,,,,,,,,,카키,긴팔,,,피터팬칼라,,
4161,1248440,컨트리,"아우터, 하의, 상의",10,미디,베이지,스커트,['우븐'],,와이드,노멀,화이트,,탑,,,없음,['니트'],,노멀,터틀넥,노말,가디건,['니트꽈베기'],['니트'],,노멀,,,,,,,,,,,,카키,긴팔,,,피터팬칼라,,
4162,12488,컨트리,"아우터, 상의",2,,,,,,,,블랙,,탑,,,없음,['저지'],['무지'],노멀,유넥,노말,가디건,['단추'],['니트'],브이넥,노멀,['무지'],,,,,,,,,,,베이지,긴팔,,,,,
4163,1248869,컨트리,"아우터, 상의",2,,,,,,,,,,니트웨어,,,,['니트'],['무지'],타이트,터틀넥,노말,가디건,['단추'],['니트'],노카라,루즈,['무지'],,,,,,,,,,,베이지,긴팔,,,,,
4164,1248870,컨트리,"아우터, 상의",2,,,,,,,,,,니트웨어,,,,['니트'],['무지'],타이트,터틀넥,노말,가디건,['단추'],['니트'],노카라,루즈,['무지'],,,,,,,,,,,베이지,긴팔,,,,,
4165,1248871,컨트리,"아우터, 상의",2,,,,,,,,,,니트웨어,,,,['니트'],['무지'],타이트,터틀넥,노말,가디건,['단추'],['니트'],노카라,루즈,['무지'],,,,,,,,,,,베이지,긴팔,,,,,
4166,1248872,컨트리,"아우터, 하의, 상의",10,발목,화이트,팬츠,,['무지'],와이드,,,,니트웨어,,,,['니트'],['무지'],타이트,터틀넥,노말,가디건,['단추'],['니트'],노카라,루즈,['무지'],['롤업'],,,,,,,,,,베이지,긴팔,,,,,
4167,1248873,컨트리,"아우터, 상의",2,,,,,,,,,,니트웨어,,,,['니트'],['무지'],타이트,터틀넥,노말,가디건,['단추'],['니트'],노카라,루즈,['무지'],,,,,,,,,,,베이지,긴팔,,,,,
4168,1248874,컨트리,"아우터, 상의",2,,,,,,,,화이트,,니트웨어,,,없음,['니트'],['무지'],타이트,터틀넥,노말,가디건,['단추'],['니트'],노카라,루즈,['무지'],,,,,,,,,,,베이지,긴팔,,,,,
4169,1248875,컨트리,"아우터, 상의",2,,,,,,,,화이트,,니트웨어,,,없음,['니트'],['무지'],타이트,터틀넥,노말,가디건,['단추'],['니트'],노카라,루즈,['무지'],,,,,,,,,,,베이지,긴팔,,,,,
4170,1248876,컨트리,"아우터, 하의, 상의",10,발목,화이트,팬츠,,['무지'],와이드,,화이트,,니트웨어,,,없음,['니트'],['무지'],타이트,터틀넥,노말,가디건,['단추'],['니트'],노카라,루즈,['무지'],['롤업'],,,,,,,,,,베이지,긴팔,,,,,
4171,1248879,컨트리,"아우터, 상의",2,,,,,,,,,,니트웨어,,,,['니트'],['무지'],타이트,터틀넥,노말,가디건,['단추'],['니트'],노카라,루즈,['무지'],,,,,,,,,,,베이지,긴팔,,,,,
4172,1248880,컨트리,"아우터, 상의",2,,,,,,,,화이트,,니트웨어,,,없음,['니트'],['무지'],타이트,터틀넥,노말,가디건,['단추'],['니트'],노카라,루즈,['무지'],,,,,,,,,,,베이지,긴팔,,,,,
4173,1248881,컨트리,"아우터, 상의",2,,,,,,,,,,니트웨어,,,,['니트'],['무지'],타이트,터틀넥,노말,가디건,['단추'],['니트'],노카라,루즈,['무지'],,,,,,,,,,,베이지,긴팔,,,,,
4174,1248882,컨트리,"아우터, 상의",2,,,,,,,,화이트,,니트웨어,,,없음,['니트'],['무지'],타이트,터틀넥,노말,가디건,['단추'],['니트'],노카라,루즈,['무지'],,,,,,,,,,,베이지,긴팔,,,,,
4175,12489,컨트리,"아우터, 상의",2,,,,,,,,블랙,,탑,,,없음,['저지'],['무지'],노멀,유넥,노말,가디건,['단추'],['니트'],브이넥,노멀,['무지'],,,,,,,,,,,베이지,긴팔,,,,,
4176,12490,컨트리,"아우터, 상의",2,,,,,,,,블랙,,탑,,,없음,['저지'],['무지'],노멀,유넥,노말,가디건,['단추'],['니트'],브이넥,노멀,['무지'],,,,,,,,,,,베이지,긴팔,,,,,
4177,1249070,컨트리,"하의, 상의",3,발목,베이지,팬츠,['린넨'],['무지'],노멀,,화이트,,셔츠,셔츠칼라,,7부소매,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
4178,1249071,컨트리,"하의, 상의",3,발목,베이지,팬츠,['린넨'],['무지'],노멀,,화이트,,셔츠,셔츠칼라,,7부소매,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
4179,1249072,컨트리,"하의, 상의",3,발목,베이지,팬츠,['린넨'],['무지'],노멀,,화이트,,셔츠,셔츠칼라,,7부소매,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
4180,1249073,컨트리,"하의, 상의",3,발목,베이지,팬츠,['린넨'],['무지'],노멀,,화이트,,셔츠,셔츠칼라,,7부소매,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
4181,1249074,컨트리,"하의, 상의",3,발목,베이지,팬츠,['린넨'],['무지'],노멀,,화이트,,셔츠,셔츠칼라,,7부소매,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
4182,1249076,컨트리,"하의, 상의",3,발목,베이지,팬츠,['린넨'],['무지'],노멀,,화이트,,셔츠,셔츠칼라,,7부소매,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
4183,1249077,컨트리,"하의, 상의",3,발목,베이지,팬츠,['린넨'],['무지'],노멀,,화이트,,셔츠,셔츠칼라,,7부소매,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
4184,1249081,컨트리,"하의, 상의",3,발목,베이지,팬츠,['린넨'],['무지'],노멀,,화이트,,셔츠,셔츠칼라,,7부소매,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
4185,1249082,컨트리,"하의, 상의",3,발목,베이지,팬츠,['린넨'],['무지'],노멀,,화이트,,셔츠,셔츠칼라,,7부소매,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
4186,1249083,컨트리,"하의, 상의",3,발목,베이지,팬츠,['린넨'],['무지'],노멀,,화이트,,셔츠,셔츠칼라,,7부소매,['우븐'],['무지'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
4187,12491,컨트리,"아우터, 하의, 상의",10,발목,브라운,팬츠,['우븐'],['무지'],와이드,,블랙,,탑,,,없음,['저지'],['무지'],노멀,유넥,노말,가디건,['단추'],['니트'],브이넥,노멀,['무지'],['지퍼'],,,,,,,,,,베이지,긴팔,,,,,
4188,1249100,컨트리,"하의, 상의",3,맥시,화이트,팬츠,['린넨'],['무지'],루즈,크롭,브라운,,블라우스,테일러드칼라,"['퍼프', '싱글브레스티드']",반팔,['린넨'],['무지'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
4189,1249101,컨트리,"하의, 상의",3,맥시,화이트,팬츠,['린넨'],['무지'],루즈,크롭,브라운,,블라우스,테일러드칼라,"['퍼프', '싱글브레스티드']",반팔,['린넨'],['무지'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
4190,1249102,컨트리,"하의, 상의",3,맥시,화이트,팬츠,['린넨'],['무지'],루즈,크롭,브라운,,블라우스,테일러드칼라,"['퍼프', '싱글브레스티드']",반팔,['린넨'],['무지'],루즈,,,,,,,,,,,,,,,,,,,,,,,,,
4191,1249103,컨트리,"하의, 상의",3,맥시,화이트,팬츠,['린넨'],['무지'],루즈,크롭,화이트,,블라우스,,['셔링'],반팔,['우븐'],['무지'],타이트,스퀘어넥,,,,,,,,,,,,,,,,,,,,,,,,
4192,1249104,컨트리,"하의, 상의",3,맥시,화이트,팬츠,['린넨'],['무지'],루즈,크롭,화이트,,블라우스,,['셔링'],반팔,['우븐'],['무지'],타이트,스퀘어넥,,,,,,,,,,,,,,,,,,,,,,,,
4193,1249105,컨트리,"하의, 상의",3,맥시,화이트,팬츠,['린넨'],['무지'],루즈,크롭,화이트,,블라우스,,['셔링'],반팔,['우븐'],['무지'],타이트,스퀘어넥,,,,,,,,,,,,,,,,,,,,,,,,
4194,1249106,컨트리,"하의, 상의",3,맥시,화이트,팬츠,['린넨'],['무지'],루즈,크롭,화이트,,블라우스,,['셔링'],반팔,['우븐'],['무지'],타이트,스퀘어넥,,,,,,,,,,,,,,,,,,,,,,,,
4195,1249107,컨트리,"하의, 상의",3,맥시,화이트,팬츠,['린넨'],['무지'],루즈,크롭,화이트,,블라우스,,['셔링'],반팔,['우븐'],['무지'],타이트,스퀘어넥,,,,,,,,,,,,,,,,,,,,,,,,
4196,1249110,컨트리,"하의, 상의",3,맥시,베이지,팬츠,['린넨'],['무지'],루즈,크롭,화이트,,블라우스,,['셔링'],반팔,['우븐'],['무지'],타이트,스퀘어넥,,,,,,,,,,,,,,,,,,,,,,,,
4197,1249111,컨트리,"하의, 상의",3,맥시,베이지,팬츠,['린넨'],['무지'],루즈,크롭,화이트,,블라우스,,['셔링'],반팔,['우븐'],['무지'],타이트,스퀘어넥,,,,,,,,,,,,,,,,,,,,,,,,
4198,12492,컨트리,"아우터, 상의",2,,,,,,,,블랙,,탑,,,없음,['저지'],['무지'],노멀,유넥,노말,가디건,['단추'],['니트'],브이넥,노멀,['무지'],,,,,,,,,,,베이지,긴팔,,,,,
4199,1249267,컨트리,"하의, 상의",3,미디,카키,팬츠,['린넨'],['무지'],노멀,노멀,베이지,,티셔츠,,,반팔,,['레터링'],노멀,라운드넥,,,,,,,,"['단추', '포켓']",,,,,,,,,,,,,,,,
4200,1249268,컨트리,"하의, 상의",3,미디,카키,팬츠,['린넨'],['무지'],노멀,노멀,화이트,,티셔츠,,,반팔,,['레터링'],노멀,라운드넥,,,,,,,,"['단추', '포켓']",,,,,,,,,,,,,,,,
4201,1249269,컨트리,"하의, 상의",3,미디,카키,팬츠,['린넨'],['무지'],노멀,노멀,화이트,,티셔츠,,,반팔,,['레터링'],노멀,라운드넥,,,,,,,,"['단추', '포켓']",,,,,,,,,,,,,,,,
4202,1249272,컨트리,"하의, 상의",3,미디,카키,팬츠,['린넨'],['무지'],노멀,,화이트,,,,,반팔,,,,,,,,,,,,"['단추', '포켓']",,,,,,,,,,,,,,,,
4203,1249275,컨트리,"하의, 상의",3,미디,카키,팬츠,['린넨'],['무지'],노멀,노멀,화이트,,티셔츠,,,반팔,,['레터링'],노멀,라운드넥,,,,,,,,"['단추', '포켓']",,,,,,,,,,,,,,,,
4204,1249319,컨트리,"하의, 상의",3,발목,화이트,조거팬츠,['린넨'],['무지'],노멀,노멀,그린,,티셔츠,,['비대칭'],반팔,['우븐'],['무지'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
4205,1249322,컨트리,"하의, 상의",3,발목,화이트,조거팬츠,['린넨'],['무지'],노멀,노멀,그린,,티셔츠,,['비대칭'],반팔,['우븐'],['무지'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
4206,1249324,컨트리,"하의, 상의",3,발목,화이트,조거팬츠,['린넨'],['무지'],노멀,노멀,그린,,티셔츠,,['비대칭'],반팔,['우븐'],['무지'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
4207,1249326,컨트리,"하의, 상의",3,발목,화이트,조거팬츠,['린넨'],['무지'],노멀,노멀,그린,,티셔츠,,['비대칭'],반팔,['우븐'],['무지'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
4208,1249327,컨트리,"하의, 상의",3,발목,화이트,조거팬츠,['린넨'],['무지'],노멀,노멀,그린,,티셔츠,,['비대칭'],반팔,['우븐'],['무지'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
4209,1249329,컨트리,"하의, 상의",3,발목,화이트,조거팬츠,['린넨'],['무지'],노멀,노멀,그린,,티셔츠,,['비대칭'],반팔,['우븐'],['무지'],루즈,라운드넥,,,,,,,,,,,,,,,,,,,,,,,,
4210,1249363,컨트리,"하의, 상의",3,미니,베이지,팬츠,['린넨'],['무지'],노멀,노멀,화이트,,탑,,,반팔,['레이스'],['무지'],루즈,라운드넥,,,,,,,,"['스트링', '롤업']",,,,,,,,,,,,,,,,
4211,1249365,컨트리,"하의, 상의",3,미니,베이지,팬츠,['린넨'],['무지'],노멀,노멀,화이트,,탑,,,반팔,['레이스'],['무지'],루즈,라운드넥,,,,,,,,"['스트링', '롤업']",,,,,,,,,,,,,,,,
4212,1249366,컨트리,"하의, 상의",3,미니,베이지,팬츠,['린넨'],['무지'],노멀,노멀,화이트,,탑,,,반팔,['레이스'],['무지'],루즈,라운드넥,,,,,,,,"['스트링', '롤업']",,,,,,,,,,,,,,,,
4213,1249367,컨트리,"하의, 상의",3,미니,베이지,팬츠,['우븐'],['무지'],노멀,노멀,화이트,,탑,,"['퍼프', '셔링']",반팔,['레이스'],['무지'],노멀,라운드넥,,,,,,,,['포켓'],,,,,,,,,,,,,,,,
4214,1249369,컨트리,"하의, 상의",3,미니,베이지,팬츠,['린넨'],['무지'],노멀,노멀,화이트,,탑,,,반팔,['레이스'],['무지'],루즈,라운드넥,,,,,,,,"['스트링', '롤업']",,,,,,,,,,,,,,,,
4215,1249370,컨트리,"하의, 상의",3,미니,베이지,팬츠,['린넨'],['무지'],노멀,노멀,화이트,,탑,,,반팔,['레이스'],['무지'],루즈,라운드넥,,,,,,,,"['스트링', '롤업']",,,,,,,,,,,,,,,,
4216,1249379,컨트리,"하의, 상의",3,발목,베이지,팬츠,['우븐'],['무지'],노멀,노멀,화이트,,탑,,"['퍼프', '셔링']",반팔,['우븐'],['무지'],노멀,라운드넥,,,,,,,,['포켓'],,,,,,,,,,,,,,,,
4217,1249438,컨트리,"하의, 상의",3,발목,베이지,팬츠,['린넨'],['무지'],와이드,노멀,화이트,,셔츠,셔츠칼라,"['포켓', '단추']",반팔,['린넨'],['무지'],루즈,브이넥,,,,,,,,,,,,,,,,,,,,,,,,
4218,1249473,컨트리,"하의, 상의",3,발목,카키,조거팬츠,['우븐'],['무지'],노멀,노멀,화이트,,탑,,,반팔,['저지'],['무지'],루즈,라운드넥,,,,,,,,['스트링'],,,,,,,,,,,,,,,,
4219,1249475,컨트리,"하의, 상의",3,발목,카키,조거팬츠,['우븐'],['무지'],노멀,노멀,베이지,,탑,,,반팔,['저지'],['무지'],루즈,라운드넥,,,,,,,,['스트링'],,,,,,,,,,,,,,,,
4220,1249478,컨트리,"하의, 상의",3,발목,카키,조거팬츠,['우븐'],['무지'],노멀,노멀,화이트,,탑,,,반팔,['저지'],['무지'],루즈,라운드넥,,,,,,,,['스트링'],,,,,,,,,,,,,,,,
4221,12495,컨트리,"아우터, 상의",2,,,,,,,,블랙,,탑,,,없음,['저지'],['무지'],노멀,유넥,노말,가디건,['단추'],['니트'],브이넥,노멀,['무지'],,,,,,,,,,,베이지,긴팔,,,,,
4222,1249546,컨트리,"하의, 상의",3,미디,화이트,조거팬츠,['우븐'],['무지'],노멀,노멀,화이트,,탑,,,반팔,['저지'],['무지'],루즈,라운드넥,,,,,,,,['스트링'],,,,,,,,,,,,,,,,
