,ID,style,clothing_categories,mix_clothing_categories,하의_기장,하의_색상,하의_서브색상,하의_카테고리,하의_소재,하의_프린트,하의_핏,상의_색상,상의_서브색상,상의_카테고리,상의_디테일,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,하의_디테일,원피스_색상,원피스_서브색상,원피스_소매기장,상의_기장,아우터_기장,아우터_색상,아우터_서브색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_프린트,아우터_넥라인,아우터_핏,아우터_옷깃,상의_옷깃,원피스_기장,원피스_카테고리,원피스_디테일,원피스_소재,원피스_프린트,원피스_넥라인,원피스_핏,원피스_옷깃
668,1345840,키치,"아우터, 하의, 상의",10,발목,스카이블루,,조거팬츠,['저지'],,루즈,,,티셔츠,,,['저지'],"['그래픽', '레터링']",라운드넥,루즈,"['셔링', '스트링', '포켓']",,,,,롱,스카이블루,,짚업,"['퍼프', '스트링']",긴팔,['저지'],,후드,오버사이즈,,,,,,,,,,
669,1345842,키치,"아우터, 하의, 상의",10,발목,스카이블루,,조거팬츠,['저지'],,루즈,화이트,오렌지,티셔츠,,없음,['저지'],"['그래픽', '레터링']",라운드넥,루즈,"['셔링', '스트링', '포켓']",,,,,롱,스카이블루,,짚업,"['퍼프', '스트링']",긴팔,['저지'],,후드,오버사이즈,,,,,,,,,,
670,1345887,키치,"하의, 상의",3,발목,네이비,화이트,청바지,['데님'],,루즈,화이트,,셔츠,,긴팔,['저지'],,라운드넥,오버사이즈,"['자수', '패치워크', '포켓', '버클', '스트링']",,,,롱,,,,,,,,,,,,,,,,,,,,
671,1345891,키치,"하의, 상의",3,발목,네이비,화이트,청바지,['데님'],,루즈,화이트,,셔츠,,긴팔,['저지'],,라운드넥,오버사이즈,"['자수', '패치워크', '포켓', '버클', '스트링']",,,,롱,,,,,,,,,,,,,,,,,,,,
672,1345893,키치,"하의, 상의",3,발목,네이비,화이트,청바지,['데님'],,루즈,화이트,,셔츠,,긴팔,['저지'],,라운드넥,오버사이즈,"['자수', '패치워크', '포켓', '버클', '스트링']",,,,롱,,,,,,,,,,,,,,,,,,,,
673,1345915,키치,"하의, 상의",3,발목,블랙,,청바지,['데님'],,노멀,화이트,블랙,셔츠,['퍼프'],긴팔,['저지'],"['레터링', '그래픽']",라운드넥,오버사이즈,"['단추', '지퍼', '버클', '포켓', '스티치']",,,,노멀,,,,,,,,,,,,,,,,,,,,
674,1346255,키치,"하의, 상의",3,발목,네이비,,청바지,['데님'],,스키니,화이트,,셔츠,"['셔링', '포켓']",긴팔,['저지'],,라운드넥,루즈,"['단추', '지퍼', '버클', '포켓', '패치워크']",,,,노멀,,,,,,,,,,,,,,,,,,,,
675,1346256,키치,"하의, 상의",3,발목,네이비,,청바지,['데님'],,스키니,화이트,,셔츠,"['셔링', '포켓']",긴팔,['저지'],,라운드넥,루즈,"['단추', '지퍼', '버클', '포켓', '패치워크']",,,,노멀,,,,,,,,,,,,,,,,,,,,
676,1346257,키치,"하의, 상의",3,발목,,,청바지,['데님'],,스키니,화이트,,셔츠,"['셔링', '포켓']",긴팔,['저지'],,라운드넥,루즈,"['단추', '지퍼', '버클', '포켓', '패치워크']",,,,노멀,,,,,,,,,,,,,,,,,,,,
677,1346261,키치,"하의, 상의",3,발목,네이비,,청바지,['데님'],,스키니,화이트,,셔츠,"['셔링', '포켓']",긴팔,['저지'],,라운드넥,루즈,"['단추', '지퍼', '버클', '포켓', '패치워크']",,,,노멀,,,,,,,,,,,,,,,,,,,,
678,1346271,키치,"하의, 상의",3,발목,베이지,,팬츠,['코듀로이'],,노멀,카키,,셔츠,,긴팔,['저지'],['레터링'],라운드넥,루즈,['포켓'],,,,노멀,,,,,,,,,,,,,,,,,,,,
679,1346272,키치,"하의, 상의",3,발목,베이지,,팬츠,['코듀로이'],,노멀,카키,,셔츠,,긴팔,['저지'],['레터링'],라운드넥,루즈,['포켓'],,,,노멀,,,,,,,,,,,,,,,,,,,,
680,1346276,키치,"하의, 상의",3,발목,베이지,,팬츠,['코듀로이'],,노멀,카키,,셔츠,,긴팔,['저지'],['레터링'],라운드넥,루즈,['포켓'],,,,노멀,,,,,,,,,,,,,,,,,,,,
681,1346300,키치,"하의, 상의",3,발목,네이비,,청바지,['데님'],,루즈,레드,,셔츠,,긴팔,['저지'],['레터링'],라운드넥,오버사이즈,"['스트링', '포켓', '지퍼']",,,,롱,,,,,,,,,,,,,,,,,,,,
682,1346301,키치,"하의, 상의",3,발목,네이비,,청바지,['데님'],,루즈,레드,,셔츠,,긴팔,['저지'],['레터링'],라운드넥,오버사이즈,"['스트링', '포켓', '지퍼']",,,,롱,,,,,,,,,,,,,,,,,,,,
683,1346307,키치,"하의, 상의",3,발목,네이비,,청바지,['데님'],,루즈,레드,,셔츠,,긴팔,['저지'],['레터링'],라운드넥,오버사이즈,"['스트링', '포켓', '지퍼']",,,,롱,,,,,,,,,,,,,,,,,,,,
684,1346550,키치,"하의, 상의",3,발목,오렌지,,조거팬츠,['저지'],,루즈,오렌지,화이트,셔츠,,긴팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
685,1346551,키치,"하의, 상의",3,발목,오렌지,,조거팬츠,['저지'],,루즈,오렌지,화이트,셔츠,,긴팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
686,1346552,키치,"하의, 상의",3,발목,오렌지,,조거팬츠,['저지'],,루즈,오렌지,화이트,셔츠,,긴팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
687,1346553,키치,"하의, 상의",3,발목,오렌지,,조거팬츠,['저지'],,루즈,오렌지,화이트,셔츠,,긴팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
688,1346554,키치,"하의, 상의",3,발목,오렌지,,조거팬츠,['저지'],,루즈,오렌지,화이트,셔츠,,긴팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
689,1346555,키치,"하의, 상의",3,발목,오렌지,,조거팬츠,['저지'],,루즈,오렌지,화이트,셔츠,,긴팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
690,1346556,키치,"하의, 상의",3,발목,오렌지,,조거팬츠,['저지'],,루즈,오렌지,,셔츠,,긴팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
691,1346557,키치,"하의, 상의",3,발목,오렌지,,조거팬츠,['저지'],,루즈,오렌지,화이트,셔츠,,긴팔,['저지'],"['그래픽', '레터링']",라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
692,1346560,키치,"하의, 상의",3,맥시,그레이,,조거팬츠,['저지'],,루즈,그레이,화이트,셔츠,,긴팔,['저지'],['그래픽'],라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
693,1346561,키치,"하의, 상의",3,맥시,그레이,,조거팬츠,['저지'],,루즈,그레이,,셔츠,,긴팔,['저지'],['그래픽'],라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
694,1346562,키치,"하의, 상의",3,맥시,그레이,,조거팬츠,['저지'],,루즈,그레이,,셔츠,,긴팔,['저지'],['그래픽'],라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
695,1346563,키치,"하의, 상의",3,맥시,그레이,,조거팬츠,['저지'],,루즈,그레이,화이트,셔츠,,긴팔,['저지'],['그래픽'],라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
696,1346564,키치,"하의, 상의",3,맥시,그레이,,조거팬츠,['저지'],,루즈,그레이,화이트,셔츠,,긴팔,['저지'],['그래픽'],라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
697,1346565,키치,"하의, 상의",3,발목,화이트,블랙,조거팬츠,['저지'],['스트라이프'],루즈,화이트,블랙,셔츠,,긴팔,['저지'],['그래픽'],라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
698,1346566,키치,"하의, 상의",3,발목,화이트,블랙,조거팬츠,['저지'],['스트라이프'],루즈,화이트,블랙,셔츠,,긴팔,['저지'],['그래픽'],라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
699,1346567,키치,"하의, 상의",3,발목,화이트,블랙,조거팬츠,['저지'],['스트라이프'],루즈,화이트,블랙,셔츠,,긴팔,['저지'],['그래픽'],라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
700,1346570,키치,"하의, 상의",3,발목,화이트,블랙,조거팬츠,['저지'],['스트라이프'],루즈,화이트,블랙,셔츠,,긴팔,['저지'],['그래픽'],라운드넥,루즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
701,1347012,키치,"하의, 상의",3,,그레이,,,,,,블랙,레드,셔츠,,긴팔,['저지'],"['레터링', '그래픽']",라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
702,1347013,키치,"하의, 상의",3,,그레이,,,,,,블랙,레드,셔츠,,긴팔,['저지'],"['레터링', '그래픽']",라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
703,1347014,키치,"하의, 상의",3,발목,그레이,,래깅스,"['저지', '스판덱스']",,스키니,블랙,레드,셔츠,,긴팔,['저지'],"['레터링', '그래픽']",라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
704,1347015,키치,"하의, 상의",3,,그레이,,,,,,블랙,레드,셔츠,,긴팔,['저지'],"['레터링', '그래픽']",라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
705,1347016,키치,"하의, 상의",3,발목,그레이,,래깅스,"['저지', '스판덱스']",,스키니,블랙,레드,셔츠,,긴팔,['저지'],"['레터링', '그래픽']",라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
706,1347017,키치,"하의, 상의",3,,그레이,,,,,,블랙,레드,셔츠,,긴팔,['저지'],"['레터링', '그래픽']",라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
707,1347020,키치,"하의, 상의",3,발목,그레이,,래깅스,"['저지', '스판덱스']",,스키니,블랙,레드,셔츠,,긴팔,['저지'],"['레터링', '그래픽']",라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
708,1347021,키치,"하의, 상의",3,,그레이,,,,,,블랙,레드,셔츠,,긴팔,['저지'],"['레터링', '그래픽']",라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
709,1347250,키치,"하의, 상의",3,미디,카키,,스커트,['데님'],,노멀,그레이,레드,셔츠,,긴팔,['저지'],"['레터링', '그래픽']",라운드넥,오버사이즈,"['슬릿', '포켓', '지퍼', '단추']",,,,롱,,,,,,,,,,,,,,,,,,,,
710,1347254,키치,"하의, 상의",3,미디,카키,,스커트,['데님'],,노멀,그레이,레드,셔츠,,긴팔,['저지'],"['레터링', '그래픽']",라운드넥,오버사이즈,"['슬릿', '포켓', '지퍼', '단추']",,,,롱,,,,,,,,,,,,,,,,,,,,
711,1347546,키치,"하의, 상의",3,발목,,,청바지,['데님'],,루즈,옐로우,,후드티,"['포켓', '스트링']",긴팔,['저지'],['레터링'],후드,루즈,['디스트로이드'],,,,노멀,,,,,,,,,,,,,,,,,,,,
712,1347552,키치,"하의, 상의",3,발목,네이비,,청바지,['데님'],,루즈,옐로우,,후드티,"['포켓', '스트링']",긴팔,['저지'],['레터링'],후드,루즈,['디스트로이드'],,,,노멀,,,,,,,,,,,,,,,,,,,,
713,1347571,키치,"하의, 상의",3,발목,그레이,,래깅스,"['저지', '스판덱스']",,스키니,오렌지,,셔츠,,긴팔,['저지'],,라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
714,138373,키치,"하의, 상의",3,발목,블루,,청바지,['데님'],['무지'],스키니,오렌지,레드,티셔츠,['드롭숄더'],반팔,['저지'],"['레터링', '그래픽', '스트라이프']",라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,,
715,138376,키치,"하의, 상의",3,발목,블루,,청바지,['데님'],['무지'],스키니,오렌지,레드,티셔츠,['드롭숄더'],반팔,['저지'],"['레터링', '그래픽', '스트라이프']",라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,,
716,138381,키치,"하의, 상의",3,발목,블루,,청바지,['데님'],['무지'],스키니,오렌지,레드,티셔츠,['드롭숄더'],반팔,['저지'],"['레터링', '그래픽', '스트라이프']",라운드넥,루즈,,,,,,,,,,,,,,,,,,,,,,,,,
717,138387,키치,"하의, 상의",3,발목,블루,,청바지,['데님'],['스트라이프'],벨보텀,화이트,,티셔츠,,반팔,['저지'],['무지'],유넥,루즈,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,,,
718,138393,키치,"하의, 상의",3,발목,블루,,청바지,['데님'],['스트라이프'],벨보텀,화이트,,티셔츠,,반팔,['저지'],['무지'],유넥,루즈,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,,,
719,138394,키치,"하의, 상의",3,발목,블루,,청바지,['데님'],['스트라이프'],벨보텀,화이트,,티셔츠,,반팔,['저지'],['무지'],유넥,루즈,['디스트로이드'],,,,,,,,,,,,,,,,,,,,,,,,
720,138478,키치,"하의, 상의",3,발목,블랙,옐로우,래깅스,['스판덱스'],['레터링'],스키니,옐로우,레드,티셔츠,['퍼프'],긴팔,['우븐'],['그래픽'],라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
721,138479,키치,"하의, 상의",3,발목,블랙,옐로우,래깅스,['스판덱스'],['레터링'],스키니,옐로우,레드,티셔츠,['퍼프'],긴팔,['우븐'],['그래픽'],라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
722,138481,키치,"하의, 상의",3,발목,블랙,옐로우,래깅스,['스판덱스'],['레터링'],스키니,옐로우,레드,티셔츠,['퍼프'],긴팔,['우븐'],['그래픽'],라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
723,138482,키치,"하의, 상의",3,발목,블랙,옐로우,래깅스,['스판덱스'],['레터링'],스키니,옐로우,레드,티셔츠,['퍼프'],긴팔,['우븐'],['그래픽'],라운드넥,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
724,138487,키치,"하의, 상의",3,발목,블랙,옐로우,래깅스,['스판덱스'],['레터링'],스키니,옐로우,,티셔츠,['퍼프'],긴팔,['우븐'],['무지'],,오버사이즈,,,,,롱,,,,,,,,,,,,,,,,,,,,
725,138630,키치,"아우터, 하의",4,발목,,,팬츠,['우븐'],['무지'],스키니,,,,,,,,,,,,,,,노말,스카이블루,,재킷,"['포켓', '단추']",긴팔,"['데님', '우븐']","['무지', '스트라이프']",,오버사이즈,,,,,,,,,,
726,138633,키치,"아우터, 하의",4,발목,,,팬츠,['우븐'],['무지'],스키니,,,,,,,,,,,,,,,노말,스카이블루,,재킷,"['포켓', '디스트로이드', '단추']",긴팔,"['데님', '우븐']","['무지', '스트라이프']",,오버사이즈,,,,,,,,,,
727,154531,키치,"하의, 상의",3,미니,블루,,청바지,['데님'],['무지'],스키니,화이트,블랙,티셔츠,['드롭숄더'],반팔,['우븐'],['그래픽'],라운드넥,노멀,"['디스트로이드', '포켓']",,,,롱,,,,,,,,,,,,,,,,,,,,
728,154546,키치,"하의, 상의",3,미니,블루,,팬츠,['데님'],['무지'],스키니,화이트,그린,티셔츠,,반팔,['우븐'],['그래픽'],라운드넥,노멀,['롤업'],,,,롱,,,,,,,,,,,,,,,,,,,,
729,154561,키치,"하의, 상의",3,미니,블루,,청바지,['데님'],['무지'],스키니,화이트,민트,티셔츠,,반팔,['우븐'],['그래픽'],라운드넥,노멀,['디스트로이드'],,,,롱,,,,,,,,,,,,,,,,,,,,
730,154598,키치,"하의, 상의",3,미니,블루,,청바지,['데님'],['무지'],스키니,화이트,민트,티셔츠,,반팔,['우븐'],['그래픽'],라운드넥,노멀,"['디스트로이드', '포켓', '롤업']",,,,롱,,,,,,,,,,,,,,,,,,,,
731,154628,키치,"하의, 상의",3,미니,블루,,청바지,['데님'],['무지'],스키니,핑크,블랙,티셔츠,,반팔,['우븐'],['그래픽'],라운드넥,노멀,['디스트로이드'],,,,롱,,,,,,,,,,,,,,,,,,,,
732,154666,키치,"하의, 상의",3,미니,블루,,청바지,['데님'],['무지'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['그래픽'],라운드넥,노멀,['디스트로이드'],,,,롱,,,,,,,,,,,,,,,,,,,,
733,154674,키치,"하의, 상의",3,미니,블루,,청바지,['데님'],['무지'],스키니,화이트,레드,티셔츠,['롤업'],반팔,['우븐'],['그래픽'],라운드넥,노멀,"['디스트로이드', '지퍼']",,,,,,,,,,,,,,,,,,,,,,,,
734,154690,키치,"하의, 상의",3,미니,블루,,청바지,['데님'],['무지'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['그래픽'],라운드넥,노멀,['디스트로이드'],,,,롱,,,,,,,,,,,,,,,,,,,,
735,154706,키치,"하의, 상의",3,미니,블루,,청바지,['데님'],['무지'],스키니,화이트,라벤더,티셔츠,,반팔,['우븐'],['그래픽'],라운드넥,노멀,"['디스트로이드', '포켓']",,,,롱,,,,,,,,,,,,,,,,,,,,
736,154719,키치,"하의, 상의",3,미니,블루,,청바지,['데님'],['무지'],스키니,화이트,블랙,티셔츠,,반팔,['우븐'],['그래픽'],,노멀,"['포켓', '디스트로이드']",,,,,,,,,,,,,,,,,,,,,,,,
737,154722,키치,"하의, 상의",3,미니,블루,,청바지,['데님'],['무지'],스키니,화이트,라벤더,티셔츠,,반팔,['우븐'],['그래픽'],라운드넥,노멀,"['디스트로이드', '포켓']",,,,롱,,,,,,,,,,,,,,,,,,,,
738,154725,키치,"하의, 상의",3,미니,블루,,청바지,['데님'],['무지'],스키니,화이트,라벤더,티셔츠,,반팔,['우븐'],['그래픽'],,노멀,['디스트로이드'],,,,롱,,,,,,,,,,,,,,,,,,,,
739,154734,키치,"하의, 상의",3,미니,블루,,청바지,['데님'],['무지'],스키니,화이트,그린,티셔츠,['롤업'],반팔,['우븐'],['그래픽'],,노멀,"['포켓', '디스트로이드']",,,,롱,,,,,,,,,,,,,,,,,,,,
740,154735,키치,"하의, 상의",3,미니,블루,,청바지,['데님'],['무지'],스키니,화이트,라벤더,티셔츠,['롤업'],반팔,['우븐'],['그래픽'],,노멀,"['포켓', '디스트로이드']",,,,,,,,,,,,,,,,,,,,,,,,
741,154739,키치,"하의, 상의",3,미니,블루,,청바지,['데님'],['무지'],스키니,화이트,라벤더,티셔츠,,반팔,['우븐'],['그래픽'],라운드넥,노멀,['디스트로이드'],,,,롱,,,,,,,,,,,,,,,,,,,,
742,154743,키치,"하의, 상의",3,미니,블루,,청바지,['데님'],['무지'],스키니,화이트,그린,티셔츠,,반팔,['우븐'],['그래픽'],,노멀,['디스트로이드'],,,,롱,,,,,,,,,,,,,,,,,,,,
743,154750,키치,"하의, 상의",3,미니,블루,,청바지,['데님'],['무지'],스키니,화이트,그린,티셔츠,,반팔,['우븐'],['그래픽'],라운드넥,노멀,"['지퍼', '디스트로이드']",,,,롱,,,,,,,,,,,,,,,,,,,,
744,154755,키치,"하의, 상의",3,미니,블루,,청바지,['데님'],['무지'],스키니,화이트,라벤더,티셔츠,,반팔,['우븐'],['그래픽'],라운드넥,노멀,['디스트로이드'],,,,롱,,,,,,,,,,,,,,,,,,,,
745,160829,키치,"하의, 상의",3,미디,옐로우,민트,스커트,['우븐'],['체크'],스키니,레드,옐로우,후드티,,긴팔,['저지'],['그래픽'],브이넥,루즈,['슬릿'],,,,,,,,,,,,,,,,,,,,,,,,
746,160833,키치,"하의, 상의",3,미디,옐로우,민트,스커트,['우븐'],['체크'],스키니,레드,옐로우,후드티,,긴팔,['저지'],['그래픽'],브이넥,루즈,['슬릿'],,,,,,,,,,,,,,,,,,,,,,,,
747,160834,키치,"하의, 상의",3,미디,옐로우,민트,스커트,['우븐'],['체크'],스키니,레드,옐로우,후드티,,긴팔,['저지'],['그래픽'],브이넥,루즈,['슬릿'],,,,,,,,,,,,,,,,,,,,,,,,
748,160837,키치,"아우터, 하의, 상의",10,미디,옐로우,민트,스커트,['우븐'],['체크'],스키니,레드,오렌지,후드티,,없음,['저지'],['그래픽'],후드,루즈,['슬릿'],,,,,맥시,그린,브라운,코트,"['띠', '포켓', '단추']",긴팔,['우븐'],['무지'],,오버사이즈,테일러드칼라,,,,,,,,,
749,160838,키치,"아우터, 하의, 상의",10,미디,옐로우,민트,스커트,['우븐'],['체크'],스키니,레드,오렌지,후드티,,없음,['저지'],['그래픽'],후드,루즈,['슬릿'],,,,,맥시,그린,,코트,"['띠', '포켓', '단추']",긴팔,['우븐'],['무지'],,오버사이즈,테일러드칼라,,,,,,,,,
750,161708,키치,"하의, 상의",3,발목,그린,,스커트,['우븐'],['무지'],와이드,브라운,오렌지,,,7부소매,,,,,['띠'],,,,,,,,,,,,,,,,,,,,,,,,
751,161712,키치,"하의, 상의",3,발목,그린,,스커트,['우븐'],['무지'],와이드,브라운,오렌지,티셔츠,['드롭숄더'],긴팔,['저지'],['레터링'],라운드넥,루즈,['띠'],,,,,,,,,,,,,,,,,,,,,,,,
752,161722,키치,"하의, 상의",3,발목,그린,,스커트,['우븐'],['무지'],와이드,브라운,오렌지,티셔츠,['드롭숄더'],긴팔,['저지'],['레터링'],,루즈,['띠'],,,,,,,,,,,,,,,,,,,,,,,,
753,161727,키치,"하의, 상의",3,발목,그린,,스커트,['우븐'],['무지'],와이드,브라운,오렌지,티셔츠,['드롭숄더'],긴팔,['저지'],['레터링'],라운드넥,루즈,['띠'],,,,,,,,,,,,,,,,,,,,,,,,
754,164987,키치,"하의, 상의",3,미니,,,청바지,['데님'],['무지'],노멀,화이트,블루,티셔츠,['프린지'],민소매,['저지'],"['레터링', '무지']",라운드넥,노멀,['롤업'],,,,크롭,,,,,,,,,,,,,,,,,,,,
755,164990,키치,"하의, 상의",3,미니,블루,,청바지,['데님'],['무지'],노멀,화이트,블랙,티셔츠,['프린지'],민소매,['저지'],"['레터링', '무지']",라운드넥,노멀,['롤업'],,,,크롭,,,,,,,,,,,,,,,,,,,,
756,164991,키치,"하의, 상의",3,미니,블루,,청바지,['데님'],['무지'],노멀,화이트,블랙,티셔츠,['프린지'],민소매,['저지'],"['레터링', '무지']",라운드넥,노멀,['롤업'],,,,크롭,,,,,,,,,,,,,,,,,,,,
757,165025,키치,"하의, 상의",3,미니,네이비,,청바지,['데님'],['무지'],노멀,화이트,레드,티셔츠,"['드롭숄더', '롤업', '비대칭']",반팔,['저지'],"['그래픽', '무지']",라운드넥,루즈,"['포켓', '롤업']",,,,롱,,,,,,,,,,,,,,,,,,,,
