,ID,style,clothing_categories,mix_clothing_categories,아우터_기장,아우터_색상,아우터_카테고리,아우터_디테일,아우터_소매기장,아우터_소재,아우터_넥라인,아우터_핏,하의_기장,하의_색상,하의_카테고리,하의_디테일,하의_핏,아우터_프린트,원피스_기장,원피스_카테고리,원피스_디테일,원피스_프린트,원피스_넥라인,원피스_핏,아우터_서브색상,아우터_옷깃,원피스_색상,원피스_소매기장,원피스_소재,원피스_서브색상,하의_서브색상,하의_소재,하의_프린트,상의_색상,상의_서브색상,상의_카테고리,상의_소매기장,상의_소재,상의_프린트,상의_넥라인,상의_핏,상의_기장,상의_디테일,상의_옷깃,원피스_옷깃
421,1263717,프레피,"하의, 상의",3,,,,,,,,,발목,베이지,팬츠,,노멀,,,,,,,,,,,,,,브라운,['우븐'],['체크'],화이트,,티셔츠,반팔,['우븐'],['무지'],,노멀,,,,
422,1263718,프레피,"하의, 상의",3,,,,,,,,,발목,베이지,팬츠,,노멀,,,,,,,,,,,,,,브라운,['우븐'],['체크'],화이트,,티셔츠,반팔,['우븐'],['무지'],,노멀,,,,
423,1263719,프레피,"하의, 상의",3,,,,,,,,,발목,베이지,팬츠,,노멀,,,,,,,,,,,,,,브라운,['우븐'],['체크'],화이트,,티셔츠,반팔,['우븐'],['무지'],,노멀,,,,
424,1263720,프레피,"하의, 상의",3,,,,,,,,,발목,베이지,팬츠,,노멀,,,,,,,,,,,,,,브라운,['우븐'],['체크'],화이트,,티셔츠,반팔,['우븐'],['무지'],,노멀,,,,
425,1263723,프레피,"하의, 상의",3,,,,,,,,,발목,베이지,팬츠,,노멀,,,,,,,,,,,,,,브라운,['우븐'],['체크'],화이트,,티셔츠,없음,['우븐'],['무지'],,노멀,,,,
426,1263724,프레피,"하의, 상의",3,,,,,,,,,발목,베이지,팬츠,,노멀,,,,,,,,,,,,,,브라운,['우븐'],['체크'],화이트,,티셔츠,반팔,['우븐'],['무지'],브이넥,노멀,,,,
427,1263725,프레피,"하의, 상의",3,,,,,,,,,발목,베이지,팬츠,,노멀,,,,,,,,,,,,,,브라운,['우븐'],['체크'],화이트,,티셔츠,없음,['우븐'],['무지'],,노멀,,,,
428,1263726,프레피,"하의, 상의",3,,,,,,,,,발목,베이지,팬츠,,노멀,,,,,,,,,,,,,,브라운,['우븐'],['체크'],화이트,,티셔츠,없음,['우븐'],['무지'],,노멀,,,,
429,1263727,프레피,"하의, 상의",3,,,,,,,,,발목,베이지,팬츠,,노멀,,,,,,,,,,,,,,브라운,['우븐'],['체크'],화이트,,티셔츠,없음,['우븐'],['무지'],,노멀,,,,
430,1263728,프레피,"하의, 상의",3,,,,,,,,,발목,베이지,팬츠,,노멀,,,,,,,,,,,,,,브라운,['우븐'],['체크'],화이트,,티셔츠,없음,['우븐'],['무지'],,노멀,,,,
431,1263729,프레피,"하의, 상의",3,,,,,,,,,발목,베이지,팬츠,,노멀,,,,,,,,,,,,,,브라운,['우븐'],['체크'],화이트,,티셔츠,없음,['우븐'],['무지'],,노멀,,,,
432,1277071,프레피,"하의, 상의",3,,,,,,,,,미니,화이트,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['무지'],네이비,화이트,블라우스,반팔,['우븐'],['체크'],,노멀,노멀,['셔링'],셔츠칼라,
433,1277072,프레피,"하의, 상의",3,,,,,,,,,미니,화이트,스커트,['컷아웃'],노멀,,,,,,,,,,,,,,,['우븐'],['무지'],네이비,화이트,블라우스,반팔,['우븐'],['체크'],,노멀,노멀,['셔링'],셔츠칼라,
434,1277073,프레피,"하의, 상의",3,,,,,,,,,미니,화이트,스커트,['컷아웃'],노멀,,,,,,,,,,,,,,,['우븐'],['무지'],네이비,화이트,블라우스,반팔,['우븐'],['체크'],,노멀,노멀,['셔링'],셔츠칼라,
435,1277074,프레피,"하의, 상의",3,,,,,,,,,미니,화이트,스커트,['컷아웃'],노멀,,,,,,,,,,,,,,,['우븐'],['무지'],네이비,화이트,블라우스,반팔,['우븐'],['체크'],,노멀,노멀,['셔링'],셔츠칼라,
436,1277075,프레피,"하의, 상의",3,,,,,,,,,미니,화이트,스커트,['컷아웃'],노멀,,,,,,,,,,,,,,,['우븐'],['무지'],네이비,화이트,블라우스,반팔,['우븐'],['체크'],,노멀,노멀,['셔링'],셔츠칼라,
437,1293976,프레피,"하의, 상의",3,,,,,,,,,니렝스,실버,스커트,['플리츠'],노멀,,,,,,,,,,,,,,블랙,['저지'],['무지'],실버,블랙,티셔츠,반팔,['저지'],['레터링'],,노멀,노멀,,폴로칼라,
438,1293977,프레피,"하의, 상의",3,,,,,,,,,니렝스,실버,스커트,['플리츠'],노멀,,,,,,,,,,,,,,블랙,['저지'],['무지'],실버,블랙,티셔츠,반팔,['저지'],['레터링'],,노멀,노멀,,폴로칼라,
439,1293978,프레피,"하의, 상의",3,,,,,,,,,니렝스,실버,스커트,['플리츠'],노멀,,,,,,,,,,,,,,블랙,['저지'],['무지'],실버,블랙,티셔츠,반팔,['저지'],['레터링'],,노멀,노멀,,폴로칼라,
440,1293981,프레피,"하의, 상의",3,,,,,,,,,니렝스,실버,스커트,['플리츠'],노멀,,,,,,,,,,,,,,블랙,['저지'],['무지'],실버,블랙,티셔츠,반팔,['저지'],['레터링'],,노멀,노멀,,폴로칼라,
441,1293984,프레피,"하의, 상의",3,,,,,,,,,니렝스,실버,스커트,['플리츠'],노멀,,,,,,,,,,,,,,블랙,['저지'],['무지'],실버,블랙,티셔츠,반팔,['저지'],['레터링'],,노멀,노멀,,폴로칼라,
442,1303187,프레피,"아우터, 하의, 상의",10,노말,화이트,재킷,['단추'],반팔,"['시폰', '저지']",라운드넥,,,블랙,,,,['체크'],,,,,,,블랙,,,,,,,,,화이트,,,없음,['시폰'],,브이넥,,,,,
443,1303190,프레피,"아우터, 하의, 상의",10,노말,화이트,재킷,,반팔,"['시폰', '저지']",,,맥시,블랙,팬츠,,벨보텀,['체크'],,,,,,,블랙,,,,,,,['우븐'],['무지'],,,,,['시폰'],,브이넥,,,,,
444,1303191,프레피,"아우터, 하의, 상의",10,노말,화이트,재킷,['단추'],반팔,"['시폰', '저지']",라운드넥,,맥시,블랙,팬츠,,벨보텀,['체크'],,,,,,,블랙,,,,,,,['우븐'],['무지'],화이트,,,없음,['시폰'],,브이넥,,,,,
445,1313013,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,,
446,1313014,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,,
447,1313015,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,,
448,1313016,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,,
449,1313017,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,,
450,1313018,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,,
451,1313019,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,,
452,1313020,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,,
453,1313023,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
454,1313024,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
455,1313025,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
456,1313026,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
457,1313027,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
458,1313028,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
459,1313029,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
460,1313030,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
461,1313033,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
462,1313034,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
463,1313035,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
464,1313036,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
465,1313037,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
466,1313038,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
467,1313039,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
468,1313040,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
469,1313043,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
470,1313044,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
471,1313045,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
472,1313046,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
473,1313047,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
474,1313048,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
475,1313049,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
476,1313050,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
477,1313053,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
478,1313054,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
479,1313055,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
480,1313056,프레피,"하의, 상의",3,,,,,,,,,미니,그레이,스커트,,노멀,,,,,,,,,,,,,,,['우븐'],['체크'],그레이,,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
481,1313057,프레피,"하의, 상의",3,,,,,,,,,미니,네이비,스커트,,노멀,,,,,,,,,,,,,,블랙,['우븐'],['체크'],네이비,블랙,셔츠,긴팔,['우븐'],['체크'],,노멀,,,셔츠칼라,
482,1325274,프레피,"아우터, 하의, 상의",10,노말,카키,베스트,['니트꽈베기'],민소매,['니트'],브이넥,노멀,발목,네이비,청바지,,노멀,['무지'],,,,,,,,,,,,,,['데님'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],,루즈,,,셔츠칼라,
483,1325275,프레피,"아우터, 하의, 상의",10,노말,카키,베스트,['니트꽈베기'],민소매,['니트'],브이넥,노멀,발목,네이비,청바지,,노멀,['무지'],,,,,,,,,,,,,,['데님'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],,루즈,노멀,,셔츠칼라,
484,1325276,프레피,"아우터, 하의, 상의",10,노말,카키,베스트,['니트꽈베기'],민소매,['니트'],브이넥,노멀,발목,네이비,청바지,,노멀,['무지'],,,,,,,,,,,,,,['데님'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],,루즈,노멀,,셔츠칼라,
485,1325277,프레피,"아우터, 하의, 상의",10,노말,카키,베스트,['니트꽈베기'],민소매,['니트'],브이넥,노멀,발목,네이비,청바지,,노멀,['무지'],,,,,,,,,,,,,,['데님'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],,루즈,노멀,,셔츠칼라,
486,1325278,프레피,"아우터, 하의, 상의",10,노말,카키,베스트,['니트꽈베기'],민소매,['니트'],브이넥,노멀,발목,네이비,청바지,,노멀,['무지'],,,,,,,,,,,,,,['데님'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],,루즈,노멀,,셔츠칼라,
487,1325279,프레피,"아우터, 하의, 상의",10,노말,카키,베스트,['니트꽈베기'],민소매,['니트'],브이넥,노멀,발목,네이비,청바지,,노멀,['무지'],,,,,,,,,,,,,,['데님'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],,루즈,노멀,,셔츠칼라,
488,1325282,프레피,"아우터, 하의, 상의",10,노말,카키,베스트,['니트꽈베기'],민소매,['니트'],브이넥,노멀,발목,네이비,청바지,,노멀,['무지'],,,,,,,,,,,,,,['데님'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],,루즈,노멀,,셔츠칼라,
489,1325283,프레피,"아우터, 하의, 상의",10,노말,카키,베스트,['니트꽈베기'],민소매,['니트'],,노멀,,네이비,청바지,,스키니,['무지'],,,,,,,,,,,,,,['데님'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],,루즈,,,,
490,1325284,프레피,"아우터, 하의, 상의",10,노말,카키,베스트,['니트꽈베기'],민소매,['니트'],,노멀,,네이비,청바지,,스키니,['무지'],,,,,,,,,,,,,,['데님'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],,루즈,,,,
491,1325285,프레피,"아우터, 하의, 상의",10,노말,카키,베스트,['니트꽈베기'],민소매,['니트'],,노멀,발목,네이비,청바지,,노멀,['무지'],,,,,,,,,,,,,,['데님'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],,루즈,,,,
492,1325286,프레피,"아우터, 하의, 상의",10,노말,카키,베스트,['니트꽈베기'],민소매,['니트'],,노멀,발목,네이비,청바지,,노멀,['무지'],,,,,,,,,,,,,,['데님'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],,루즈,,,,
493,1325287,프레피,"아우터, 하의, 상의",10,노말,카키,베스트,['니트꽈베기'],민소매,['니트'],,노멀,발목,네이비,청바지,,노멀,['무지'],,,,,,,,,,,,,,['데님'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],,루즈,,,,
494,1325288,프레피,"아우터, 하의, 상의",10,노말,카키,베스트,['니트꽈베기'],민소매,['니트'],,노멀,발목,네이비,청바지,,노멀,['무지'],,,,,,,,,,,,,,['데님'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],,루즈,,,,
495,1325289,프레피,"아우터, 하의, 상의",10,노말,카키,베스트,['니트꽈베기'],민소매,['니트'],,노멀,발목,네이비,청바지,,노멀,['무지'],,,,,,,,,,,,,,['데님'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],,루즈,,,,
496,1325292,프레피,"아우터, 하의, 상의",10,노말,카키,베스트,['니트꽈베기'],민소매,['니트'],브이넥,노멀,,네이비,청바지,,스키니,['무지'],,,,,,,,,,,,,,['데님'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],,루즈,노멀,,셔츠칼라,
497,1325293,프레피,"아우터, 하의, 상의",10,노말,카키,베스트,['니트꽈베기'],민소매,['니트'],브이넥,노멀,,네이비,청바지,,스키니,['무지'],,,,,,,,,,,,,,['데님'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],,루즈,노멀,,셔츠칼라,
498,1325294,프레피,"아우터, 하의, 상의",10,노말,카키,베스트,['니트꽈베기'],민소매,['니트'],브이넥,노멀,,네이비,청바지,,스키니,['무지'],,,,,,,,,,,,,,['데님'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],,루즈,노멀,,셔츠칼라,
499,1325295,프레피,"아우터, 하의, 상의",10,노말,카키,베스트,['니트꽈베기'],민소매,['니트'],브이넥,노멀,,네이비,청바지,,스키니,['무지'],,,,,,,,,,,,,,['데님'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],,루즈,노멀,,셔츠칼라,
500,1325296,프레피,"아우터, 하의, 상의",10,노말,카키,베스트,['니트꽈베기'],민소매,['니트'],브이넥,노멀,,네이비,청바지,,스키니,['무지'],,,,,,,,,,,,,,['데님'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],,루즈,노멀,,셔츠칼라,
501,1325297,프레피,"아우터, 하의, 상의",10,노말,카키,베스트,['니트꽈베기'],민소매,['니트'],브이넥,노멀,,네이비,청바지,,스키니,['무지'],,,,,,,,,,,,,,['데님'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],,루즈,노멀,,셔츠칼라,
502,1325298,프레피,"아우터, 하의, 상의",10,노말,카키,베스트,['니트꽈베기'],민소매,['니트'],브이넥,노멀,,네이비,청바지,,스키니,['무지'],,,,,,,,,,,,,,['데님'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],,루즈,노멀,,셔츠칼라,
503,1325299,프레피,"아우터, 하의, 상의",10,노말,카키,베스트,['니트꽈베기'],민소매,['니트'],브이넥,노멀,,네이비,청바지,,스키니,['무지'],,,,,,,,,,,,,,['데님'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],,루즈,노멀,,셔츠칼라,
504,1325302,프레피,"아우터, 하의, 상의",10,노말,카키,베스트,['니트꽈베기'],민소매,['니트'],브이넥,노멀,발목,네이비,청바지,,노멀,['무지'],,,,,,,,,,,,,,['데님'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],,루즈,노멀,,셔츠칼라,
505,1325303,프레피,"아우터, 하의, 상의",10,노말,카키,베스트,['니트꽈베기'],민소매,['니트'],브이넥,노멀,발목,네이비,청바지,,노멀,['무지'],,,,,,,,,,,,,,['데님'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],,루즈,노멀,,셔츠칼라,
506,1325304,프레피,"아우터, 하의, 상의",10,노말,카키,베스트,['니트꽈베기'],민소매,['니트'],,노멀,,네이비,청바지,,스키니,['무지'],,,,,,,,,,,,,,['데님'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],,루즈,,,,
507,1325305,프레피,"아우터, 하의, 상의",10,노말,카키,베스트,['니트꽈베기'],민소매,['니트'],,노멀,,네이비,청바지,,스키니,['무지'],,,,,,,,,,,,,,['데님'],['무지'],화이트,,셔츠,긴팔,['우븐'],['무지'],,루즈,,,,
